GO	[-7.99 -0.74]	[-0.74 -0.35]	[-0.35 -0.15]	[-0.15 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.04]	[0.04 0.23]	[0.23 0.51]	[0.51 1.05]	[1.05 6.74]
SETBP1_TARGET_GENES SETBP1_TARGET_GENES	-1.095	1.114	5.841	5.012	-6.394	-6.394	-1.635	3.527	0.379	-0.548	-5.391
TOX4_TARGET_GENES TOX4_TARGET_GENES	-0.473	2.130	3.316	2.691	-6.592	-6.592	-0.961	2.403	1.205	-0.961	-2.932
ZBED4_TARGET_GENES ZBED4_TARGET_GENES	-2.383	2.224	2.827	2.224	-5.804	-7.062	-1.621	2.517	0.547	0.423	-0.506
ZBTB5_TARGET_GENES ZBTB5_TARGET_GENES	-1.287	2.111	2.111	1.176	-5.292	-7.562	-1.287	3.659	1.851	-0.293	-1.563
MCM3_TARGET_GENES MCM3_TARGET_GENES	-2.885	0.879	1.248	4.466	-3.402	-5.515	-1.149	5.250	1.458	-0.929	-1.694
CREB3L2_TARGET_GENES CREB3L2_TARGET_GENES	-0.812	1.091	4.879	1.863	-5.396	-4.248	-0.812	1.091	0.694	0.282	-2.180
ZZZ3_TARGET_GENES ZZZ3_TARGET_GENES	-0.660	1.885	1.086	5.025	-3.085	-5.022	0.263	2.538	-1.163	-0.885	-1.921
GTF3A_TARGET_GENES GTF3A_TARGET_GENES	-2.252	-1.611	-3.193	0.254	5.479	2.045	3.828	-1.611	-0.354	-0.797	-1.607
MYBL1_TARGET_GENES MYBL1_TARGET_GENES	-1.609	2.418	3.002	4.348	-2.702	-4.330	-1.094	1.046	0.875	-1.094	-2.280
RUVBL1_TARGET_GENES RUVBL1_TARGET_GENES	-2.226	1.025	3.750	3.071	-4.415	-4.415	-0.633	1.662	0.848	-1.248	-0.487
IRX2_TARGET_GENES IRX2_TARGET_GENES	-1.729	0.543	1.253	2.906	-5.412	-2.115	-2.115	3.978	1.995	-1.123	-0.527
HOXD11_TARGET_GENES HOXD11_TARGET_GENES	-1.132	1.350	1.596	1.862	-4.905	-3.289	-1.132	2.149	3.129	-0.885	-1.773
HOXA7_TARGET_GENES HOXA7_TARGET_GENES	-0.417	0.439	5.389	0.593	-4.814	-3.711	-1.382	2.410	0.983	-0.582	-1.050
ZNF667_TARGET_GENES ZNF667_TARGET_GENES	-2.226	5.519	2.114	1.567	-2.726	-3.323	-1.152	1.103	0.724	-0.528	-2.219
TSHZ1_TARGET_GENES TSHZ1_TARGET_GENES	-0.596	6.029	0.862	0.446	-4.032	-3.433	-1.167	0.446	0.862	1.226	-1.418
DNMT1_TARGET_GENES DNMT1_TARGET_GENES	-0.760	2.000	2.000	1.286	-3.068	-5.106	-1.781	2.273	1.084	-0.760	-0.454
ZNF547_TARGET_GENES ZNF547_TARGET_GENES	-1.233	1.015	2.268	1.456	-5.100	-4.190	-1.233	0.388	1.978	0.388	0.516
ARHGAP35_TARGET_GENES ARHGAP35_TARGET_GENES	-1.842	0.936	2.674	3.444	-2.980	-2.349	-1.842	0.561	0.735	0.936	-1.836
PCGF6_TARGET_GENES PCGF6_TARGET_GENES	-1.331	2.118	4.032	1.375	-2.819	-2.819	-0.606	1.062	-0.606	-0.390	-1.328
BCL6B_TARGET_GENES BCL6B_TARGET_GENES	-1.009	0.457	4.005	0.907	-3.966	-2.771	-0.261	1.779	0.345	1.096	-2.762
HDAC8_TARGET_GENES HDAC8_TARGET_GENES	-0.812	0.533	3.206	1.091	-4.248	-3.401	-0.321	2.838	0.694	-0.812	-1.058
HOXC13_TARGET_GENES HOXC13_TARGET_GENES	-0.847	1.386	0.716	0.545	-4.938	-3.015	-0.847	2.997	1.386	0.716	-1.115
ZNF595_TARGET_GENES ZNF595_TARGET_GENES	-1.077	0.736	6.071	1.527	-2.694	-1.998	-1.476	0.246	1.231	-1.077	-0.767
ZNF622_TARGET_GENES ZNF622_TARGET_GENES	-0.390	0.560	3.007	0.560	-1.926	-2.819	-2.819	2.118	1.062	-0.240	-1.328
ZNF669_TARGET_GENES ZNF669_TARGET_GENES	-0.625	1.297	1.552	2.450	-2.764	-5.438	-0.331	0.677	1.067	-0.460	-1.078
MXD1_TARGET_GENES MXD1_TARGET_GENES	-0.482	1.590	1.590	1.849	-2.973	-3.591	-0.358	1.132	1.849	-1.635	-1.628
ZMYM2_TARGET_GENES ZMYM2_TARGET_GENES	-2.070	-0.282	0.594	2.006	-2.603	-4.094	-0.552	3.028	0.321	0.594	0.772
TBX1_TARGET_GENES TBX1_TARGET_GENES	0.606	-0.714	3.830	1.740	-2.382	-4.624	-0.714	0.913	0.751	-0.897	-0.324
PAX8_TARGET_GENES PAX8_TARGET_GENES	-1.900	0.806	0.595	-0.325	-3.567	-2.583	-1.004	1.331	2.362	0.806	0.810
CHAF1A_TARGET_GENES CHAF1A_TARGET_GENES	-1.277	-0.677	3.400	0.771	-4.024	-1.708	-0.476	0.412	1.858	0.997	-0.674
ZNF623_TARGET_GENES ZNF623_TARGET_GENES	-0.896	3.988	1.615	0.441	-2.196	-2.918	-0.896	1.051	1.051	-0.641	-1.222
ZBTB1_TARGET_GENES ZBTB1_TARGET_GENES	-0.755	2.156	2.500	0.333	-3.635	-3.635	-0.755	1.031	0.467	-0.393	0.469
NR1D1_TARGET_GENES NR1D1_TARGET_GENES	-1.141	1.627	1.627	2.240	-2.412	-3.864	-0.332	0.891	0.530	-0.332	-1.137
DROSHA_TARGET_GENES DROSHA_TARGET_GENES	-0.606	1.375	1.727	-0.240	-2.819	-1.926	-1.926	3.007	0.560	-0.390	-0.388
YBX3_TARGET_GENES YBX3_TARGET_GENES	-0.920	0.435	0.664	3.601	-2.238	-2.238	-0.348	0.435	1.652	-0.348	-1.428
TFCP2_TARGET_GENES TFCP2_TARGET_GENES	-1.064	0.642	0.642	0.289	-3.068	-1.064	-1.517	4.610	1.153	-0.488	-0.312
METHYLCYTOSINE_DIOXYGENASE_TET_UNIPROT_A0A023HHK9_UNREVIEWED_TARGET_GENES METHYLCYTOSINE_DIOXYGENASE_TET_UNIPROT_A0A023HHK9_UNREVIEWED_TARGET_GENES	-0.941	3.236	1.772	1.105	-1.172	-0.941	-4.276	0.919	0.362	0.269	-1.167
ZNF133_TARGET_GENES ZNF133_TARGET_GENES	0.388	1.707	0.283	2.908	-4.190	-2.849	-0.974	1.015	-0.320	0.388	-0.317
RAX2_TARGET_GENES RAX2_TARGET_GENES	0.342	0.342	2.011	3.351	-1.998	-2.902	-0.647	0.997	-0.647	-0.421	-0.957
ZNF704_TARGET_GENES ZNF704_TARGET_GENES	-0.546	1.168	2.288	1.876	-2.694	-2.694	0.422	0.262	0.422	-0.835	-0.832
