GO	[-7.27 -0.76]	[-0.76 -0.25]	[-0.25 -0.07]	[-0.07 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.10]	[0.10 0.35]	[0.35 0.84]	[0.84 8.92]
HALLMARK_MYC_TARGETS_V1 HALLMARK_MYC_TARGETS_V1	-6.977	2.349	46.732	4.988	-8.302	-8.302	-8.302	0.558	-1.369	-5.955	-8.292
GOCC_RIBOSOMAL_SUBUNIT GOCC_RIBOSOMAL_SUBUNIT	-5.470	0.895	49.090	3.434	-7.761	-7.761	-6.464	-0.335	-1.676	-1.676	-7.752
GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	-8.260	1.865	26.566	2.115	-8.260	-8.260	-5.917	1.413	2.381	-2.310	-5.909
HALLMARK_OXIDATIVE_PHOSPHORYLATION HALLMARK_OXIDATIVE_PHOSPHORYLATION	-6.977	0.692	19.775	4.988	-8.302	-8.302	-6.977	7.542	0.442	-3.226	-5.101
GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_UP GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_UP	-8.135	0.285	14.363	-0.317	-8.135	-8.135	-8.135	4.434	11.999	-0.684	-4.960
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_8H_UP GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_8H_UP	-5.917	4.290	22.039	-0.342	-8.260	-8.260	-8.260	2.958	2.662	-1.946	-4.349
GSE31082_DN_VS_CD4_SP_THYMOCYTE_UP GSE31082_DN_VS_CD4_SP_THYMOCYTE_UP	-3.768	0.558	26.406	0.558	-8.302	-8.302	-8.302	2.921	3.891	-3.226	-3.219
MORF_RAB1A MORF_RAB1A	-6.622	-0.620	3.946	2.651	-7.927	-7.927	-7.927	9.181	11.899	-0.620	-6.613
GSE27786_BCELL_VS_MONO_MAC_UP GSE27786_BCELL_VS_MONO_MAC_UP	-4.323	1.436	22.181	0.720	-6.898	-6.898	-8.219	2.697	5.093	-3.706	-5.871
GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH2_DN GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH2_DN	-6.977	1.191	11.079	4.243	-8.302	-8.302	-8.302	3.553	6.639	-4.390	-2.745
GOBP_TRNA_METABOLIC_PROCESS GOBP_TRNA_METABOLIC_PROCESS	-6.149	4.927	21.248	0.564	-7.428	-7.428	-7.428	2.788	1.043	-2.197	-4.366
GSE2770_IL4_ACT_VS_ACT_CD4_TCELL_2H_UP GSE2770_IL4_ACT_VS_ACT_CD4_TCELL_2H_UP	-5.109	1.838	7.084	2.627	-8.302	-8.302	-8.302	1.390	12.193	-0.457	-8.292
FAN_EMBRYONIC_CTX_MICROGLIA_1 FAN_EMBRYONIC_CTX_MICROGLIA_1	-6.430	-2.420	1.878	0.475	-6.430	-6.430	-6.430	1.878	25.220	2.159	-5.204
GCM_MLL GCM_MLL	-4.952	0.509	15.695	3.358	-7.179	-7.179	-7.179	5.267	3.358	-4.952	-4.944
GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_UP GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_UP	-4.257	3.724	16.900	-0.417	-8.135	-8.135	-8.135	1.949	4.810	-0.417	-6.810
GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP	-5.955	0.341	5.382	2.627	-8.302	-8.302	-8.302	8.493	8.987	-0.737	-5.946
GSE37416_CTRL_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_DN GSE37416_CTRL_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_DN	-6.977	-1.969	3.230	0.341	-8.302	-8.302	-8.302	7.542	15.797	0.841	-1.123
GSE14000_TRANSLATED_RNA_VS_MRNA_4H_LPS_DC_UP GSE14000_TRANSLATED_RNA_VS_MRNA_4H_LPS_DC_UP	-4.357	0.452	23.510	2.381	-8.260	-5.074	-5.917	2.381	2.958	-2.724	-6.928
GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_6H_DN GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_6H_DN	-5.880	0.874	25.174	0.874	-8.219	-5.880	-8.219	0.463	3.980	-0.437	-3.698
GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_UP GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_UP	-5.880	1.045	14.766	1.232	-8.219	-8.219	-8.219	2.697	4.709	0.271	-4.316
GSE23321_CD8_STEM_CELL_MEMORY_VS_NAIVE_CD8_TCELL_DN GSE23321_CD8_STEM_CELL_MEMORY_VS_NAIVE_CD8_TCELL_DN	-6.819	2.768	9.814	-0.856	-8.135	-8.135	-8.135	2.206	7.818	1.274	-3.636
GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_6H_DN GSE1791_CTRL_VS_NEUROMEDINU_IN_T_CELL_LINE_6H_DN	-6.898	0.463	12.382	1.232	-8.219	-8.219	-8.219	2.413	8.154	-0.334	-2.691
GSE9006_TYPE_1_VS_TYPE_2_DIABETES_PBMC_AT_DX_UP GSE9006_TYPE_1_VS_TYPE_2_DIABETES_PBMC_AT_DX_UP	-4.357	3.595	15.279	0.706	-8.260	-8.260	-8.260	2.958	2.958	-0.902	-4.349
GSE17974_0H_VS_12H_IN_VITRO_ACT_CD4_TCELL_DN GSE17974_0H_VS_12H_IN_VITRO_ACT_CD4_TCELL_DN	-8.219	4.337	13.552	2.995	-8.219	-6.898	-6.898	0.874	3.309	-1.092	-3.698
GSE19888_CTRL_VS_T_CELL_MEMBRANES_ACT_MAST_CELL_UP GSE19888_CTRL_VS_T_CELL_MEMBRANES_ACT_MAST_CELL_UP	-5.109	0.442	21.899	2.349	-6.977	-8.302	-8.302	1.606	2.085	-0.585	-2.745
GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN	-6.938	2.381	10.092	3.936	-8.260	-8.260	-8.260	3.269	2.958	-0.724	-3.730
GSE10094_LCMV_VS_LISTERIA_IND_EFF_CD4_TCELL_UP GSE10094_LCMV_VS_LISTERIA_IND_EFF_CD4_TCELL_UP	-8.177	3.680	3.033	4.026	-8.177	-8.177	-8.177	0.735	9.219	0.735	-3.667
GSE7764_IL15_NK_CELL_24H_VS_SPLENOCYTE_UP GSE7764_IL15_NK_CELL_24H_VS_SPLENOCYTE_UP	-5.074	0.571	17.862	0.858	-6.938	-8.260	-8.260	2.381	5.845	-1.628	-1.941
THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_NONRESPONDER_28DY_UP THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_NONRESPONDER_28DY_UP	-5.953	-0.557	11.804	1.582	-7.220	-7.220	-7.220	8.479	4.026	-1.134	-3.532
GSE16386_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_6H_UP GSE16386_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_MACROPHAGE_6H_UP	-4.323	2.145	19.343	0.359	-8.219	-8.219	-8.219	0.874	4.337	-0.710	-1.918
GSE29618_PRE_VS_DAY7_FLU_VACCINE_PDC_DN GSE29618_PRE_VS_DAY7_FLU_VACCINE_PDC_DN	-5.109	0.692	13.352	0.692	-8.302	-6.977	-8.302	6.207	4.243	-0.457	-4.382
GSE22886_NAIVE_CD8_TCELL_VS_NEUTROPHIL_UP GSE22886_NAIVE_CD8_TCELL_VS_NEUTROPHIL_UP	-5.955	1.008	14.553	1.191	-8.302	-8.302	-8.302	2.921	4.988	-0.917	-1.964
GSE2770_TGFB_AND_IL4_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN GSE2770_TGFB_AND_IL4_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN	-6.898	0.583	7.216	1.656	-8.219	-8.219	-8.219	2.995	10.175	0.359	-3.161
RAMALHO_STEMNESS_UP RAMALHO_STEMNESS_UP	-4.933	-1.545	16.366	1.296	-8.094	-8.094	-8.094	6.513	2.237	-0.671	-0.668
GSE37301_LYMPHOID_PRIMED_MPP_VS_GRAN_MONO_PROGENITOR_DN GSE37301_LYMPHOID_PRIMED_MPP_VS_GRAN_MONO_PROGENITOR_DN	-8.260	1.211	6.267	0.350	-8.260	-8.260	-8.260	3.269	10.624	0.571	-1.623
GSE41867_NAIVE_VS_DAY15_LCMV_EFFECTOR_CD8_TCELL_UP GSE41867_NAIVE_VS_DAY15_LCMV_EFFECTOR_CD8_TCELL_UP	-5.109	2.921	10.010	1.191	-8.302	-6.977	-6.977	2.085	8.493	-1.127	-5.946
GSE17974_2H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN GSE17974_2H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN	-5.039	3.980	11.813	-0.437	-8.219	-8.219	-8.219	2.413	6.328	-0.710	-2.691
GSE14769_40MIN_VS_360MIN_LPS_BMDM_UP GSE14769_40MIN_VS_360MIN_LPS_BMDM_UP	-5.145	0.990	10.455	0.678	-8.344	-8.344	-8.344	2.317	9.414	-0.271	-3.248
GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP GSE46606_IRF4HIGH_VS_WT_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_UP	-4.390	2.085	11.631	0.442	-8.302	-8.302	-8.302	2.349	8.493	-1.369	-2.329
