GO	[-25.09 -0.57]	[-0.57 -0.24]	[-0.24 -0.11]	[-0.11 -0.02]	[-0.02 0.00]	[0.00 0.00]	[0.00 0.08]	[0.08 0.17]	[0.17 0.32]	[0.32 0.66]	[0.66 7.89]
GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT	2.521	1.456	-1.976	-2.387	2.832	-2.864	-2.864	-1.624	-0.845	0.691	3.888
GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	4.013	1.097	-0.621	-1.902	-0.356	-2.305	-3.972	-1.557	-0.621	1.534	3.665
GOMF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2.499	0.944	-0.267	-1.757	2.188	-3.260	-2.173	-1.757	-2.173	0.759	3.198
GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	0.840	1.044	0.660	-1.793	-0.849	-5.485	-2.248	0.840	-0.342	0.660	3.513
GOBP_RESPONSE_TO_CALCIUM_ION GOBP_RESPONSE_TO_CALCIUM_ION	1.174	-0.852	-1.732	-0.360	0.964	-6.027	0.348	0.469	-0.360	0.348	3.245
GOBP_CILIUM_MOVEMENT GOBP_CILIUM_MOVEMENT	4.544	-0.368	-0.494	-0.494	0.451	-3.009	-0.839	-1.661	-0.494	-0.268	2.723
GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT	0.311	0.439	0.593	-0.792	1.218	-4.818	-1.788	0.439	-0.291	0.439	2.090
GOMF_METALLOPEPTIDASE_ACTIVITY GOMF_METALLOPEPTIDASE_ACTIVITY	0.502	0.633	0.783	0.292	1.559	-3.875	-1.328	-1.328	-0.537	-0.310	2.342
GOBP_BLOOD_COAGULATION_INTRINSIC_PATHWAY GOBP_BLOOD_COAGULATION_INTRINSIC_PATHWAY	2.400	-0.746	-0.746	-0.746	0.655	-0.746	-0.298	-0.746	-0.298	-0.298	2.406
GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	-0.260	-1.119	-1.119	-1.119	-0.260	-0.260	-0.260	-0.260	0.347	0.347	4.962
GOBP_CELLULAR_HORMONE_METABOLIC_PROCESS GOBP_CELLULAR_HORMONE_METABOLIC_PROCESS	0.763	0.451	0.763	-1.900	0.595	-0.922	-1.511	-1.511	-0.385	0.451	3.309
GOCC_CONNEXIN_COMPLEX GOCC_CONNEXIN_COMPLEX	0.236	-0.378	-0.870	-0.870	1.436	0.930	-0.870	0.236	-0.870	-0.378	2.042
GOBP_LUNG_SACCULE_DEVELOPMENT GOBP_LUNG_SACCULE_DEVELOPMENT	-0.331	0.273	-0.331	0.273	-0.331	-0.331	-0.331	-0.331	-0.331	-0.331	4.881
GOBP_PEPTIDYL_LYSINE_OXIDATION GOBP_PEPTIDYL_LYSINE_OXIDATION	-0.207	-0.207	-0.207	-0.207	-0.207	-0.207	0.421	-0.207	-0.207	-0.207	3.505
