GO	[-25.09 -0.74]	[-0.74 -0.27]	[-0.27 -0.07]	[-0.07 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.09]	[0.09 0.28]	[0.28 0.62]	[0.62 7.89]
chrYp11 chrYp11	-1.331	-3.631	-2.221	-0.754	0.816	31.733	0.467	-2.221	-3.631	-1.728	-1.732
chrXq27 chrXq27	0.367	-3.273	-1.673	0.539	16.676	1.947	-1.196	-3.273	-2.323	-0.841	-1.676
chr5p15 chr5p15	-0.381	-0.501	-0.381	-0.645	-0.501	-5.246	12.895	0.539	-0.501	-0.645	-1.028
chr17q12 chr17q12	-0.395	0.933	-0.538	-0.283	-4.512	-5.681	-1.531	5.326	1.144	0.320	1.373
chr19p12 chr19p12	0.368	0.252	0.252	-2.735	-2.128	-2.128	11.264	-0.948	0.511	-0.356	-0.358
chr13q31 chr13q31	0.279	-0.676	-1.275	-0.938	-0.676	13.283	-0.676	0.279	-2.260	-0.475	-0.477
chr7q34 chr7q34	-1.778	-0.956	-0.956	-1.461	7.748	1.743	-0.344	2.271	-2.146	-1.778	-0.346
chr7p11 chr7p11	-0.752	-1.547	-0.327	-0.752	0.429	12.182	-1.089	0.429	-1.089	-0.505	-1.549
chr5q13 chr5q13	0.362	2.367	0.256	-1.436	-2.271	-3.503	5.133	-2.825	1.244	0.491	-0.487
chr2q22 chr2q22	-0.240	0.373	-1.330	-1.330	0.560	9.340	-0.240	-0.908	-2.817	-0.908	-0.241
chr14q31 chr14q31	0.416	2.015	-1.465	-2.278	-0.599	-0.948	7.511	-0.364	-1.465	-0.364	-0.601
chr11p11 chr11p11	0.381	-0.452	-1.032	1.486	-0.799	-2.540	9.091	-0.799	-0.452	-0.607	-1.036
chrXq26 chrXq26	-1.252	-0.328	0.275	0.994	1.944	4.759	-3.485	1.201	-1.252	-1.562	-1.566
chr2q21 chr2q21	1.543	-0.766	-1.271	0.292	-0.579	7.603	-0.579	-0.429	-2.002	-0.766	-0.431
chrXq21 chrXq21	-0.368	-0.368	-0.368	-0.719	1.911	5.694	-2.769	-0.521	-1.673	-0.252	-0.370
chr18p11 chr18p11	0.286	-0.417	0.377	-0.856	-0.417	-1.877	7.823	0.750	-0.856	-1.293	-0.541
chr10q23 chr10q23	-0.768	0.436	-0.768	-0.361	1.410	4.359	-2.483	-1.182	-2.087	-0.270	1.627
chr3q13 chr3q13	1.134	0.503	-0.864	-1.323	-1.323	4.282	-0.864	-2.766	-0.685	1.793	0.500
chr16q24 chr16q24	-0.551	1.710	1.439	0.321	-2.067	-5.224	-0.282	-0.399	0.768	0.768	0.444
chr6q13 chr6q13	1.190	-1.499	1.190	-0.381	4.593	-0.622	-1.499	-0.976	-1.499	0.397	-0.382
chr15q24 chr15q24	0.837	0.837	-0.736	0.646	-4.684	-2.803	0.646	0.481	0.344	0.344	1.299
chr4q32 chr4q32	0.511	-1.646	-0.701	0.683	0.683	-1.646	5.775	-0.356	-0.948	-1.259	0.366
chr9q21 chr9q21	0.799	-0.401	-1.303	-2.299	0.799	3.609	-2.299	1.822	-0.401	-0.849	0.299
chr16q23 chr16q23	1.340	-0.270	-0.568	-0.789	-1.885	-4.269	0.477	0.477	0.648	0.648	1.939
chr8q11 chr8q11	-0.421	-1.996	-0.421	-0.421	-0.959	-0.421	6.220	0.342	-0.421	-0.959	0.995
chr2q12 chr2q12	0.463	-0.471	-0.709	-1.484	-0.301	5.886	-0.709	-2.105	0.463	-0.301	0.461
chr17q11 chr17q11	-1.420	-1.140	0.406	0.406	-1.420	-3.125	-0.301	3.198	1.454	0.675	0.672
chr5q23 chr5q23	1.523	0.433	-1.141	-0.847	0.301	-1.511	3.720	-0.847	-1.511	1.523	-0.850
chr5p13 chr5p13	1.409	-0.411	-0.291	0.433	-0.411	-2.631	5.075	-0.291	-1.296	-0.565	-0.762
chr2p23 chr2p23	1.779	0.852	0.392	0.392	-0.593	-1.293	-4.667	-1.013	0.852	1.271	0.282
MT MT	0.359	-0.860	1.332	-0.476	-1.532	-1.532	-1.532	2.303	0.614	0.614	0.358
chr7q31 chr7q31	-0.388	-0.537	-2.567	0.459	0.990	3.462	-2.567	-0.725	0.332	-0.272	0.987
chr16q12 chr16q12	0.441	-0.895	-0.895	0.613	-0.895	-1.225	5.516	-1.648	0.301	-0.301	0.611
chr11q22 chr11q22	-0.874	-2.160	0.313	1.080	-0.432	-1.618	4.055	-0.623	1.080	-0.432	-0.291
chr20p12 chr20p12	2.241	-0.410	-0.808	-0.280	-0.280	3.846	-2.496	-1.095	-0.584	0.323	-0.412
chr4p15 chr4p15	0.913	1.137	-0.455	-0.321	-1.118	-1.454	3.386	-0.321	-3.011	0.282	0.399
chr13q32 chr13q32	0.441	1.941	-0.640	-2.194	-0.446	3.088	-1.225	-0.301	-0.895	1.051	-0.898
chr5q11 chr5q11	0.679	-0.277	-0.632	-0.426	0.326	-3.398	3.463	-1.278	-0.277	0.484	0.483
chr12q21 chr12q21	0.445	-0.551	0.445	0.594	-0.981	-2.067	5.627	-0.551	-0.981	-0.282	-0.401
chr2q13 chr2q13	0.499	-0.836	-0.513	-0.836	-2.112	1.056	0.750	-2.112	0.750	1.056	1.053
chr8p21 chr8p21	-0.388	-0.725	-0.961	0.611	-0.725	-3.221	-0.272	0.332	3.870	1.217	-0.274
chr8q21 chr8q21	-0.544	-0.414	0.510	-1.115	-0.702	-2.943	4.857	-0.414	0.510	0.392	0.507
chr14q12 chr14q12	0.541	0.946	-0.347	-0.505	-0.505	-4.103	2.474	0.385	-0.982	0.728	-0.349
chr2p12 chr2p12	-1.258	-0.782	-1.258	1.937	0.334	3.489	0.546	-0.782	-0.782	0.334	-0.783
chr10q11 chr10q11	-0.262	0.721	-1.801	-1.482	-1.208	3.837	0.721	-0.774	-0.973	1.263	0.342
chr6q22 chr6q22	0.312	-0.417	-1.380	0.775	4.894	-1.380	-1.380	0.439	-1.053	0.312	0.437
chr14q21 chr14q21	-1.334	-1.334	1.112	-0.670	-0.301	-1.334	3.802	0.451	1.112	-0.956	-0.302
chr4q35 chr4q35	-0.324	-0.324	-0.676	0.279	-0.324	-4.020	2.202	0.771	-0.938	0.412	1.251
chr14q13 chr14q13	1.899	-0.235	-0.235	-0.235	-2.361	-0.644	3.337	-0.644	-0.398	-1.005	-0.235
chr15q23 chr15q23	0.676	0.676	1.981	-1.180	0.288	-1.180	-1.180	-0.507	-0.785	-1.180	2.870
chr3q26 chr3q26	0.526	0.662	-0.834	0.662	0.309	5.169	-1.284	-0.658	-1.041	-0.512	-1.288
chr14q24 chr14q24	0.326	-0.783	2.652	-0.483	-2.111	-2.111	1.183	-0.975	0.677	1.387	-0.279
chr15q13 chr15q13	0.265	0.824	0.412	-1.578	-2.214	-2.214	0.824	0.599	-0.522	1.387	1.084
chr8p12 chr8p12	0.250	-0.359	-0.359	-0.565	-0.359	-1.270	6.032	0.250	-0.565	-1.270	0.404
chr3q25 chr3q25	0.310	-0.919	0.883	0.554	-1.827	2.697	-0.919	-1.470	-0.292	-0.919	2.072
chr15q25 chr15q25	0.742	1.126	-0.514	-0.884	-0.275	-4.899	1.126	0.329	-0.514	0.329	1.122
chrXq13 chrXq13	0.349	1.403	0.349	-0.651	3.218	0.612	-3.218	-1.091	-0.359	-0.489	-0.491
chr10q21 chr10q21	2.074	0.312	-2.283	-0.417	0.439	1.763	-0.417	-2.907	0.439	0.312	-0.292
chr3p24 chr3p24	-0.695	-0.695	-1.301	-0.335	0.749	3.782	-0.960	-0.335	-1.301	-0.335	1.813
chr2q24 chr2q24	-0.365	0.353	-0.509	-0.509	0.486	3.987	-2.504	-0.365	-1.206	-0.509	1.267
chr18q22 chr18q22	0.541	0.346	1.411	-0.434	-1.062	-0.690	3.713	-1.604	-0.434	-1.062	-0.261
chr1q22 chr1q22	-0.605	0.560	1.727	1.375	-0.908	-1.330	-2.817	0.560	0.560	-0.240	-0.241
chr21q21 chr21q21	0.439	-0.790	-1.784	-1.053	0.983	4.426	-0.790	0.594	-0.417	-0.417	-0.419
chr11q14 chr11q14	0.351	-0.883	-1.143	-0.498	0.801	-0.883	5.066	-0.670	-0.362	0.627	-0.886
chr7q36 chr7q36	-0.384	2.918	1.405	-0.274	-1.185	-0.525	-2.922	-0.701	-0.274	0.596	0.449
chr21p11 chr21p11	0.684	0.684	-0.520	0.371	-1.076	-1.076	-0.520	1.578	-0.520	-1.076	1.576
chr15q15 chr15q15	-0.301	1.096	2.137	0.551	-0.749	-3.020	-1.249	-0.301	1.323	-0.301	-0.568
chr16q22 chr16q22	0.269	1.309	1.531	0.919	-0.940	-3.602	-1.170	0.474	-0.446	-0.335	0.749
chr16p12 chr16p12	1.201	1.201	0.644	-0.446	-1.929	-2.363	-0.773	-0.593	-0.446	1.676	0.805
chr1p21 chr1p21	0.749	0.269	-0.695	-2.294	-0.335	2.918	-1.736	0.269	0.971	-0.490	0.397
chr2q33 chr2q33	0.396	0.507	-0.516	-1.025	-0.398	2.842	-3.051	-1.025	0.636	0.943	0.394
chr3p22 chr3p22	-0.327	-0.955	0.375	0.276	0.276	2.141	-3.219	-1.198	1.377	0.787	0.275
