GO	[-4.16 -0.18]	[-0.18 -0.11]	[-0.11 -0.07]	[-0.07 -0.04]	[-0.04 -0.02]	[-0.02 0.00]	[0.00 0.03]	[0.03 0.06]	[0.06 0.10]	[0.10 0.18]	[0.18 2.76]
GOBP_NOTCH_SIGNALING_PATHWAY GOBP_NOTCH_SIGNALING_PATHWAY	0.427	0.427	-1.417	-1.417	-0.769	1.085	-1.417	0.215	2.030	-0.769	1.524
HP_HIGHLY_ARCHED_EYEBROW HP_HIGHLY_ARCHED_EYEBROW	3.836	0.423	-0.550	1.182	0.261	-0.550	-2.726	-0.345	-0.843	0.261	-0.550
HP_SANDAL_GAP HP_SANDAL_GAP	2.722	-0.527	-1.627	1.235	-0.527	0.556	-1.627	0.556	-0.527	-0.527	0.319
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	0.491	-0.914	-0.914	0.216	-0.407	-0.407	-0.914	1.944	0.491	-0.914	1.944
GOBP_STEROL_BIOSYNTHETIC_PROCESS GOBP_STEROL_BIOSYNTHETIC_PROCESS	-0.789	-0.789	-0.789	0.279	0.279	-0.325	-0.789	-0.325	-0.325	1.621	3.040
GOBP_STEROID_BIOSYNTHETIC_PROCESS GOBP_STEROID_BIOSYNTHETIC_PROCESS	-1.249	-0.643	-0.643	-0.321	0.282	-0.643	0.282	-0.643	-0.321	0.884	4.495
GOBP_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS GOBP_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS	-0.873	-0.873	-0.873	-0.379	0.235	-0.379	0.235	-0.379	0.235	0.527	4.392
GOBP_T_CELL_PROLIFERATION GOBP_T_CELL_PROLIFERATION	-1.123	-0.552	-0.552	0.646	0.346	-0.260	-1.123	2.069	0.346	-1.123	1.512
GOCC_GOLGI_CISTERNA_MEMBRANE GOCC_GOLGI_CISTERNA_MEMBRANE	-0.464	-0.464	-0.998	-0.204	-0.998	-0.204	1.755	-0.464	1.755	1.219	-0.998
GOBP_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION GOBP_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION	-0.456	-0.456	-0.456	0.187	0.579	0.579	-0.456	-0.456	-0.456	-0.456	3.780
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION GOBP_POSITIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION	-0.407	0.216	-0.914	0.216	4.199	0.491	-0.914	-0.914	0.216	-0.407	0.216
GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS	-0.914	-0.914	-0.914	-0.407	0.216	-0.407	0.216	0.216	0.216	0.491	4.199
GOBP_STRESS_FIBER_ASSEMBLY GOBP_STRESS_FIBER_ASSEMBLY	-0.241	-1.082	-0.522	1.588	1.093	-0.241	-1.082	-1.082	0.371	1.588	-0.522
GOBP_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS GOBP_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS	-0.789	-0.789	-0.789	0.279	-0.325	-0.325	-0.325	-0.325	-0.325	1.060	3.888
GOBP_MITOCHONDRION_LOCALIZATION GOBP_MITOCHONDRION_LOCALIZATION	-0.223	-0.623	-0.623	2.078	-0.223	2.078	-0.623	0.396	-0.623	-0.223	-0.623
GOBP_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION GOBP_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION	-0.539	-0.539	-0.539	-0.176	-0.539	-0.176	-0.539	1.608	0.476	-0.539	2.380
GOCC_COPII_COATED_ER_TO_GOLGI_TRANSPORT_VESICLE GOCC_COPII_COATED_ER_TO_GOLGI_TRANSPORT_VESICLE	-0.748	-0.748	-0.748	0.304	0.304	-0.298	-0.748	1.721	-0.298	-0.298	2.414
GOBP_REGULATION_OF_BONE_REMODELING GOBP_REGULATION_OF_BONE_REMODELING	0.579	0.187	1.150	-0.456	-0.456	-0.456	-0.456	2.759	-0.456	-0.456	-0.456
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	-0.581	-0.581	-0.581	2.221	0.893	0.434	-0.581	-0.581	0.893	-0.199	-0.581
GOBP_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS GOBP_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS	-0.623	-0.623	-0.623	-0.223	-0.223	-0.223	-0.623	-0.223	-0.223	0.825	3.795
GOMF_14_3_3_PROTEIN_BINDING GOMF_14_3_3_PROTEIN_BINDING	-0.415	0.211	-0.415	2.989	-0.415	-0.415	0.211	-0.415	1.259	-0.415	-0.415
