GO	[-3.26 -0.36]	[-0.36 -0.20]	[-0.20 -0.13]	[-0.13 -0.07]	[-0.07 -0.02]	[-0.02 0.03]	[0.03 0.07]	[0.07 0.13]	[0.13 0.20]	[0.20 0.32]	[0.32 2.98]
REACTOME_CLEC7A_DECTIN_1_SIGNALING REACTOME_CLEC7A_DECTIN_1_SIGNALING	2.114	0.758	-0.736	-0.736	-1.373	0.758	-1.373	-1.373	2.114	0.231	-0.394
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	0.288	-1.192	-0.791	-1.192	-1.192	-1.192	0.682	-0.791	0.461	3.459	2.413
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES	0.528	-0.872	-0.872	0.934	2.051	1.444	-0.872	-0.872	-0.872	0.528	-0.883
PID_AVB3_INTEGRIN_PATHWAY PID_AVB3_INTEGRIN_PATHWAY	0.236	-0.378	-0.872	-0.378	2.748	0.236	-0.872	-0.872	-0.872	2.748	-0.386
BROCKE_APOPTOSIS_REVERSED_BY_IL6 BROCKE_APOPTOSIS_REVERSED_BY_IL6	0.372	-1.080	-0.240	-1.080	-0.240	-0.521	-0.240	0.372	-0.240	-1.080	5.152
VANHARANTA_UTERINE_FIBROID_WITH_7Q_DELETION_UP VANHARANTA_UTERINE_FIBROID_WITH_7Q_DELETION_UP	1.671	0.729	1.671	-0.222	1.156	-0.492	-1.038	-1.038	-1.038	-1.038	-0.501
ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_UP ACOSTA_PROLIFERATION_INDEPENDENT_MYC_TARGETS_UP	2.890	2.164	-0.351	0.256	-0.830	-0.351	-0.351	-0.830	-0.830	-0.830	0.251
BURTON_ADIPOGENESIS_3 BURTON_ADIPOGENESIS_3	-0.929	-0.526	3.334	1.237	0.557	-0.929	-0.526	0.320	0.320	-1.625	-0.538
MCBRYAN_PUBERTAL_BREAST_5_6WK_UP MCBRYAN_PUBERTAL_BREAST_5_6WK_UP	0.217	-0.913	0.877	-0.406	0.877	0.877	-0.913	1.946	-0.913	-0.406	-0.925
MARTORIATI_MDM4_TARGETS_NEUROEPITHELIUM_DN MARTORIATI_MDM4_TARGETS_NEUROEPITHELIUM_DN	-0.622	0.397	-0.622	-0.622	-0.223	-0.622	-0.223	0.397	0.397	3.798	-0.630
JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_DN JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_DN	-0.456	1.151	-0.456	1.882	-0.456	-0.456	0.579	-0.456	0.579	-0.456	-0.462
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES	0.273	-0.331	-0.331	-0.331	0.273	0.273	-0.331	-0.331	-0.331	-0.331	3.552
