GO	[-25.09 -0.57]	[-0.57 -0.25]	[-0.25 -0.12]	[-0.12 -0.03]	[-0.03 0.00]	[0.00 0.01]	[0.01 0.09]	[0.09 0.18]	[0.18 0.33]	[0.33 0.67]	[0.67 7.04]
GO_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES GO_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	3.699	1.121	-0.782	-1.877	-0.991	-0.991	-2.745	-2.277	-0.607	1.565	4.047
GO_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GO_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	5.034	-0.481	-1.636	-2.012	-0.822	0.464	-1.317	-1.636	0.348	-0.259	3.790
GO_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT GO_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT	2.288	1.486	-2.117	-2.117	-0.398	0.692	-2.117	-1.402	-0.692	0.418	3.594
GO_ANCHORED_COMPONENT_OF_MEMBRANE GO_ANCHORED_COMPONENT_OF_MEMBRANE	3.844	0.284	-1.803	-3.197	-0.318	1.906	-0.568	-0.736	-0.939	-0.939	2.462
GO_DOPAMINE_TRANSPORT GO_DOPAMINE_TRANSPORT	2.414	-0.270	-1.259	-2.031	0.334	1.138	-2.031	-0.782	-0.782	-0.270	2.921
GO_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE GO_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	0.749	-1.740	-0.599	-1.740	-0.335	-0.335	0.477	-1.023	0.269	0.477	4.232
GO_I_BAND GO_I_BAND	-0.282	0.581	-0.939	0.321	-0.538	-0.718	-2.962	-0.395	-0.939	1.639	4.430
GO_REGULATION_OF_WATER_LOSS_VIA_SKIN GO_REGULATION_OF_WATER_LOSS_VIA_SKIN	2.794	-0.240	-1.077	-0.520	-1.077	0.371	-1.077	0.371	-1.077	-0.240	2.142
GO_NEGATIVE_CHEMOTAXIS GO_NEGATIVE_CHEMOTAXIS	0.431	0.685	0.999	-1.090	-1.090	-1.090	-1.823	-0.650	-0.373	0.685	3.376
GO_REGULATION_OF_MEIOTIC_CELL_CYCLE GO_REGULATION_OF_MEIOTIC_CELL_CYCLE	-1.948	-1.948	-0.241	-0.241	-0.728	-0.431	0.370	0.370	1.622	-0.241	2.553
GO_CELLULAR_RESPONSE_TO_AMYLOID_BETA GO_CELLULAR_RESPONSE_TO_AMYLOID_BETA	-0.892	-0.266	1.722	-0.892	-0.892	-0.500	0.339	-1.574	0.339	-0.266	3.382
GO_CONNEXIN_COMPLEX GO_CONNEXIN_COMPLEX	0.236	-0.378	-0.870	-0.870	1.437	0.930	-0.870	0.236	-0.870	-0.378	2.031
