GO	[-2.13 -0.33]	[-0.33 -0.22]	[-0.22 -0.15]	[-0.15 -0.10]	[-0.10 -0.04]	[-0.04 0.02]	[0.02 0.07]	[0.07 0.14]	[0.14 0.23]	[0.23 0.39]	[0.39 2.90]
GOBP_VIRAL_GENE_EXPRESSION GOBP_VIRAL_GENE_EXPRESSION	0.720	2.218	2.218	0.523	0.361	1.219	-0.380	-2.069	-1.121	-3.797	-2.042
GOCC_FICOLIN_1_RICH_GRANULE GOCC_FICOLIN_1_RICH_GRANULE	3.884	1.122	0.819	0.361	-1.046	0.361	-0.674	-2.431	-1.046	-0.248	-1.031
GOMF_MRNA_3_UTR_BINDING GOMF_MRNA_3_UTR_BINDING	-0.432	1.459	-0.219	1.459	1.950	-0.219	-1.460	-1.460	-1.460	-0.802	0.409
GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION	-0.235	-0.834	-0.834	0.988	-1.502	0.988	-0.456	2.414	0.647	-1.502	-0.230
GOBP_MEMORY GOBP_MEMORY	-0.457	-0.457	-0.457	-0.457	-0.457	1.880	-0.457	1.880	-0.457	-0.457	1.158
GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS	-0.832	0.566	0.255	1.527	2.160	-0.832	0.255	-0.832	0.255	-0.832	-0.824
GOBP_LIPOPROTEIN_METABOLIC_PROCESS GOBP_LIPOPROTEIN_METABOLIC_PROCESS	2.412	-0.299	-0.299	-0.748	-0.299	-0.748	-0.299	0.303	-0.748	2.412	-0.742
GOMF_RNA_HELICASE_ACTIVITY GOMF_RNA_HELICASE_ACTIVITY	-0.999	1.753	2.373	0.773	-0.999	-0.204	-0.204	-0.464	-0.999	-0.464	-0.458
GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_PENTOSYL_GROUPS GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_PENTOSYL_GROUPS	-0.373	-0.373	0.239	-0.373	-0.373	4.450	-0.373	-0.373	-0.373	-0.373	0.717
GOBP_CARDIAC_CHAMBER_DEVELOPMENT GOBP_CARDIAC_CHAMBER_DEVELOPMENT	-0.223	-0.623	-0.623	2.077	-0.623	-0.623	-0.623	0.824	0.396	-0.623	1.400
GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE	-0.379	-0.873	0.235	-0.379	0.526	-0.873	0.526	2.744	0.932	-0.873	-0.866
GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION GOBP_POSITIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	-0.464	-0.464	-0.464	-0.204	-0.999	0.426	-0.999	2.373	1.218	0.773	-0.990
GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	-0.665	-0.665	-0.665	-0.665	-0.665	0.762	-0.665	1.295	0.762	0.362	1.306
GOBP_MUCOPOLYSACCHARIDE_METABOLIC_PROCESS GOBP_MUCOPOLYSACCHARIDE_METABOLIC_PROCESS	-0.457	-0.457	0.187	-0.457	-0.457	-0.457	-0.457	0.578	-0.457	1.149	2.774
GOBP_DE_NOVO_PROTEIN_FOLDING GOBP_DE_NOVO_PROTEIN_FOLDING	-0.200	1.492	0.892	1.492	0.433	-0.581	-0.581	-0.581	-0.581	-0.581	-0.576
GOBP_REGULATION_OF_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY GOBP_REGULATION_OF_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	-0.415	0.211	-0.415	-0.415	-0.415	-0.415	-0.415	0.640	2.988	0.640	-0.411
GOMF_LIGASE_ACTIVITY_FORMING_CARBON_OXYGEN_BONDS GOMF_LIGASE_ACTIVITY_FORMING_CARBON_OXYGEN_BONDS	0.712	-0.373	-0.373	0.239	0.239	-0.373	-0.373	-0.373	-0.373	3.255	-0.370
GOCC_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX GOCC_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX	-0.415	0.211	0.640	-0.415	1.258	-0.415	-0.415	-0.415	-0.415	-0.415	2.057
