GO	[-4.32 -0.51]	[-0.51 -0.24]	[-0.24 -0.13]	[-0.13 -0.05]	[-0.05 0.00]	[0.00 0.03]	[0.03 0.13]	[0.13 0.27]	[0.27 0.53]	[0.53 1.04]	[1.04 6.70]
MODULE_152 MODULE_152	-3.210	0.628	2.426	1.507	1.790	1.017	1.790	-1.238	-1.238	-2.556	-5.140
MODULE_183 MODULE_183	-1.825	0.422	7.592	0.877	1.170	-0.548	-0.345	0.261	-2.703	-1.825	-2.684
MODULE_29 MODULE_29	-1.162	-0.581	1.433	7.549	1.433	-0.581	-1.162	-1.162	-1.162	-1.162	-1.154
MODULE_62 MODULE_62	-2.007	0.245	3.483	1.235	1.235	0.539	2.224	-1.082	-1.483	-2.706	-3.681
MODULE_92 MODULE_92	1.086	-0.716	-3.383	-3.383	-0.293	4.214	-2.272	-0.716	-0.404	1.086	3.112
MODULE_146 MODULE_146	-0.555	-1.056	-1.867	-1.414	0.668	1.377	-1.414	-2.444	-0.260	0.874	7.282
MODULE_122 MODULE_122	1.524	-1.022	-2.048	-2.048	-0.443	-0.443	-2.048	-0.443	-0.788	3.449	5.186
MODULE_244 MODULE_244	-2.433	3.153	2.835	1.495	0.468	-2.433	0.268	0.900	-0.444	-2.039	-2.849
MODULE_324 MODULE_324	0.361	-1.132	-1.448	-2.291	1.251	0.491	-2.849	-1.132	0.255	1.773	5.253
MODULE_298 MODULE_298	-1.079	-1.079	-1.079	-0.521	3.513	3.513	-1.079	-1.079	-0.521	-0.241	0.691
MODULE_126 MODULE_126	-3.251	-0.842	7.525	0.408	-0.516	-1.052	0.992	0.408	0.408	-0.665	-1.275
MODULE_68 MODULE_68	-1.079	-1.079	-1.079	-0.521	2.796	3.513	-1.079	-1.079	-0.521	-0.241	1.099
MODULE_289 MODULE_289	1.017	-0.378	-1.593	-2.026	0.341	2.426	-2.556	-2.026	-0.378	0.809	3.594
MODULE_182 MODULE_182	-2.342	0.729	1.787	3.747	-0.988	-0.717	0.384	0.948	0.384	-2.342	-2.319
MODULE_91 MODULE_91	-0.862	-0.250	1.791	2.883	1.334	0.614	-0.250	-1.536	-1.536	-1.536	-1.525
MODULE_61 MODULE_61	-2.077	-0.286	6.785	1.097	0.521	0.317	-0.811	-0.811	-1.297	-0.811	-0.802
MODULE_219 MODULE_219	-0.551	-1.120	2.679	2.055	2.679	-0.551	-0.551	-0.551	-1.120	-1.120	-1.112
MODULE_403 MODULE_403	-1.911	1.273	1.680	1.273	-1.911	-1.160	-0.412	0.625	1.680	-1.911	-0.696
MODULE_125 MODULE_125	-1.093	4.022	1.372	1.801	0.239	-1.827	-0.374	-0.374	-0.651	-1.093	-1.815
MODULE_239 MODULE_239	-1.939	0.680	1.334	0.262	1.334	0.375	1.603	0.872	-0.664	-1.516	-5.015
MODULE_158 MODULE_158	-1.059	4.136	1.041	1.425	0.253	-1.786	-0.355	0.253	-0.626	-1.059	-1.773
MODULE_97 MODULE_97	-2.274	0.772	1.867	2.994	-0.477	-0.680	0.576	0.772	-0.325	-2.274	-2.252
MODULE_124 MODULE_124	-2.241	1.290	4.434	-0.313	0.426	-1.258	0.794	0.289	0.289	-1.258	-2.219
MODULE_28 MODULE_28	-0.703	-0.363	1.649	2.180	1.185	0.794	0.246	-1.328	-1.328	-1.328	-1.319
MODULE_261 MODULE_261	-2.342	0.948	1.787	1.477	-0.717	-0.508	0.258	1.198	0.948	-2.342	-2.319
MODULE_42 MODULE_42	-1.037	0.397	3.662	0.397	0.726	-0.492	1.149	-1.037	-1.037	-1.037	-1.030
MODULE_73 MODULE_73	-0.434	0.821	0.199	-0.954	-0.954	-0.954	0.199	-0.434	-0.954	0.199	5.825
MODULE_76 MODULE_76	1.212	-1.746	-0.616	-1.746	-0.267	1.520	-1.257	-0.616	-0.891	0.501	4.093
MODULE_180 MODULE_180	1.168	0.290	-1.854	-1.854	-0.312	-0.833	-1.104	-0.833	1.168	0.290	4.857
MODULE_274 MODULE_274	1.818	-0.428	-0.914	-1.778	-0.278	0.911	-2.446	-1.778	0.325	1.481	1.842
MODULE_277 MODULE_277	-2.286	-0.366	0.245	2.021	0.245	-0.366	2.481	0.637	0.245	-0.951	-2.270
MODULE_77 MODULE_77	-1.162	0.323	3.241	0.323	0.607	-0.280	1.433	-0.581	-1.162	-1.162	-1.154
