GO	[-3.28 -0.32]	[-0.32 -0.20]	[-0.20 -0.13]	[-0.13 -0.07]	[-0.07 -0.03]	[-0.03 0.02]	[0.02 0.06]	[0.06 0.12]	[0.12 0.19]	[0.19 0.32]	[0.32 2.54]
FAN_EMBRYONIC_CTX_MICROGLIA_1 FAN_EMBRYONIC_CTX_MICROGLIA_1	4.142	0.374	-0.609	0.799	0.374	-0.239	-0.609	-2.848	-0.390	-2.848	0.770
FLORIO_NEOCORTEX_BASAL_RADIAL_GLIA_DN FLORIO_NEOCORTEX_BASAL_RADIAL_GLIA_DN	4.142	0.565	-0.390	0.799	0.374	-0.917	-0.917	-2.848	-0.609	-1.344	1.041
GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_UP GSE15750_DAY6_VS_DAY10_TRAF6KO_EFF_CD8_TCELL_UP	3.504	0.265	0.265	0.415	0.415	0.265	0.415	-3.188	-1.598	-1.598	0.802
FUJII_YBX1_TARGETS_DN FUJII_YBX1_TARGETS_DN	2.055	-0.262	-0.262	0.746	1.012	-0.968	0.746	-1.407	-1.407	-2.933	0.976
GSE23568_CTRL_VS_ID3_TRANSDUCED_CD8_TCELL_DN GSE23568_CTRL_VS_ID3_TRANSDUCED_CD8_TCELL_DN	3.345	0.411	-1.130	0.411	-1.130	1.759	-0.392	-1.876	-0.392	-1.130	0.396
TRAVAGLINI_LUNG_PROLIFERATING_NK_T_CELL TRAVAGLINI_LUNG_PROLIFERATING_NK_T_CELL	4.403	0.371	0.371	0.371	-0.431	0.371	-0.241	-1.960	-0.732	-1.960	-0.252
GSE15750_DAY6_VS_DAY10_EFF_CD8_TCELL_UP GSE15750_DAY6_VS_DAY10_EFF_CD8_TCELL_UP	3.802	0.545	0.545	-0.435	0.347	-0.259	-0.694	-1.619	-1.619	-1.619	1.054
GSE21063_WT_VS_NFATC1_KO_8H_ANTI_IGM_STIM_BCELL_UP GSE21063_WT_VS_NFATC1_KO_8H_ANTI_IGM_STIM_BCELL_UP	3.081	-0.390	0.374	-0.609	0.374	0.374	0.374	-2.848	-0.390	-1.946	1.041
GSE14415_NATURAL_TREG_VS_TCONV_DN GSE14415_NATURAL_TREG_VS_TCONV_DN	3.889	0.329	0.720	-0.439	-1.438	0.503	-0.439	-0.994	-0.672	-2.056	0.945
VAN_DEN_BIGGELAAR_PBMC_PREVNAR_9MO_INFANT_STIMULATED_VS_UNSTIMULATED_8MO_UP VAN_DEN_BIGGELAAR_PBMC_PREVNAR_9MO_INFANT_STIMULATED_VS_UNSTIMULATED_8MO_UP	4.555	0.363	-0.247	-0.663	-0.663	-0.663	-0.247	-0.663	-0.247	-0.663	0.750
REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS	4.177	-0.550	-1.122	-0.550	0.647	-0.550	1.038	-0.259	-0.259	-0.550	-1.141
GSE45365_WT_VS_IFNAR_KO_CD11B_DC_MCMV_INFECTION_DN GSE45365_WT_VS_IFNAR_KO_CD11B_DC_MCMV_INFECTION_DN	2.821	0.372	-0.240	-0.521	0.687	-1.080	-0.521	-1.080	-0.521	-1.080	1.560
GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_12H_UP GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_12H_UP	2.251	0.448	1.172	0.448	-0.737	0.448	-0.490	-1.533	-0.313	-3.103	0.428
TSENG_IRS1_TARGETS_UP TSENG_IRS1_TARGETS_UP	2.072	-1.122	-1.122	-0.550	0.647	-0.550	2.072	-0.259	-0.259	0.347	-1.141
WHITFIELD_CELL_CYCLE_LITERATURE WHITFIELD_CELL_CYCLE_LITERATURE	2.714	-0.663	-0.663	0.363	-0.663	-0.663	0.363	-0.663	0.363	-0.663	1.276
GNF2_PCNA GNF2_PCNA	2.172	0.320	0.320	-0.526	0.320	-0.283	-0.526	-1.624	-0.526	-1.624	2.126
GSE5679_CTRL_VS_RARA_AGONIST_AM580_TREATED_DC_UP GSE5679_CTRL_VS_RARA_AGONIST_AM580_TREATED_DC_UP	2.519	0.418	1.248	0.245	0.245	0.418	-0.954	-2.297	-0.602	-1.477	0.401
GOBP_L_AMINO_ACID_TRANSPORT GOBP_L_AMINO_ACID_TRANSPORT	3.516	0.525	-0.497	-0.497	-0.497	-0.497	0.525	-0.497	-0.497	0.525	-0.506
GSE3982_DC_VS_MAC_DN GSE3982_DC_VS_MAC_DN	2.805	-0.704	0.247	-1.331	0.798	-0.704	-0.363	-1.331	-0.363	0.247	1.166
GSE360_DC_VS_MAC_L_MAJOR_UP GSE360_DC_VS_MAC_L_MAJOR_UP	2.096	0.530	1.188	0.302	-0.300	0.530	-1.666	-0.962	0.302	-0.550	-1.695
GROSS_HYPOXIA_VIA_ELK3_DN GROSS_HYPOXIA_VIA_ELK3_DN	3.599	-0.672	-0.341	-0.672	-1.289	-0.341	0.511	0.264	0.511	0.511	-1.311
GOBP_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS GOBP_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS	3.696	-0.491	-1.038	-0.491	0.399	-0.491	1.156	-0.221	-0.221	-0.491	-1.056
GOLDRATH_NAIVE_VS_EFF_CD8_TCELL_DN GOLDRATH_NAIVE_VS_EFF_CD8_TCELL_DN	2.526	-0.759	-0.452	0.856	-0.759	0.856	0.352	-1.232	0.575	-2.002	-0.267
HALLMARK_E2F_TARGETS HALLMARK_E2F_TARGETS	2.275	0.747	0.246	1.257	-0.364	0.378	-0.541	-1.090	-1.090	-2.734	0.519
