GO	[-8.26 -0.74]	[-0.74 -0.35]	[-0.35 -0.15]	[-0.15 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.04]	[0.04 0.22]	[0.22 0.51]	[0.51 1.05]	[1.05 6.94]
SETBP1_TARGET_GENES SETBP1_TARGET_GENES	-1.095	1.114	5.841	5.012	-6.394	-5.403	-1.970	3.527	0.379	-0.548	-5.391
TOX4_TARGET_GENES TOX4_TARGET_GENES	-0.473	2.130	3.651	2.691	-6.592	-7.896	-0.961	2.403	1.205	-0.961	-2.932
MCM3_TARGET_GENES MCM3_TARGET_GENES	-2.885	0.879	1.458	4.095	-3.402	-6.513	-0.929	5.250	1.458	-0.929	-1.694
GTF3A_TARGET_GENES GTF3A_TARGET_GENES	-2.252	-1.611	-3.193	-1.144	2.874	3.828	6.716	-1.611	-0.354	-0.797	-1.607
ZNF667_TARGET_GENES ZNF667_TARGET_GENES	-2.226	5.519	2.114	1.830	-6.145	-2.226	-0.903	1.103	0.724	-0.528	-2.219
IRX2_TARGET_GENES IRX2_TARGET_GENES	-1.729	0.690	1.045	3.246	-4.481	-5.412	-1.123	3.978	1.995	-0.888	-0.688
HOXD11_TARGET_GENES HOXD11_TARGET_GENES	-0.885	0.923	1.862	2.456	-4.905	-4.009	-1.428	2.149	3.129	-0.885	-1.773
ARHGAP35_TARGET_GENES ARHGAP35_TARGET_GENES	-1.842	0.936	2.674	3.444	-2.349	-4.897	-1.098	0.561	0.735	0.936	-1.836
BCL6B_TARGET_GENES BCL6B_TARGET_GENES	-1.009	0.457	4.005	0.907	-3.966	-4.737	0.587	1.779	0.345	1.096	-2.762
PCGF6_TARGET_GENES PCGF6_TARGET_GENES	-1.331	2.118	4.032	1.375	-2.819	-2.819	-0.606	1.062	-0.606	-0.390	-1.328
ZMYM2_TARGET_GENES ZMYM2_TARGET_GENES	-2.070	-0.282	0.594	2.006	-4.094	-3.260	-0.400	3.028	0.321	0.594	0.772
ZNF133_TARGET_GENES ZNF133_TARGET_GENES	0.388	1.707	0.283	2.908	-2.849	-5.100	-0.758	1.015	-0.320	0.283	0.286
PPARGC1A_TARGET_GENES PPARGC1A_TARGET_GENES	-0.521	0.524	1.164	3.656	-3.105	-2.363	-0.733	1.437	-0.733	0.920	-1.350
NR1D1_TARGET_GENES NR1D1_TARGET_GENES	-1.141	1.356	1.922	2.240	-2.412	-3.864	-0.332	0.891	0.530	-0.332	-1.137
ZNF704_TARGET_GENES ZNF704_TARGET_GENES	-0.546	0.876	2.738	1.876	-2.694	-2.694	0.422	0.262	0.422	-0.835	-0.832
PPARA_TARGET_GENES PPARA_TARGET_GENES	-0.586	1.096	4.119	0.818	-1.890	-2.777	-0.884	0.581	0.388	-0.374	-0.881
ZNF677_TARGET_GENES ZNF677_TARGET_GENES	-0.848	1.043	1.521	2.409	-3.472	-2.245	-0.848	1.043	1.043	-0.473	-0.844
THRA_TARGET_GENES THRA_TARGET_GENES	-0.668	2.737	0.721	0.721	-2.669	-3.445	-0.668	0.721	0.928	0.721	-0.905
ZNF585B_TARGET_GENES ZNF585B_TARGET_GENES	0.311	1.165	2.284	1.678	-2.099	-4.132	-1.298	-0.412	0.432	0.311	0.313
KDM1B_TARGET_GENES KDM1B_TARGET_GENES	-0.360	0.920	1.437	1.164	-3.105	-1.354	-2.363	-0.733	2.427	0.371	0.251
MCM2_TARGET_GENES MCM2_TARGET_GENES	-0.489	0.970	0.970	1.283	-2.570	-1.712	-1.151	1.639	0.478	0.701	-1.708
RBM15_TARGET_GENES RBM15_TARGET_GENES	0.482	0.985	0.985	0.482	-2.604	-2.115	-1.073	2.259	1.197	-0.350	-1.355
SIX4_TARGET_GENES SIX4_TARGET_GENES	-0.574	1.129	-0.991	1.997	-0.991	-1.699	-0.991	0.501	-0.318	-0.318	2.001
NME2_TARGET_GENES NME2_TARGET_GENES	0.357	1.029	-0.626	-0.405	-0.405	-0.935	-1.362	-1.362	-0.405	3.426	1.033
