GO	[-0.69 -0.10]	[-0.10 -0.06]	[-0.06 -0.04]	[-0.04 -0.03]	[-0.03 -0.01]	[-0.01 0.00]	[0.00 0.02]	[0.02 0.03]	[0.03 0.05]	[0.05 0.08]	[0.08 0.97]
CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN	1.066	-1.212	-0.468	-0.608	-0.608	-3.681	0.885	-2.608	1.066	-0.468	6.771
EGUCHI_CELL_CYCLE_RB1_TARGETS EGUCHI_CELL_CYCLE_RB1_TARGETS	0.930	0.930	-0.870	0.236	-0.870	-0.870	0.236	-0.870	-0.870	-0.870	4.356
KRASNOSELSKAYA_ILF3_TARGETS_UP KRASNOSELSKAYA_ILF3_TARGETS_UP	-1.533	-0.250	0.940	1.333	-0.477	2.305	0.940	-0.250	-0.860	-1.533	-1.532
MARTIN_INTERACT_WITH_HDAC MARTIN_INTERACT_WITH_HDAC	2.145	-0.283	-0.925	0.858	-0.283	-1.616	-1.616	-1.616	1.657	0.555	0.320
ODONNELL_TARGETS_OF_MYC_AND_TFRC_DN ODONNELL_TARGETS_OF_MYC_AND_TFRC_DN	0.614	-0.860	0.940	-1.533	-0.477	-0.250	0.359	-1.533	1.333	-1.533	2.307
CHEN_ETV5_TARGETS_TESTIS CHEN_ETV5_TARGETS_TESTIS	0.457	-0.434	-0.953	1.283	-0.434	-0.953	-0.953	0.200	-0.953	0.200	3.984
LINDSTEDT_DENDRITIC_CELL_MATURATION_A LINDSTEDT_DENDRITIC_CELL_MATURATION_A	-0.273	0.756	-0.273	-2.488	0.519	-0.714	0.756	-0.714	3.632	-1.642	-0.273
WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_UP WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_UP	-0.553	1.989	0.873	1.667	-1.859	-1.408	0.347	-2.433	0.873	0.347	-0.551
PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_DN PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_DN	0.301	-0.424	-1.323	-1.323	-0.424	-0.778	-1.023	1.938	1.649	-1.023	2.943
CADWELL_ATG16L1_TARGETS_DN CADWELL_ATG16L1_TARGETS_DN	-0.556	-1.397	-1.397	3.138	0.692	0.272	-1.397	-0.892	0.981	0.981	-0.331
HORTON_SREBF_TARGETS HORTON_SREBF_TARGETS	2.358	-0.204	-0.994	0.426	-0.994	-0.204	-0.462	-0.994	0.426	-0.994	1.746
TERAO_AOX4_TARGETS_HG_UP TERAO_AOX4_TARGETS_HG_UP	1.032	0.644	0.347	-1.119	-0.550	-0.550	-1.119	-1.119	1.032	-0.550	2.055
BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_UP BACOLOD_RESISTANCE_TO_ALKYLATING_AGENTS_UP	0.491	-0.406	-0.406	-0.911	3.339	-0.911	1.357	-0.406	-0.406	0.217	-0.911
KYNG_ENVIRONMENTAL_STRESS_RESPONSE_UP KYNG_ENVIRONMENTAL_STRESS_RESPONSE_UP	1.138	-1.259	-1.259	0.546	-0.270	-0.782	0.814	-0.270	0.546	-2.031	1.941
GOTTWEIN_TARGETS_OF_KSHV_MIR_K12_11 GOTTWEIN_TARGETS_OF_KSHV_MIR_K12_11	1.285	0.301	0.702	-0.762	-0.489	0.702	-2.571	-0.762	-1.152	2.039	0.302
OUELLET_CULTURED_OVARIAN_CANCER_INVASIVE_VS_LMP_UP OUELLET_CULTURED_OVARIAN_CANCER_INVASIVE_VS_LMP_UP	1.878	0.262	-1.241	0.422	-2.696	1.503	-0.344	0.422	-0.546	-0.835	0.628
KENNY_CTNNB1_TARGETS_DN KENNY_CTNNB1_TARGETS_DN	1.413	0.499	-2.114	0.302	0.499	0.751	-1.328	1.056	-1.328	0.499	-0.836
NIKOLSKY_BREAST_CANCER_7P15_AMPLICON NIKOLSKY_BREAST_CANCER_7P15_AMPLICON	-0.455	-0.455	0.187	0.187	-0.455	-0.455	3.762	0.578	-0.455	0.187	-0.455
