GO	[-7.27 -0.63]	[-0.63 -0.44]	[-0.44 -0.23]	[-0.23 -0.10]	[-0.10 -0.01]	[-0.01 0.00]	[0.00 0.06]	[0.06 0.16]	[0.16 0.34]	[0.34 0.87]	[0.87 14.17]
GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_DN GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_DN	7.002	1.056	-0.583	-4.696	-3.404	2.197	0.263	-4.001	-1.405	-0.583	2.462
GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_3H_DN GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_3H_DN	2.934	2.639	0.443	-4.399	-2.339	0.844	-0.918	-1.973	-1.652	-0.457	3.553
GSE19198_1H_VS_6H_IL21_TREATED_TCELL_UP GSE19198_1H_VS_6H_IL21_TREATED_TCELL_UP	4.526	0.361	-0.334	-3.373	-3.373	1.485	-1.385	-2.018	-0.571	0.469	3.433
GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_BCELL_UP GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_BCELL_UP	3.202	4.604	0.798	-2.165	-2.165	0.798	-1.506	-2.165	-3.029	0.520	0.645
GSE22611_NOD2_TRANSD_VS_CTRL_TRANSD_HEK293_MDP_STIM_2H_DN GSE22611_NOD2_TRANSD_VS_CTRL_TRANSD_HEK293_MDP_STIM_2H_DN	2.021	1.465	-0.498	-2.861	-4.403	0.802	-0.670	-1.145	-0.498	-0.498	4.614
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_UP GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_UP	3.160	2.844	0.278	-1.365	-3.342	0.480	-0.559	-3.342	-1.994	0.752	1.733
GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_UP GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_UP	3.570	2.639	0.844	-2.757	-2.757	-0.918	-0.350	-0.585	-1.372	-0.738	1.834
GSE21379_WT_VS_SAP_KO_TFH_CD4_TCELL_UP GSE21379_WT_VS_SAP_KO_TFH_CD4_TCELL_UP	2.639	-0.918	0.443	-1.652	-1.652	-2.757	-0.918	-0.264	-0.350	0.560	5.795
GSE41867_DAY8_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP GSE41867_DAY8_VS_DAY15_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_UP	2.733	1.663	-0.462	-1.166	-2.462	-0.755	-1.166	-0.352	-2.462	0.343	4.407
GSE30083_SP3_VS_SP4_THYMOCYTE_UP GSE30083_SP3_VS_SP4_THYMOCYTE_UP	2.744	0.474	0.368	-3.682	-0.872	-1.314	-0.697	1.928	-1.904	-0.325	2.443
GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY7_DN GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY7_DN	2.124	3.284	-0.342	-1.631	-2.314	0.453	-0.902	-2.314	-0.724	0.572	1.409
GSE9960_HEALTHY_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP GSE9960_HEALTHY_VS_GRAM_NEG_AND_POS_SEPSIS_PBMC_UP	2.085	2.359	0.399	-1.592	-3.837	0.515	-0.672	-1.923	-0.401	1.157	0.510
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_0.5H_ACT_CD4_TCELL_DN GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_0.5H_ACT_CD4_TCELL_DN	3.667	2.393	-0.659	-1.286	-1.043	-0.391	-0.659	-2.278	-0.659	1.855	-0.517
GSE16385_IFNG_TNF_VS_ROSIGLITAZONE_STIM_MACROPHAGE_DN GSE16385_IFNG_TNF_VS_ROSIGLITAZONE_STIM_MACROPHAGE_DN	2.326	3.578	-0.535	-1.325	-2.330	1.136	-0.535	-1.325	-0.686	0.784	-0.872
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_4H_ACT_CD4_TCELL_DN GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_4H_ACT_CD4_TCELL_DN	3.884	2.293	-0.317	-1.635	-1.970	-0.700	-0.317	-0.881	-0.881	0.768	0.282
GSE34156_TLR1_TLR2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_DN GSE34156_TLR1_TLR2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_DN	2.054	2.054	0.634	-3.870	-1.325	-0.686	-0.411	-0.309	0.293	-0.686	0.944
