GO	[-7.27 -0.63]	[-0.63 -0.44]	[-0.44 -0.23]	[-0.23 -0.10]	[-0.10 -0.01]	[-0.01 0.00]	[0.00 0.06]	[0.06 0.16]	[0.16 0.34]	[0.34 0.87]	[0.87 14.17]
GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_DN GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_DN	-8.318	-4.399	0.342	3.245	7.583	-8.318	0.693	1.195	5.409	-1.372	-5.136
THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_NONRESPONDER_28DY_UP THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_NONRESPONDER_28DY_UP	-3.545	-7.232	0.285	3.328	11.277	-2.979	1.587	2.098	0.382	-3.545	-5.978
GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN	-5.967	-6.992	-0.264	1.612	8.541	-5.120	0.560	3.910	2.934	-1.128	-5.136
GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN	-5.930	-2.314	0.453	3.284	4.311	-5.930	1.215	5.066	1.872	-3.204	-6.969
GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_TREATED_DC_UP GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_TREATED_DC_UP	-4.399	-5.120	0.443	1.395	8.541	-5.967	1.195	4.264	1.011	-0.918	-7.009
GSE23321_CD8_STEM_CELL_MEMORY_VS_NAIVE_CD8_TCELL_DN GSE23321_CD8_STEM_CELL_MEMORY_VS_NAIVE_CD8_TCELL_DN	-5.817	-3.651	-0.317	4.455	4.455	-5.817	-0.317	3.085	3.741	-0.684	-6.850
GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP	-5.120	-4.399	-0.350	5.013	6.240	-4.399	0.693	3.910	1.011	-1.372	-7.009
GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH2_DN GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH2_DN	-6.992	-4.399	-0.350	2.094	7.583	-5.120	-0.264	3.570	3.245	-0.918	-4.414
GSE10239_MEMORY_VS_DAY4.5_EFF_CD8_TCELL_DN GSE10239_MEMORY_VS_DAY4.5_EFF_CD8_TCELL_DN	-5.120	-3.233	0.443	2.639	7.122	-4.399	0.443	5.013	1.395	-2.339	-7.009
GSE14000_TRANSLATED_RNA_VS_MRNA_4H_LPS_DC_UP GSE14000_TRANSLATED_RNA_VS_MRNA_4H_LPS_DC_UP	-1.352	-4.366	-0.573	4.311	8.127	-3.204	1.029	3.954	0.264	-4.366	-6.969
