GO	[-6.74 -0.95]	[-0.95 -0.40]	[-0.40 -0.09]	[-0.09 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.03]	[0.03 0.30]	[0.30 0.77]	[0.77 5.79]
GO_RESPONSE_TO_CATECHOLAMINE GO_RESPONSE_TO_CATECHOLAMINE	-0.539	-0.176	4.303	-0.176	-0.539	-0.539	-0.539	1.610	-0.539	-0.539	-0.546
GO_MEMBRANE_DOCKING GO_MEMBRANE_DOCKING	0.642	-2.299	0.245	-0.955	0.642	1.248	0.642	1.625	-0.955	-2.299	0.404
GO_RHO_GTPASE_BINDING GO_RHO_GTPASE_BINDING	-0.270	0.549	0.334	1.967	-1.268	1.150	-0.270	0.334	0.549	-2.046	-2.073
GO_RESPONSE_TO_DOPAMINE GO_RESPONSE_TO_DOPAMINE	-0.456	0.187	3.783	0.187	-0.456	-0.456	-0.456	1.151	-0.456	-0.456	-0.462
GO_NEURON_PROJECTION_ORGANIZATION GO_NEURON_PROJECTION_ORGANIZATION	0.934	0.934	-0.378	-0.378	-0.872	-0.872	-0.872	1.444	-0.378	1.444	-0.883
GO_CELLULAR_RESPONSE_TO_AMMONIUM_ION GO_CELLULAR_RESPONSE_TO_AMMONIUM_ION	-0.272	0.332	3.387	-0.272	-0.705	-0.272	-0.272	1.212	-0.705	-0.705	-0.714
GO_CALCIUM_DEPENDENT_PHOSPHOLIPID_BINDING GO_CALCIUM_DEPENDENT_PHOSPHOLIPID_BINDING	-0.290	-0.290	-0.290	3.971	-0.290	-0.290	0.896	-0.290	-0.290	-0.290	-0.294
GO_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS GO_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	-0.414	2.047	-0.414	-0.414	-0.414	-0.414	-0.414	2.047	-0.414	0.211	0.208
GO_DETECTION_OF_VISIBLE_LIGHT GO_DETECTION_OF_VISIBLE_LIGHT	-0.331	-0.331	3.578	0.796	0.273	-0.331	-0.331	-0.331	-0.331	-0.331	-0.336
GO_PHOTOTRANSDUCTION_VISIBLE_LIGHT GO_PHOTOTRANSDUCTION_VISIBLE_LIGHT	-0.248	-0.248	4.481	-0.248	0.361	-0.248	-0.248	-0.248	-0.248	-0.248	-0.252
GO_ERYTHROCYTE_DEVELOPMENT GO_ERYTHROCYTE_DEVELOPMENT	-0.331	-0.331	-0.331	-0.331	-0.331	-0.331	0.273	-0.331	1.532	-0.331	2.441
GO_L_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GO_L_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	-0.373	-0.373	0.713	-0.373	0.240	-0.373	3.259	-0.373	-0.373	0.240	-0.378
GO_DETECTION_OF_LIGHT_STIMULUS GO_DETECTION_OF_LIGHT_STIMULUS	-0.373	-0.373	3.259	0.713	0.240	0.240	-0.373	-0.373	-0.373	-0.373	-0.378
GO_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT GO_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT	-0.373	-0.373	-0.373	3.259	0.240	-0.373	-0.373	0.713	-0.373	-0.373	0.236
GO_PHOTOTRANSDUCTION GO_PHOTOTRANSDUCTION	-0.290	-0.290	3.971	-0.290	0.313	0.313	-0.290	-0.290	-0.290	-0.290	-0.294
GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_INCISION_3_TO_LESION GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_INCISION_3_TO_LESION	-0.290	0.313	-0.290	-0.290	0.313	3.971	-0.290	-0.290	-0.290	-0.290	-0.294
