GO	[-6.38 -0.52]	[-0.52 -0.43]	[-0.43 -0.19]	[-0.19 -0.09]	[-0.09 -0.01]	[-0.01 0.00]	[0.00 0.06]	[0.06 0.15]	[0.15 0.30]	[0.30 0.73]	[0.73 5.59]
REACTOME_CD22_MEDIATED_BCR_REGULATION REACTOME_CD22_MEDIATED_BCR_REGULATION	-1.123	-1.679	-2.532	-2.532	-2.532	36.573	1.006	-2.532	-2.532	-1.679	-1.681
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	-0.987	-0.987	-2.037	-2.949	-2.949	35.640	0.968	-2.949	-2.949	-2.037	-0.989
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT	-0.843	-1.200	-1.678	-3.282	-3.282	33.433	0.997	-3.282	-3.282	-1.678	-0.384
REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA	-1.965	-1.364	-2.865	-1.965	-2.865	33.825	1.031	-2.865	-2.865	-0.936	-0.628
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	-0.797	9.295	-1.718	-4.224	-5.372	16.953	0.549	-4.224	-2.165	-0.797	-1.721
REACTOME_FCGR_ACTIVATION REACTOME_FCGR_ACTIVATION	-1.965	-0.936	-1.364	-1.364	-1.364	31.134	1.031	-2.865	-2.865	-2.865	-0.938
REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION	-2.949	-1.426	-1.426	-1.426	-1.426	29.025	1.967	-1.426	-2.037	-2.949	-1.428
REACTOME_COMPLEMENT_CASCADE REACTOME_COMPLEMENT_CASCADE	0.467	-0.552	-1.336	-2.850	-2.850	26.995	0.467	-2.850	-3.646	-1.736	0.332
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS	-1.305	-1.742	-1.305	-1.742	-2.302	27.073	0.974	-3.038	-1.742	-1.305	0.397
REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS	-1.774	-1.282	-2.440	-0.912	-2.440	26.352	1.481	-2.440	-1.282	-1.282	-0.635
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS	-1.904	-1.394	-1.904	-1.394	-1.904	26.231	1.649	-1.006	-1.006	-1.904	-1.396
REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION	-2.588	-1.904	-1.394	-1.394	-0.489	24.070	1.995	-1.904	-0.711	-1.904	-1.907
REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS	-1.229	-0.898	-0.898	-1.229	-0.642	24.755	1.323	-2.925	-2.201	-2.925	-0.900
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION	-3.616	-1.936	-1.422	-1.422	-1.422	23.793	1.609	-0.505	-1.422	-1.422	-0.733
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	2.198	1.698	-0.876	-5.041	-3.703	14.517	-0.552	-4.323	-2.277	-0.428	0.596
REACTOME_PARASITE_INFECTION REACTOME_PARASITE_INFECTION	-2.920	-1.386	0.311	-0.291	-0.583	20.913	0.440	-1.057	-2.920	-1.791	-0.795
REACTOME_MRNA_SPLICING REACTOME_MRNA_SPLICING	-2.448	-5.545	2.492	5.308	3.777	-1.710	0.724	1.699	-0.453	-2.053	-6.555
REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION	-3.628	-2.938	-1.515	0.766	-0.384	15.899	1.174	-0.274	-0.274	-1.515	-2.942
