GO	[-5.85 -0.55]	[-0.55 -0.28]	[-0.28 -0.14]	[-0.14 -0.03]	[-0.03 0.00]	[0.00 0.00]	[0.00 0.10]	[0.10 0.25]	[0.25 0.51]	[0.51 1.02]	[1.02 24.36]
GOCC_IMMUNOGLOBULIN_COMPLEX GOCC_IMMUNOGLOBULIN_COMPLEX	-3.596	-6.487	-6.487	-6.487	-5.263	103.764	-0.482	-4.341	-5.263	-2.013	-2.963
GOCC_T_CELL_RECEPTOR_COMPLEX GOCC_T_CELL_RECEPTOR_COMPLEX	-1.707	-4.795	-3.906	-3.194	-4.795	61.609	1.432	-3.906	-3.194	-1.707	-1.696
GOCC_KERATIN_FILAMENT GOCC_KERATIN_FILAMENT	-1.227	-2.198	-2.920	-3.944	2.298	35.726	-2.920	-2.920	-3.944	-1.651	-0.298
GOMF_ODORANT_BINDING GOMF_ODORANT_BINDING	-0.418	-1.056	-2.914	-4.818	5.908	23.454	-0.418	-2.914	-2.288	-1.788	-3.702
GOBP_MITOCHONDRIAL_GENE_EXPRESSION GOBP_MITOCHONDRIAL_GENE_EXPRESSION	-3.261	4.115	3.738	9.835	-3.261	-6.862	-0.452	1.140	-0.595	-1.853	-6.842
GOBP_NUCLEAR_EXPORT GOBP_NUCLEAR_EXPORT	-1.999	1.586	4.962	8.966	-4.439	-7.039	2.326	-0.598	0.432	-3.813	-3.794
GOBP_REGULATION_OF_TRANSLATION_NCRNA_MEDIATED GOBP_REGULATION_OF_TRANSLATION_NCRNA_MEDIATED	-0.364	-1.078	-1.078	-1.999	-3.694	21.101	3.019	-1.078	-1.477	-1.078	-3.683
GOMF_HORMONE_ACTIVITY GOMF_HORMONE_ACTIVITY	2.854	-3.945	-3.123	-3.945	14.095	0.500	-2.478	-2.478	-3.123	0.364	2.511
GOCC_CHROMOSOME_CENTROMERIC_REGION GOCC_CHROMOSOME_CENTROMERIC_REGION	-1.907	0.278	7.324	3.364	-1.907	-8.201	2.183	1.687	0.367	-3.150	-4.285
GOBP_DNA_DEPENDENT_DNA_REPLICATION GOBP_DNA_DEPENDENT_DNA_REPLICATION	-0.650	4.142	3.038	6.318	-1.661	-4.378	0.739	0.451	-3.630	-1.339	-6.509
GOMF_MODIFICATION_DEPENDENT_PROTEIN_BINDING GOMF_MODIFICATION_DEPENDENT_PROTEIN_BINDING	-1.661	0.739	0.739	7.299	-1.339	-6.528	0.915	2.392	0.451	-1.661	-4.360
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE	0.274	-1.657	-0.609	-2.547	14.933	1.488	-2.063	-1.657	-2.547	-0.330	0.514
GOMF_PEPTIDE_RECEPTOR_ACTIVITY GOMF_PEPTIDE_RECEPTOR_ACTIVITY	0.388	-0.581	-1.544	-4.195	12.355	-2.853	-0.759	-0.759	-1.544	1.016	1.721
GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	1.306	-1.261	-2.305	-2.305	0.457	-3.325	-2.775	-1.010	-0.261	6.104	6.600
GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION	-3.870	1.007	1.459	3.322	-1.340	-5.944	0.643	2.299	1.459	-1.055	-3.147
GOBP_REGULATION_OF_MACROAUTOPHAGY GOBP_REGULATION_OF_MACROAUTOPHAGY	-1.708	0.557	-0.284	2.953	-0.678	-6.612	0.707	4.845	1.509	-2.092	-2.528
GOCC_PRERIBOSOME GOCC_PRERIBOSOME	-1.644	4.271	3.270	1.638	-1.644	-3.236	1.638	0.243	-1.171	-3.236	-1.636
GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT	2.228	-0.510	-1.976	-2.864	4.243	-1.064	-2.387	-1.624	-2.387	1.952	4.267
GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	-2.760	-2.257	0.884	0.884	-1.833	-4.989	4.587	1.540	2.082	0.708	-1.822
GOMF_DOUBLE_STRANDED_RNA_BINDING GOMF_DOUBLE_STRANDED_RNA_BINDING	-0.341	6.199	2.096	1.388	-1.581	-3.153	0.265	0.265	-0.775	-3.153	-1.573
GOMF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	5.206	-0.667	-0.667	-2.173	3.549	-3.260	-2.173	-2.668	0.338	0.759	1.389
GOBP_NCRNA_TRANSCRIPTION GOBP_NCRNA_TRANSCRIPTION	-0.323	0.280	3.186	2.419	-2.041	-4.485	-0.889	4.048	0.280	-2.041	-1.559
GOBP_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT GOBP_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT	-2.545	0.531	0.980	0.317	-0.995	-7.991	0.813	2.926	1.366	0.663	-0.792
GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY	0.724	-0.865	-0.397	-2.363	0.965	-3.319	-0.865	-2.363	0.353	2.694	4.127
GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS	-3.529	-1.012	-0.459	-0.608	0.791	-6.403	0.629	1.179	0.974	1.404	2.215
GOMF_TYPE_I_INTERFERON_RECEPTOR_BINDING GOMF_TYPE_I_INTERFERON_RECEPTOR_BINDING	-0.704	-0.704	-0.704	-0.704	3.361	6.394	-0.704	-0.704	-0.704	-0.704	-0.702
GOCC_LAMELLIPODIUM GOCC_LAMELLIPODIUM	-1.062	0.285	0.909	0.751	-3.121	-6.840	0.285	0.909	1.277	3.405	-0.533
GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY	-1.819	-0.546	1.168	1.502	-1.819	-2.696	0.627	1.168	4.303	-1.819	-1.236
GOMF_NUCLEAR_HORMONE_RECEPTOR_BINDING GOMF_NUCLEAR_HORMONE_RECEPTOR_BINDING	-0.997	-1.274	1.545	-0.311	-0.581	-5.819	1.545	2.415	1.545	0.536	-1.997
GOBP_VESICLE_TARGETING GOBP_VESICLE_TARGETING	-0.624	-1.202	1.351	4.062	-1.622	-3.902	1.654	0.632	0.632	-1.202	-0.870
GOCC_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX GOCC_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX	-1.182	0.645	1.405	1.644	-1.468	-5.537	0.645	3.120	0.284	-0.431	-1.458
