GO	[-5.85 -0.55]	[-0.55 -0.28]	[-0.28 -0.14]	[-0.14 -0.03]	[-0.03 0.00]	[0.00 0.00]	[0.00 0.10]	[0.10 0.25]	[0.25 0.51]	[0.51 1.02]	[1.02 24.36]
GOMF_HORMONE_ACTIVITY GOMF_HORMONE_ACTIVITY	2.854	-3.945	-3.123	-3.945	14.095	0.500	-2.478	-2.478	-3.123	0.364	2.511
GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	1.306	-1.261	-2.305	-2.305	0.457	-3.325	-2.775	-1.010	-0.261	6.104	6.600
GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT	2.228	-0.510	-1.976	-2.864	4.243	-1.064	-2.387	-1.624	-2.387	1.952	4.267
GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY	0.724	-0.865	-0.397	-2.363	0.965	-3.319	-0.865	-2.363	0.353	2.694	4.127
GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS	-3.529	-1.012	-0.459	-0.608	0.791	-6.403	0.629	1.179	0.974	1.404	2.215
GOMF_CARGO_RECEPTOR_ACTIVITY GOMF_CARGO_RECEPTOR_ACTIVITY	2.148	0.620	-1.549	-2.180	-1.549	-2.180	-0.753	-0.753	0.850	1.120	3.496
GOMF_MONOOXYGENASE_ACTIVITY GOMF_MONOOXYGENASE_ACTIVITY	1.405	-0.537	-1.029	-1.382	0.687	-0.373	-1.829	-1.029	-1.382	1.136	5.054
GOBP_EAR_MORPHOGENESIS GOBP_EAR_MORPHOGENESIS	1.394	0.701	-0.685	-1.622	0.905	-1.622	-3.486	-0.685	-0.346	1.136	2.706
GOMF_METALLOPEPTIDASE_ACTIVITY GOMF_METALLOPEPTIDASE_ACTIVITY	-0.687	-0.687	0.292	-0.412	2.325	-3.875	-0.537	-1.328	0.502	0.783	2.939
GOBP_EOSINOPHIL_MIGRATION GOBP_EOSINOPHIL_MIGRATION	-0.406	-0.911	-0.406	-0.911	1.356	-0.911	-0.406	-0.406	-0.911	1.356	3.347
GOCC_CONNEXIN_COMPLEX GOCC_CONNEXIN_COMPLEX	-0.378	-0.378	-0.378	-0.870	1.436	1.436	0.236	-0.870	-0.870	-0.870	2.042
GOBP_REGULATION_OF_VASCULOGENESIS GOBP_REGULATION_OF_VASCULOGENESIS	-0.663	-0.663	-0.663	-0.247	-0.247	-0.663	-0.247	-0.247	0.362	0.762	3.564
GOMF_VIRION_BINDING GOMF_VIRION_BINDING	0.166	-0.497	-0.497	-0.497	0.524	-0.497	-0.497	0.166	1.052	-0.497	2.553
