GO	[-8.58 -0.95]	[-0.95 -0.52]	[-0.52 -0.22]	[-0.22 0.00]	[0.00 0.00]	[0.00 0.04]	[0.04 0.31]	[0.31 0.58]	[0.58 0.78]	[0.78 1.80]	[1.80 11.56]
TOX4_TARGET_GENES TOX4_TARGET_GENES	-0.271	0.555	2.403	3.316	-7.896	-6.592	5.140	0.845	-2.091	-0.361	-2.083
CREB3L2_TARGET_GENES CREB3L2_TARGET_GENES	-0.610	2.492	0.880	3.595	-5.396	-4.248	2.838	0.694	-1.738	0.282	-3.393
GTF3A_TARGET_GENES GTF3A_TARGET_GENES	-1.611	-0.797	-1.144	-1.144	8.766	6.716	-2.252	-0.797	-1.144	-1.611	-0.353
SETBP1_TARGET_GENES SETBP1_TARGET_GENES	-0.700	2.574	2.876	1.532	-5.403	-2.799	2.876	0.620	-0.700	-0.421	-5.391
RUVBL1_TARGET_GENES RUVBL1_TARGET_GENES	-0.373	5.291	2.756	1.025	-6.197	-0.805	1.910	-0.277	-3.159	-0.805	-2.650
ZBED4_TARGET_GENES ZBED4_TARGET_GENES	0.690	0.423	3.858	0.853	-7.062	-2.859	3.154	1.034	-0.844	-0.844	-2.375
ZZZ3_TARGET_GENES ZZZ3_TARGET_GENES	-1.163	4.558	1.594	2.200	-3.902	-1.927	1.885	1.086	-3.085	-1.506	-1.921
HOXA7_TARGET_GENES HOXA7_TARGET_GENES	0.593	2.075	0.775	3.982	-4.814	-2.286	2.075	-0.291	-2.910	-0.291	-2.903
MCM3_TARGET_GENES MCM3_TARGET_GENES	-1.405	2.764	3.739	1.931	-4.694	-2.434	1.931	0.457	-1.149	-0.584	-2.426
HOXD11_TARGET_GENES HOXD11_TARGET_GENES	-0.381	3.876	0.582	2.456	-6.104	-2.198	0.742	-0.275	0.329	-0.275	-2.191
DNMT1_TARGET_GENES DNMT1_TARGET_GENES	0.901	3.889	0.590	2.563	-6.079	-1.781	0.901	0.353	-0.958	-1.781	-0.953
ZBTB5_TARGET_GENES ZBTB5_TARGET_GENES	0.409	0.986	2.682	1.383	-5.292	-3.803	1.609	0.409	-1.570	0.986	-1.563
MYBL1_TARGET_GENES MYBL1_TARGET_GENES	-1.609	1.896	3.002	1.046	-5.889	-1.609	1.046	1.438	-1.926	-0.334	-0.434
YBX3_TARGET_GENES YBX3_TARGET_GENES	0.664	2.075	3.601	0.435	-2.238	-1.431	1.274	-0.348	-2.238	-0.920	-2.234
MXD1_TARGET_GENES MXD1_TARGET_GENES	-2.973	1.849	2.742	1.132	-4.335	-1.047	2.425	-0.482	-0.635	0.599	-1.628
ZNF667_TARGET_GENES ZNF667_TARGET_GENES	-0.391	2.741	2.418	1.567	-3.323	-2.726	1.103	1.103	-1.450	-0.903	-2.219
ZMYM2_TARGET_GENES ZMYM2_TARGET_GENES	0.445	0.594	3.816	0.594	-4.094	-5.230	0.768	0.321	-0.282	0.321	-0.548
TSHZ1_TARGET_GENES TSHZ1_TARGET_GENES	0.567	0.567	1.660	-0.596	-6.552	-2.066	2.161	1.434	0.706	-0.945	-0.592
SMARCA1_TARGET_GENES SMARCA1_TARGET_GENES	0.464	2.289	-0.373	3.335	-4.440	-1.166	0.611	0.782	-1.485	0.340	-1.864
HDAC8_TARGET_GENES HDAC8_TARGET_GENES	0.282	0.694	2.492	3.595	-2.731	-2.186	0.282	-0.321	-2.731	0.694	-0.808
ZNF133_TARGET_GENES ZNF133_TARGET_GENES	-0.758	1.015	1.015	1.225	-2.338	-6.312	0.827	0.659	0.659	0.659	-0.754
IRX2_TARGET_GENES IRX2_TARGET_GENES	-0.398	0.543	1.253	0.858	-5.412	-2.567	3.246	0.417	0.417	-0.293	-0.884
ZNF532_TARGET_GENES ZNF532_TARGET_GENES	-1.783	3.301	3.301	-0.329	-1.783	-1.211	0.906	-0.810	-0.329	0.440	-1.779
ZNF584_TARGET_GENES ZNF584_TARGET_GENES	-0.310	0.633	2.050	2.914	-3.868	-2.771	1.134	0.389	-1.613	0.389	-0.682
MCM2_TARGET_GENES MCM2_TARGET_GENES	0.478	2.948	0.970	0.701	-2.570	-0.762	0.478	0.970	-2.570	-0.489	-1.708
ZNF547_TARGET_GENES ZNF547_TARGET_GENES	1.015	0.827	2.268	1.015	-5.100	-1.907	0.827	0.283	-0.320	0.283	-1.900
HOXC13_TARGET_GENES HOXC13_TARGET_GENES	-1.119	2.997	-0.322	1.386	-3.826	-1.456	0.716	-0.456	0.281	1.959	-1.451
NR1D1_TARGET_GENES NR1D1_TARGET_GENES	0.272	1.627	2.583	1.356	-3.864	-0.644	1.356	-1.481	-0.644	-0.469	-1.476
RBM15_TARGET_GENES RBM15_TARGET_GENES	-1.705	0.482	1.197	1.430	-2.604	-3.190	3.269	-0.477	0.359	0.482	-0.474
ZNF777_TARGET_GENES ZNF777_TARGET_GENES	-1.259	-0.270	1.137	-0.270	-0.782	-2.031	1.512	2.410	-0.782	1.137	-2.027
DICER1_TARGET_GENES DICER1_TARGET_GENES	2.871	-0.647	2.011	-0.263	-1.998	-1.998	0.997	-0.263	-0.647	0.737	-1.993
ZNF595_TARGET_GENES ZNF595_TARGET_GENES	-0.364	1.527	1.231	0.539	-1.998	-1.476	0.246	1.855	0.539	-0.364	-3.685
ZNF669_TARGET_GENES ZNF669_TARGET_GENES	-1.083	1.552	2.128	0.518	-4.286	-1.391	0.518	0.518	0.273	1.067	-1.386
ZBTB1_TARGET_GENES ZBTB1_TARGET_GENES	-0.755	-0.393	0.628	2.500	-3.635	-1.012	2.867	0.628	0.333	-0.755	-1.008
THRA_TARGET_GENES THRA_TARGET_GENES	0.543	0.392	1.714	-0.668	-3.445	-2.669	0.270	2.030	0.270	0.928	-0.664
ZNF165_TARGET_GENES ZNF165_TARGET_GENES	-1.225	-0.255	1.901	0.965	-3.317	-1.225	2.280	0.353	-0.595	-0.595	0.522
RPA1_TARGET_GENES RPA1_TARGET_GENES	1.551	0.877	0.877	0.877	-2.321	-2.321	0.233	0.233	-1.500	0.877	-0.620
PCGF6_TARGET_GENES PCGF6_TARGET_GENES	-1.331	-0.240	1.062	1.727	-2.819	-1.331	1.727	1.062	-0.909	0.372	-0.603
RAX2_TARGET_GENES RAX2_TARGET_GENES	-0.647	1.297	2.011	-0.263	-2.902	0.519	0.997	-0.421	-0.960	0.737	-1.993
CENPT_TARGET_GENES CENPT_TARGET_GENES	0.326	1.811	1.811	0.909	-1.770	-3.400	-0.633	0.484	-0.910	-0.277	0.328
ARHGAP35_TARGET_GENES ARHGAP35_TARGET_GENES	-0.613	1.163	2.324	0.735	-2.980	-2.349	0.735	0.735	-0.828	0.561	-0.824
TFCP2_TARGET_GENES TFCP2_TARGET_GENES	-0.731	0.642	0.642	1.153	-2.143	-3.068	2.199	0.289	-0.314	0.445	-0.486
KDM1B_TARGET_GENES KDM1B_TARGET_GENES	-1.006	0.707	1.164	1.739	-1.797	-2.363	2.427	0.249	-0.521	0.249	-1.002
ZNF623_TARGET_GENES ZNF623_TARGET_GENES	0.301	1.318	1.615	1.051	-2.196	-1.226	0.612	-0.446	-0.446	0.816	-2.911
PAX8_TARGET_GENES PAX8_TARGET_GENES	-1.004	0.595	3.201	0.278	-1.900	-2.583	1.052	0.278	-0.489	0.806	-0.487
PPARGC1A_TARGET_GENES PPARGC1A_TARGET_GENES	0.249	1.739	0.920	1.437	-3.105	-1.797	0.920	0.371	-0.360	-0.360	-1.350
HSF4_TARGET_GENES HSF4_TARGET_GENES	2.541	1.206	0.332	-0.272	-0.704	-0.704	1.206	-0.704	-0.704	-0.704	-0.703
ZNF704_TARGET_GENES ZNF704_TARGET_GENES	-0.344	2.288	0.627	-0.344	-2.694	-0.835	2.288	-0.344	0.262	-0.344	-1.237
ZNF34_TARGET_GENES ZNF34_TARGET_GENES	-0.647	0.737	1.297	-0.421	-1.998	-0.263	0.997	1.635	-1.393	0.737	-1.993
CHAF1A_TARGET_GENES CHAF1A_TARGET_GENES	-1.277	0.412	0.771	0.575	-2.993	-1.277	1.858	1.858	-0.476	-0.476	0.281
ZNF622_TARGET_GENES ZNF622_TARGET_GENES	-0.606	-0.240	0.790	0.560	-2.819	-1.331	2.545	0.560	-0.390	0.790	-0.906
TBX1_TARGET_GENES TBX1_TARGET_GENES	0.606	1.292	2.256	0.751	-3.341	-1.657	0.277	0.277	-0.559	0.606	-1.107
PPARA_TARGET_GENES PPARA_TARGET_GENES	-0.374	1.096	0.388	1.416	-1.890	-1.301	1.096	1.416	-1.890	0.238	-0.881
TERT_TARGET_GENES TERT_TARGET_GENES	-0.365	0.828	2.450	1.037	-0.509	-1.557	0.644	0.644	-2.507	-0.255	-1.551
BCL6B_TARGET_GENES BCL6B_TARGET_GENES	-0.261	1.096	1.096	1.096	-3.320	-1.009	1.532	-0.261	-1.554	0.345	-0.471
METHYLCYTOSINE_DIOXYGENASE_TET_UNIPROT_A0A023HHK9_UNREVIEWED_TARGET_GENES METHYLCYTOSINE_DIOXYGENASE_TET_UNIPROT_A0A023HHK9_UNREVIEWED_TARGET_GENES	0.752	0.752	0.919	0.752	-1.172	-1.443	0.919	-1.758	0.604	1.105	-2.539
UBE2I_TARGET_GENES UBE2I_TARGET_GENES	-0.960	0.519	0.737	-0.263	-2.902	-0.960	2.871	0.342	-0.421	0.342	0.344
STN1_TARGET_GENES STN1_TARGET_GENES	0.187	4.918	0.187	0.187	-0.455	-0.455	-0.455	-0.455	-0.455	0.187	-0.455
RBL1_TARGET_GENES RBL1_TARGET_GENES	-0.755	2.000	0.571	1.180	-1.989	-1.225	1.180	-0.256	-0.451	-0.256	-0.753
COBLL1_TARGET_GENES COBLL1_TARGET_GENES	-0.666	1.895	0.597	-0.868	-2.170	-1.112	3.175	-0.266	-0.266	-0.370	-0.368
ZNF16_TARGET_GENES ZNF16_TARGET_GENES	0.412	0.412	0.265	-1.117	-2.215	-1.117	1.387	2.095	0.265	-1.117	0.827
PHB2_TARGET_GENES PHB2_TARGET_GENES	0.396	1.320	0.781	0.301	-2.594	-1.258	1.123	-0.828	-1.526	1.533	0.399
ZNF37A_TARGET_GENES ZNF37A_TARGET_GENES	0.451	-0.268	-0.494	1.110	-3.625	-1.066	1.326	0.914	-0.838	0.914	-0.266
MAP2K1_TARGET_GENES MAP2K1_TARGET_GENES	-0.373	0.712	-0.373	-0.373	-0.373	-0.373	0.240	-0.373	-0.373	3.244	0.240
