GO	[-10.07 -0.90]	[-0.90 -0.54]	[-0.54 -0.29]	[-0.29 -0.08]	[-0.08 0.00]	[0.00 0.10]	[0.10 0.33]	[0.33 0.58]	[0.58 0.81]	[0.81 1.75]	[1.75 26.66]
GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_MEMBRANE GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_MEMBRANE	2.205	-1.950	-1.950	-1.950	-1.950	0.612	-0.424	-0.290	1.870	0.447	2.202
GOCC_INTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE GOCC_INTRINSIC_COMPONENT_OF_SYNAPTIC_MEMBRANE	1.819	-1.609	-2.010	-2.489	-1.609	0.694	-0.430	0.292	1.549	0.537	2.418
GOCC_ADHERENS_JUNCTION GOCC_ADHERENS_JUNCTION	-0.690	-1.101	0.301	-1.101	-2.029	-2.445	-0.301	1.195	1.195	1.410	3.082
GOCC_SARCOLEMMA GOCC_SARCOLEMMA	1.735	-0.671	-2.309	-1.847	-0.671	-1.147	0.802	-0.499	0.478	0.478	3.791
GOCC_MOTILE_CILIUM GOCC_MOTILE_CILIUM	-1.029	-1.531	-2.603	-1.029	-1.029	1.128	-0.301	0.508	1.772	0.637	3.169
GOCC_COLLAGEN_TRIMER GOCC_COLLAGEN_TRIMER	0.577	-1.421	-1.029	-1.421	2.317	0.405	-1.421	-1.029	1.025	-0.338	2.314
GOCC_BASEMENT_MEMBRANE GOCC_BASEMENT_MEMBRANE	1.354	-1.622	-1.202	-0.876	-0.290	-0.624	-0.432	-1.622	0.841	1.082	3.154
GOCC_LEADING_EDGE_MEMBRANE GOCC_LEADING_EDGE_MEMBRANE	0.803	-1.119	-1.384	-1.119	-2.472	-0.704	0.647	2.136	0.392	0.510	2.132
GOCC_DNA_PACKAGING_COMPLEX GOCC_DNA_PACKAGING_COMPLEX	1.248	1.248	1.009	-0.281	-0.405	-0.774	-1.761	-0.405	-1.359	-1.761	2.459
GOCC_9PLUS2_MOTILE_CILIUM GOCC_9PLUS2_MOTILE_CILIUM	-0.311	-1.845	-1.845	-0.829	-0.443	1.420	-0.613	0.291	1.420	-0.311	2.680
GOCC_GLYCOPROTEIN_COMPLEX GOCC_GLYCOPROTEIN_COMPLEX	-0.787	-0.787	-0.324	-0.787	-0.324	0.279	0.279	-0.787	0.279	0.609	3.857
GOCC_PLATELET_ALPHA_GRANULE_MEMBRANE GOCC_PLATELET_ALPHA_GRANULE_MEMBRANE	0.706	-0.704	-0.704	-0.272	-0.704	-0.704	-0.272	-0.272	-0.272	0.706	3.361
GOCC_PI_BODY GOCC_PI_BODY	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290	1.703	2.720
