GO	[-23.88 -0.90]	[-0.90 -0.57]	[-0.57 -0.34]	[-0.34 -0.21]	[-0.21 -0.01]	[-0.01 0.05]	[0.05 0.33]	[0.33 0.72]	[0.72 1.25]	[1.25 2.30]	[2.30 9.13]
MODULE_219 MODULE_219	4.134	2.679	0.346	-0.260	0.346	-1.120	-0.551	-1.120	-1.120	-1.120	-1.112
MODULE_126 MODULE_126	2.414	2.133	2.713	-0.516	0.818	-2.301	-0.516	-0.394	-1.299	-1.299	-2.269
MODULE_102 MODULE_102	3.862	3.022	-0.325	-0.325	0.279	-0.788	-0.788	-0.788	-0.788	-0.788	-0.782
MODULE_61 MODULE_61	4.642	2.855	0.782	-0.493	-0.811	-0.493	-0.811	-1.297	-1.297	-0.493	-1.285
MODULE_388 MODULE_388	3.365	1.822	1.207	-0.705	-0.273	-0.705	-0.705	-0.705	-0.705	-0.705	-0.700
MODULE_278 MODULE_278	2.576	0.215	1.513	1.079	0.427	-0.408	-0.408	-0.766	-1.411	-1.411	-1.401
MODULE_71 MODULE_71	2.597	-0.406	-0.912	-0.912	-0.912	1.934	0.490	0.490	-0.912	-0.912	0.219
MODULE_160 MODULE_160	2.070	2.868	-0.223	-0.223	-0.223	-0.622	-0.223	-0.622	-0.622	-0.622	-0.618
MODULE_186 MODULE_186	3.676	-0.351	-0.829	-0.351	-0.351	1.522	-0.351	-0.351	-0.829	-0.351	-0.348
MODULE_21 MODULE_21	2.040	2.040	0.211	0.211	-0.414	-0.414	-0.414	-0.414	-0.414	-0.414	-0.412
