GO	[-23.88 -0.90]	[-0.90 -0.57]	[-0.57 -0.34]	[-0.34 -0.21]	[-0.21 -0.01]	[-0.01 0.05]	[0.05 0.33]	[0.33 0.72]	[0.72 1.25]	[1.25 2.30]	[2.30 9.13]
MODULE_76 MODULE_76	-0.891	-2.409	-1.257	-2.409	-2.409	1.212	-1.257	-0.891	-0.616	1.863	13.838
MODULE_92 MODULE_92	-1.181	-3.383	-3.383	0.709	-2.272	6.480	-2.272	-0.716	-0.293	1.549	4.688
MODULE_79 MODULE_79	-1.335	-1.777	-1.335	-0.349	-1.777	-0.717	-1.335	-0.988	0.258	4.711	8.877
MODULE_108 MODULE_108	0.232	-0.980	-1.505	-0.980	-1.505	2.905	-1.505	-2.328	-1.505	2.412	5.985
MODULE_292 MODULE_292	-0.386	-0.927	-1.911	-1.195	-1.911	0.596	-4.509	-0.528	0.765	4.548	5.523
MODULE_263 MODULE_263	-1.126	-1.126	-1.869	-0.393	-1.126	3.911	-1.126	-1.869	-1.126	1.322	6.050
MODULE_436 MODULE_436	0.566	-1.569	-1.966	-0.408	-3.014	0.729	-3.712	-0.555	0.426	2.856	6.365
MODULE_128 MODULE_128	-1.283	-1.717	-1.283	-0.325	-1.717	-0.680	-1.283	-0.944	0.278	4.361	8.450
MODULE_170 MODULE_170	-1.361	-1.361	-1.361	-0.361	-1.361	-0.736	-1.361	-1.011	0.248	4.636	8.113
MODULE_345 MODULE_345	0.320	-1.645	-1.284	-0.401	-2.084	0.595	-3.282	-0.748	-0.283	3.054	6.798
MODULE_324 MODULE_324	1.024	-2.849	-1.830	-1.132	-2.849	0.255	-1.830	0.491	0.822	3.088	4.344
MODULE_289 MODULE_289	-1.238	-2.026	-2.026	0.341	-0.948	2.779	-1.593	-1.593	0.628	1.790	4.458
MODULE_146 MODULE_146	-0.555	-1.414	-1.056	0.346	-1.867	1.672	-1.056	-3.197	2.347	0.346	4.535
MODULE_171 MODULE_171	-0.284	-0.722	-2.981	-0.945	-1.938	0.438	-1.938	-0.542	1.386	2.555	4.987
MODULE_122 MODULE_122	0.523	-2.048	-1.643	-1.304	-2.048	0.523	-1.022	0.282	0.391	1.055	7.705
MODULE_223 MODULE_223	-1.668	-3.147	-1.668	-1.041	-0.331	0.509	-0.612	-0.455	0.835	3.030	4.674
MODULE_208 MODULE_208	-0.255	-1.567	-1.997	-0.929	-1.997	0.645	-1.997	-0.367	1.277	2.826	4.075
MODULE_96 MODULE_96	0.359	-1.536	-1.536	-0.250	-0.862	1.334	-1.536	-1.536	0.614	1.334	2.905
MODULE_375 MODULE_375	-0.795	-2.040	-1.512	0.362	-0.557	1.496	-1.106	-1.512	0.362	1.821	3.926
MODULE_180 MODULE_180	-0.616	-0.616	-1.104	0.290	-1.104	-0.833	-1.854	0.561	0.412	0.736	6.388
MODULE_410 MODULE_410	0.380	-1.494	-1.494	-0.234	-0.830	0.984	-0.830	-1.494	0.984	0.984	2.413
MODULE_329 MODULE_329	-0.301	-2.119	-0.839	-0.301	-0.301	0.498	-0.301	-2.119	1.822	0.301	2.800
MODULE_424 MODULE_424	0.304	-0.746	-0.746	0.304	-0.298	-0.746	-0.746	-0.298	-0.746	0.655	5.055
MODULE_288 MODULE_288	0.359	-1.536	-0.250	-0.477	-0.477	0.940	-1.536	-1.536	0.614	0.614	2.905
MODULE_387 MODULE_387	-0.271	-2.036	-0.784	-0.271	-0.271	0.333	-0.271	-2.036	1.515	0.333	2.963
MODULE_169 MODULE_169	-0.477	-1.283	-1.283	-1.283	0.772	-0.944	-1.283	0.411	1.548	0.772	3.462
MODULE_121 MODULE_121	-0.717	-2.342	-0.717	0.258	-0.717	0.541	-0.717	-0.988	0.541	2.125	3.340
MODULE_478 MODULE_478	0.279	-0.788	-0.788	0.279	0.608	-0.788	-0.325	-0.788	-0.788	1.057	3.039
MODULE_119 MODULE_119	1.279	-0.321	-2.532	-1.022	-1.022	-0.597	-0.788	0.855	0.282	1.055	2.428
MODULE_200 MODULE_200	-1.120	-0.551	-1.120	-1.120	-0.551	0.346	0.644	0.346	0.346	0.644	2.698
MODULE_148 MODULE_148	-0.539	-0.177	-0.539	-0.177	-0.539	-0.539	-0.539	-0.177	0.476	-0.177	4.297
