GO	[-5.46 -0.70]	[-0.70 -0.39]	[-0.39 -0.22]	[-0.22 -0.09]	[-0.09 0.00]	[0.00 0.04]	[0.04 0.17]	[0.17 0.36]	[0.36 0.66]	[0.66 1.13]	[1.13 5.41]
HALLMARK_E2F_TARGETS HALLMARK_E2F_TARGETS	0.378	18.665	10.912	1.107	-0.695	-4.366	-0.873	-4.366	-3.738	-5.947	-6.979
HALLMARK_MYC_TARGETS_V1 HALLMARK_MYC_TARGETS_V1	-1.560	3.967	13.502	7.370	0.511	-1.877	0.397	-3.130	-6.896	-8.227	-8.227
HALLMARK_G2M_CHECKPOINT HALLMARK_G2M_CHECKPOINT	0.731	9.632	11.310	3.440	-0.441	-4.435	-1.972	-3.803	-3.251	-6.025	-4.435
HALLMARK_OXIDATIVE_PHOSPHORYLATION HALLMARK_OXIDATIVE_PHOSPHORYLATION	-6.025	-0.335	0.269	2.796	1.952	-0.335	2.498	3.787	-0.335	-5.167	-7.061
HALLMARK_KRAS_SIGNALING_DN HALLMARK_KRAS_SIGNALING_DN	-0.310	-1.581	-4.332	-3.706	2.906	7.789	-3.706	-3.161	0.629	0.629	3.229
HALLMARK_MYC_TARGETS_V2 HALLMARK_MYC_TARGETS_V2	-0.417	8.747	4.446	0.565	-1.040	-0.671	-1.040	-2.418	-1.580	-1.580	-2.418
HALLMARK_MITOTIC_SPINDLE HALLMARK_MITOTIC_SPINDLE	-1.877	4.728	4.728	0.961	-0.302	-4.297	2.636	-0.668	-1.560	-1.560	-3.673
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.760	-2.370	-1.668	-1.134	-3.282	0.455	-1.134	-1.382	0.350	2.760	5.690
HALLMARK_DNA_REPAIR HALLMARK_DNA_REPAIR	-2.711	1.402	1.402	2.558	-0.674	-2.711	1.168	0.956	1.402	-3.312	-2.711
HALLMARK_MYOGENESIS HALLMARK_MYOGENESIS	3.440	-2.768	-0.335	-3.803	-1.362	1.475	-1.116	-0.441	0.269	1.475	1.705
HALLMARK_TNFA_SIGNALING_VIA_NFKB HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.294	-0.827	-0.655	-1.854	-1.539	-3.641	0.407	0.523	1.374	3.653	2.100
HALLMARK_COAGULATION HALLMARK_COAGULATION	1.034	-3.561	-0.876	-1.844	0.254	1.796	-1.139	-1.139	0.362	2.421	1.796
HALLMARK_INFLAMMATORY_RESPONSE HALLMARK_INFLAMMATORY_RESPONSE	1.374	-0.827	-2.215	-0.827	-1.854	-1.539	-0.391	1.168	-0.511	1.168	4.779
HALLMARK_INTERFERON_ALPHA_RESPONSE HALLMARK_INTERFERON_ALPHA_RESPONSE	-1.519	-1.519	-0.797	-0.797	-0.797	-2.758	0.523	1.837	1.837	1.508	1.508
HALLMARK_UNFOLDED_PROTEIN_RESPONSE HALLMARK_UNFOLDED_PROTEIN_RESPONSE	1.351	0.668	0.668	2.643	-0.726	-1.299	0.498	0.867	-0.525	-2.189	-3.602
HALLMARK_PROTEIN_SECRETION HALLMARK_PROTEIN_SECRETION	-2.948	-0.646	-0.449	1.636	0.822	0.442	1.636	1.969	-0.904	-0.646	-2.219
HALLMARK_KRAS_SIGNALING_UP HALLMARK_KRAS_SIGNALING_UP	1.306	0.284	-2.712	-0.873	0.488	0.488	-1.603	-0.421	-1.081	0.284	5.024
HALLMARK_INTERFERON_GAMMA_RESPONSE HALLMARK_INTERFERON_GAMMA_RESPONSE	-1.116	-0.710	-1.372	-0.710	-0.710	-2.863	-0.319	1.344	2.358	1.570	1.814
HALLMARK_APICAL_JUNCTION HALLMARK_APICAL_JUNCTION	0.825	-2.600	-0.812	-1.830	-1.246	0.417	-0.642	1.188	0.316	1.869	2.131
HALLMARK_ESTROGEN_RESPONSE_LATE HALLMARK_ESTROGEN_RESPONSE_LATE	1.168	-0.655	-1.539	-1.029	0.657	0.523	-0.827	-3.100	0.407	1.374	2.377
HALLMARK_P53_PATHWAY HALLMARK_P53_PATHWAY	0.488	-0.873	-1.924	0.378	-1.924	-1.924	0.488	0.616	2.280	0.488	1.758
HALLMARK_MTORC1_SIGNALING HALLMARK_MTORC1_SIGNALING	2.464	1.923	0.455	-0.344	0.350	-2.370	-0.736	0.350	0.350	-0.344	-2.370
