GO	[-9.50 -0.56]	[-0.56 -0.44]	[-0.44 -0.20]	[-0.20 -0.08]	[-0.08 0.00]	[0.00 0.00]	[0.00 0.04]	[0.04 0.14]	[0.14 0.31]	[0.31 0.83]	[0.83 8.56]
GOCC_IMMUNOGLOBULIN_COMPLEX GOCC_IMMUNOGLOBULIN_COMPLEX	-5.263	-0.358	-5.263	-6.487	-4.341	45.518	14.514	-6.487	-5.263	-4.341	-3.581
GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	-0.392	0.568	-2.229	-4.050	-4.950	26.734	7.497	-2.729	-4.050	-4.950	-1.796
GOCC_T_CELL_RECEPTOR_COMPLEX GOCC_T_CELL_RECEPTOR_COMPLEX	-1.362	0.795	-2.118	-3.194	-2.607	18.337	10.718	-5.986	-2.607	-5.986	-0.473
GOBP_COMPLEMENT_ACTIVATION GOBP_COMPLEMENT_ACTIVATION	-0.510	0.691	-2.864	-4.075	-4.075	24.382	6.833	-3.421	-4.075	-1.976	-1.055
GOCC_KERATIN_FILAMENT GOCC_KERATIN_FILAMENT	-1.651	2.298	-2.198	-2.920	-1.651	21.604	2.682	-3.944	-3.944	-2.920	-0.891
GOMF_ANTIGEN_BINDING GOMF_ANTIGEN_BINDING	-2.013	-0.358	-1.637	-2.456	-2.456	25.197	5.917	-2.977	-2.456	-1.637	-1.626
GOBP_MITOCHONDRIAL_GENE_EXPRESSION GOBP_MITOCHONDRIAL_GENE_EXPRESSION	-3.903	-6.862	-0.595	2.112	4.115	-6.862	-0.595	8.737	3.035	-0.452	-6.842
GOCC_IMMUNOGLOBULIN_COMPLEX_CIRCULATING GOCC_IMMUNOGLOBULIN_COMPLEX_CIRCULATING	-2.862	-0.252	-1.963	-2.862	-1.963	21.352	5.089	-2.862	-1.963	-1.963	-1.357
GOCC_SPLICEOSOMAL_COMPLEX GOCC_SPLICEOSOMAL_COMPLEX	-2.518	-4.105	2.374	3.964	8.724	-6.642	-0.621	3.282	0.677	-4.808	-6.619
GOMF_IMMUNOGLOBULIN_RECEPTOR_BINDING GOMF_IMMUNOGLOBULIN_RECEPTOR_BINDING	-2.945	-0.276	-0.986	-2.035	-2.035	19.699	4.892	-2.945	-2.035	-2.035	-1.418
GOMF_ODORANT_BINDING GOMF_ODORANT_BINDING	-0.291	2.413	-2.914	-4.818	-3.715	12.756	2.772	-4.818	-1.788	-2.288	1.227
GOBP_MITOCHONDRIAL_TRANSLATION GOBP_MITOCHONDRIAL_TRANSLATION	-3.547	-5.568	-0.671	2.020	2.664	-5.568	-0.499	8.161	3.017	-0.499	-5.552
GOBP_PHAGOCYTOSIS_RECOGNITION GOBP_PHAGOCYTOSIS_RECOGNITION	-1.102	0.521	-1.506	-3.735	-3.735	17.119	4.874	-1.506	-2.032	-1.506	-1.096
GOCC_CHROMOSOME_CENTROMERIC_REGION GOCC_CHROMOSOME_CENTROMERIC_REGION	-3.687	-5.861	4.407	6.868	1.066	-5.861	-1.079	1.687	2.455	-0.874	-4.285
GOBP_REGULATION_OF_TRANSLATION_NCRNA_MEDIATED GOBP_REGULATION_OF_TRANSLATION_NCRNA_MEDIATED	-2.696	-1.477	-3.694	-1.999	-0.771	10.734	10.734	-1.999	-1.999	-0.771	-0.361
GOCC_RIBOSOMAL_SUBUNIT GOCC_RIBOSOMAL_SUBUNIT	-4.667	-4.667	1.271	1.484	2.806	-6.483	-0.442	3.793	5.319	-0.572	-5.466
GOBP_TRNA_METABOLIC_PROCESS GOBP_TRNA_METABOLIC_PROCESS	-3.711	-3.711	0.335	0.866	2.496	-7.448	0.564	7.636	1.242	0.866	-6.146
GOBP_VIRAL_GENE_EXPRESSION GOBP_VIRAL_GENE_EXPRESSION	-3.719	-3.719	2.707	3.324	3.324	-6.920	-0.712	2.153	3.008	-1.096	-5.035
GOBP_TRANSLATIONAL_ELONGATION GOBP_TRANSLATIONAL_ELONGATION	-2.864	-5.568	-0.257	0.998	4.198	-5.568	-0.671	5.081	3.785	-0.671	-3.533
GOBP_TRANSLATIONAL_TERMINATION GOBP_TRANSLATIONAL_TERMINATION	-4.360	-4.360	0.447	1.027	2.946	-4.360	-0.601	5.232	3.356	-0.601	-4.347
GOBP_CORNIFICATION GOBP_CORNIFICATION	-0.738	7.849	-0.381	-3.600	-4.693	5.125	2.921	-4.693	-0.992	-0.992	-0.985
GOBP_NUCLEAR_EXPORT GOBP_NUCLEAR_EXPORT	-3.813	-4.439	0.992	7.518	2.897	-6.012	0.432	1.371	1.586	-0.935	-4.419
GOCC_KINETOCHORE GOCC_KINETOCHORE	-2.426	-5.735	2.496	7.264	0.727	-3.690	-1.231	1.121	3.572	-1.559	-3.675
GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION GOBP_ESTABLISHMENT_OF_RNA_LOCALIZATION	-3.781	-4.405	2.934	6.677	3.910	-5.974	-0.264	0.692	0.692	-1.130	-3.220
GOBP_DNA_DEPENDENT_DNA_REPLICATION GOBP_DNA_DEPENDENT_DNA_REPLICATION	-3.009	-3.009	1.820	3.756	3.388	-6.528	-0.650	3.038	1.327	-1.068	-5.283
GOCC_U2_TYPE_SPLICEOSOMAL_COMPLEX GOCC_U2_TYPE_SPLICEOSOMAL_COMPLEX	-2.845	-2.845	0.472	4.134	4.633	-3.860	-0.418	2.395	1.385	-3.860	-3.849
GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE	0.763	0.763	-1.900	-1.900	-2.930	12.932	4.082	-2.366	-3.619	-1.900	-0.521
GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION	0.481	-0.262	-1.705	-2.810	-2.195	14.683	3.736	-1.705	-3.600	-1.310	-0.532
GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	-3.293	-3.937	1.119	1.119	2.994	-5.655	-0.783	4.454	4.064	-0.608	-4.689
GOBP_TRANSLATIONAL_INITIATION GOBP_TRANSLATIONAL_INITIATION	-4.878	-4.172	1.144	2.888	3.530	-4.878	0.405	2.591	2.888	-1.242	-4.153
GOBP_SISTER_CHROMATID_SEGREGATION GOBP_SISTER_CHROMATID_SEGREGATION	-3.781	-3.237	1.010	4.632	2.934	-3.781	-1.374	2.934	2.638	-0.586	-5.952
GOCC_AZUROPHIL_GRANULE GOCC_AZUROPHIL_GRANULE	-5.184	-2.398	-1.012	0.367	3.170	-5.184	0.266	4.716	5.145	0.487	-3.513
GOBP_RNA_EXPORT_FROM_NUCLEUS GOBP_RNA_EXPORT_FROM_NUCLEUS	-3.834	-3.127	1.750	7.463	3.006	-3.834	-0.330	0.833	0.833	-1.318	-4.700
GOCC_FICOLIN_1_RICH_GRANULE GOCC_FICOLIN_1_RICH_GRANULE	-3.875	-5.374	0.950	1.559	2.919	-5.374	-0.412	1.338	4.298	0.950	-3.857
