GO	[-2.86 -0.23]	[-0.23 -0.14]	[-0.14 -0.09]	[-0.09 -0.05]	[-0.05 -0.02]	[-0.02 0.02]	[0.02 0.05]	[0.05 0.10]	[0.10 0.15]	[0.15 0.23]	[0.23 1.86]
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	2.981	1.149	4.841	0.821	-0.473	-0.473	-2.045	-2.045	-2.045	-1.268	-2.072
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	5.233	0.682	3.459	0.682	-0.791	-0.315	-0.791	-1.764	-2.637	-1.764	-1.793
REACTOME_SELENOAMINO_ACID_METABOLISM REACTOME_SELENOAMINO_ACID_METABOLISM	2.377	1.480	4.722	0.524	-0.494	-0.494	-1.302	-2.087	-2.087	-0.814	-2.114
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	2.377	1.107	4.071	0.788	-0.285	-0.285	-1.302	-2.087	-2.087	-1.302	-2.114
KEGG_RIBOSOME KEGG_RIBOSOME	2.682	0.928	4.519	0.629	-0.412	-0.412	-1.919	-1.919	-1.919	-1.164	-1.184
BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES	1.740	2.818	2.250	1.290	-0.896	-0.502	-1.583	-1.583	-1.583	-0.896	-1.603
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	2.525	0.855	4.288	0.574	-0.452	-0.255	-2.003	-2.003	-2.003	-1.233	-0.776
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	2.377	1.107	4.071	0.524	-0.494	-0.285	-2.087	-0.494	-2.087	-1.302	-2.114
REACTOME_CELLULAR_RESPONSE_TO_STARVATION REACTOME_CELLULAR_RESPONSE_TO_STARVATION	2.397	0.917	3.926	0.656	-0.329	-0.329	-1.801	-0.329	-2.679	-1.222	-2.714
TIEN_INTESTINE_PROBIOTICS_6HR_UP TIEN_INTESTINE_PROBIOTICS_6HR_UP	-0.521	0.372	6.133	0.372	-0.240	0.372	-1.080	-0.240	-1.080	-1.080	-1.094
REACTOME_NONSENSE_MEDIATED_DECAY_NMD REACTOME_NONSENSE_MEDIATED_DECAY_NMD	1.667	0.708	4.106	0.708	-0.491	-0.301	-1.728	-0.491	-1.161	-1.161	-1.757
