GO	[-6.85 -0.64]	[-0.64 -0.29]	[-0.29 -0.12]	[-0.12 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.07]	[0.07 0.24]	[0.24 0.54]	[0.54 1.07]	[1.07 24.36]
SGCGSSAAA_E2F1DP2_01 SGCGSSAAA_E2F1DP2_01	-2.829	3.905	5.090	8.907	-4.033	-7.019	-2.355	-0.375	1.054	-2.355	-1.941
TOX4_TARGET_GENES TOX4_TARGET_GENES	-2.090	1.410	5.545	2.690	-7.894	-7.894	-0.473	5.137	0.845	-1.745	-2.932
GTF3A_TARGET_GENES GTF3A_TARGET_GENES	-2.252	-1.611	-0.797	-3.192	13.516	7.372	-3.192	-0.797	-1.143	-2.252	-0.353
SETBP1_TARGET_GENES SETBP1_TARGET_GENES	-1.095	1.114	5.417	4.238	-5.402	-7.686	-1.635	2.573	1.767	-2.355	-2.347
SREBP1_01 SREBP1_01	-2.492	-1.712	4.808	4.808	-2.492	-5.959	-0.425	1.829	3.668	-1.401	-2.484
GCGNNANTTCC_UNKNOWN GCGNNANTTCC_UNKNOWN	-1.253	0.990	3.872	2.043	-5.187	-5.187	-0.537	1.469	3.076	-0.962	-4.047
HOXD11_TARGET_GENES HOXD11_TARGET_GENES	-1.132	0.582	1.350	1.596	-6.103	-6.103	-0.381	4.694	1.862	0.445	-3.280
GGCNKCCATNK_UNKNOWN GGCNKCCATNK_UNKNOWN	-1.506	0.376	3.685	6.015	-2.443	-5.021	-0.660	3.281	-0.343	-3.901	-1.159
MIR371A_5P MIR371A_5P	-1.781	0.462	1.084	5.047	-5.105	-7.352	0.261	4.645	0.590	-0.760	-0.953
MIR142_3P MIR142_3P	-2.519	0.937	2.061	0.617	-5.999	-7.269	0.768	5.583	0.617	-0.925	0.279
GGAANCGGAANY_UNKNOWN GGAANCGGAANY_UNKNOWN	-3.482	1.678	4.845	1.678	-3.482	-4.563	0.380	1.678	0.527	-0.685	-2.697
TGTGTGA_MIR377 TGTGTGA_MIR377	-1.371	1.009	3.560	3.560	-3.230	-6.986	-2.338	2.088	1.009	-1.128	-0.348
MIR217_5P MIR217_5P	-1.384	0.360	2.800	1.712	-4.658	-7.769	-0.727	3.112	0.896	-1.130	1.079
MIR6737_3P MIR6737_3P	-0.842	0.496	5.265	2.808	-2.213	-8.103	-0.842	2.516	0.293	-1.043	-1.038
ZZZ3_TARGET_GENES ZZZ3_TARGET_GENES	-1.163	1.327	2.537	0.870	-5.021	-3.901	0.263	2.537	2.898	-1.926	-2.437
GTGCCAT_MIR183 GTGCCAT_MIR183	-0.521	0.412	4.571	0.309	-4.102	-7.102	0.835	3.809	-0.293	0.309	-1.991
MCM3_TARGET_GENES MCM3_TARGET_GENES	-3.401	1.247	2.191	3.738	-4.693	-4.693	0.457	1.930	1.247	-0.741	-1.694
MIR561_5P MIR561_5P	0.283	-0.758	2.578	4.405	-4.189	-6.311	-1.233	1.977	1.225	-0.758	-0.754
HOXA7_TARGET_GENES HOXA7_TARGET_GENES	-0.417	0.983	4.429	1.478	-3.711	-4.813	-0.582	2.769	0.593	-1.786	-2.280
MIR4753_5P MIR4753_5P	0.335	0.335	2.491	2.792	-1.827	-6.156	-0.270	3.110	1.044	-2.630	-3.119
NR1D1_TARGET_GENES NR1D1_TARGET_GENES	-1.898	0.891	1.626	3.743	-3.863	-3.049	-1.481	3.334	0.891	0.272	-3.042
