GO	[-20.07 -0.89]	[-0.89 -0.37]	[-0.37 -0.18]	[-0.18 -0.06]	[-0.06 0.00]	[0.00 0.05]	[0.05 0.19]	[0.19 0.43]	[0.43 0.71]	[0.71 1.23]	[1.23 20.01]
VERHAAK_AML_WITH_NPM1_MUTATED_UP VERHAAK_AML_WITH_NPM1_MUTATED_UP	31.727	0.301	-1.361	-1.668	-1.668	-1.099	-3.484	-2.025	-0.405	-1.668	-0.408
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_DN TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_DN	21.294	0.285	0.285	-1.096	-1.637	-3.315	-1.972	0.768	-1.637	-1.096	-0.705
SCHUHMACHER_MYC_TARGETS_UP SCHUHMACHER_MYC_TARGETS_UP	-1.643	-0.558	-1.171	-1.171	-3.235	-3.235	0.243	-0.819	-0.368	1.999	15.093
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	-3.752	-1.076	11.238	4.376	-2.947	-1.815	-1.076	-1.076	0.301	0.578	-1.081
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	-1.843	0.413	-2.350	-1.432	3.055	8.552	-1.098	-2.350	0.938	-0.613	-0.832
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN	11.500	-0.283	-0.939	-1.925	-1.534	-1.209	-1.925	-0.939	0.581	-0.283	1.140
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	-2.363	-1.536	-0.234	-0.234	-2.363	-0.645	-2.363	-0.399	1.504	5.794	1.896
REACTOME_MRNA_SPLICING REACTOME_MRNA_SPLICING	-5.299	-0.835	4.031	4.405	0.309	-1.901	0.817	-1.288	-0.513	0.989	-1.579
BROCKE_APOPTOSIS_REVERSED_BY_IL6 BROCKE_APOPTOSIS_REVERSED_BY_IL6	9.234	0.523	-0.320	0.677	-1.632	-4.677	0.392	0.392	-1.295	-0.441	-1.301
REACTOME_ANTIMICROBIAL_PEPTIDES REACTOME_ANTIMICROBIAL_PEPTIDES	1.404	-0.957	-1.835	-1.335	3.336	5.402	-3.485	-0.671	0.301	-0.671	-0.961
ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER	-3.027	-1.979	2.458	2.794	-0.750	-0.566	3.149	1.850	-1.979	-0.750	-1.987
NAKAJIMA_EOSINOPHIL NAKAJIMA_EOSINOPHIL	10.263	-0.952	-0.434	-0.952	-0.952	-0.952	-0.434	0.821	-0.434	-0.434	-0.954
REACTOME_HDACS_DEACETYLATE_HISTONES REACTOME_HDACS_DEACETYLATE_HISTONES	-1.563	3.276	4.716	1.140	-1.151	-0.833	-0.588	-1.151	-0.833	-2.807	0.486
CHUNG_BLISTER_CYTOTOXICITY_DN CHUNG_BLISTER_CYTOTOXICITY_DN	4.436	0.625	0.389	-0.411	0.389	-1.906	1.272	0.389	-1.906	-1.906	-1.910
STEARMAN_TUMOR_FIELD_EFFECT_UP STEARMAN_TUMOR_FIELD_EFFECT_UP	8.278	-0.385	0.453	-0.733	-0.733	-1.367	-1.367	-1.367	0.231	0.453	-0.386
LI_DCP2_BOUND_MRNA LI_DCP2_BOUND_MRNA	-2.473	-0.442	2.132	1.441	-0.934	-3.443	0.314	0.468	-1.803	0.314	2.941
MORI_PRE_BI_LYMPHOCYTE_DN MORI_PRE_BI_LYMPHOCYTE_DN	4.443	2.098	-0.523	0.599	-1.580	-1.117	-1.117	1.088	-3.152	-1.117	0.263
REACTOME_MITOCHONDRIAL_TRANSLATION REACTOME_MITOCHONDRIAL_TRANSLATION	-2.097	-0.268	0.488	0.337	-0.404	-2.807	-2.097	-0.588	0.337	6.380	1.135
CASORELLI_APL_SECONDARY_VS_DE_NOVO_UP CASORELLI_APL_SECONDARY_VS_DE_NOVO_UP	9.030	0.584	-0.892	-0.892	-0.892	-1.574	-0.266	0.339	-0.500	-0.892	-0.502
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	-1.439	-1.124	2.374	6.630	0.256	-0.486	0.491	-0.486	-1.124	-1.818	-0.870
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	7.988	-0.521	0.249	-0.733	-0.521	-2.364	-1.006	-1.006	0.372	-0.360	0.704
BURTON_ADIPOGENESIS_6 BURTON_ADIPOGENESIS_6	0.301	0.970	2.087	0.301	-3.254	-3.841	-0.524	1.587	-1.593	0.800	0.964
MCGARVEY_SILENCED_BY_METHYLATION_IN_COLON_CANCER MCGARVEY_SILENCED_BY_METHYLATION_IN_COLON_CANCER	-0.599	-0.599	-0.599	-1.740	-1.023	1.929	-1.023	-1.023	4.943	-0.336	1.081
GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN	-0.329	-1.254	2.874	3.220	0.275	-1.934	1.204	0.378	-1.934	-0.329	-2.377
MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3 MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3	1.022	-0.866	-1.439	-3.510	0.644	0.644	-0.352	-1.124	3.068	-1.124	2.050
NOUZOVA_TRETINOIN_AND_H4_ACETYLATION NOUZOVA_TRETINOIN_AND_H4_ACETYLATION	-1.687	-0.301	0.564	2.939	-0.778	-2.129	3.316	0.420	0.564	-1.022	-1.693
ZHAN_MULTIPLE_MYELOMA_PR_DN ZHAN_MULTIPLE_MYELOMA_PR_DN	3.691	-1.191	-1.948	2.068	-0.728	-1.191	-0.242	0.370	0.884	-0.728	-0.731
THUM_SYSTOLIC_HEART_FAILURE_DN THUM_SYSTOLIC_HEART_FAILURE_DN	-0.343	-0.343	1.057	0.581	-2.889	-1.406	5.686	0.581	-0.742	-0.583	-0.935
RICKMAN_HEAD_AND_NECK_CANCER_A RICKMAN_HEAD_AND_NECK_CANCER_A	0.508	-0.250	-2.398	-1.381	0.688	0.688	-1.028	-3.144	2.031	1.137	1.132
JOHNSTONE_PARVB_TARGETS_2_UP JOHNSTONE_PARVB_TARGETS_2_UP	2.582	0.764	-0.274	0.452	-1.510	-3.617	2.582	0.452	-0.921	-0.921	-0.528
