GO	[-2.13 -0.33]	[-0.33 -0.22]	[-0.22 -0.15]	[-0.15 -0.10]	[-0.10 -0.04]	[-0.04 0.02]	[0.02 0.07]	[0.07 0.14]	[0.14 0.22]	[0.22 0.38]	[0.38 2.90]
GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN	3.926	1.431	1.132	0.454	0.643	0.454	-0.460	-2.545	-3.531	-1.861	-1.383
GSE9006_TYPE_1_VS_TYPE_2_DIABETES_PBMC_AT_DX_UP GSE9006_TYPE_1_VS_TYPE_2_DIABETES_PBMC_AT_DX_UP	2.096	2.096	0.601	1.238	0.371	-0.732	-0.432	-0.432	-1.961	-1.961	-1.986
GSE39556_CD8A_DC_VS_NK_CELL_DN GSE39556_CD8A_DC_VS_NK_CELL_DN	-1.793	0.254	-1.793	-1.793	0.454	0.454	2.941	-0.354	-1.063	1.049	1.027
GSE25088_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_UP GSE25088_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_UP	0.250	-1.283	-2.764	-0.569	0.250	-0.359	-0.359	0.406	-0.866	0.609	6.129
GSE26495_NAIVE_VS_PD1LOW_CD8_TCELL_DN GSE26495_NAIVE_VS_PD1LOW_CD8_TCELL_DN	-0.896	-1.583	-0.502	-0.502	-1.583	0.586	1.290	0.339	-1.583	2.250	1.710
GSE16450_CTRL_VS_IFNA_6H_STIM_IMMATURE_NEURON_CELL_LINE_UP GSE16450_CTRL_VS_IFNA_6H_STIM_IMMATURE_NEURON_CELL_LINE_UP	-1.919	-1.164	-0.705	-0.227	-0.227	-1.919	-0.227	2.165	-0.227	0.390	3.199
GSE17721_0.5H_VS_12H_GARDIQUIMOD_BMDC_UP GSE17721_0.5H_VS_12H_GARDIQUIMOD_BMDC_UP	2.525	1.585	2.030	-2.003	-1.233	-1.233	0.352	-0.759	-0.759	-0.255	-0.464
GSE42021_CD24LO_TREG_VS_CD24LO_TCONV_THYMUS_DN GSE42021_CD24LO_TREG_VS_CD24LO_TCONV_THYMUS_DN	1.551	2.549	0.503	0.285	-1.709	0.285	-1.709	0.503	-0.318	-1.709	-0.589
GSE32901_TH17_EMRICHED_VS_TH17_NEG_CD4_TCELL_DN GSE32901_TH17_EMRICHED_VS_TH17_NEG_CD4_TCELL_DN	-0.601	-0.601	-1.751	0.478	-1.029	-0.336	-1.751	0.478	0.478	3.034	1.466
GSE22229_RENAL_TRANSPLANT_VS_HEALTHY_PBMC_DN GSE22229_RENAL_TRANSPLANT_VS_HEALTHY_PBMC_DN	-0.477	-1.541	-1.541	-0.864	-0.864	-0.477	0.617	-0.249	0.617	2.333	2.297
GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_IL4_TREATED_MACROPHAGE_DN GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_IL4_TREATED_MACROPHAGE_DN	-0.601	-0.601	-1.029	-0.601	-1.751	0.754	-1.029	-0.336	0.754	0.754	4.260
GSE17721_POLYIC_VS_PAM3CSK4_1H_BMDC_UP GSE17721_POLYIC_VS_PAM3CSK4_1H_BMDC_UP	-1.268	1.966	0.549	1.532	1.532	-0.473	0.334	-0.473	-1.268	-0.786	-2.072
GSE17721_POLYIC_VS_PAM3CSK4_16H_BMDC_DN GSE17721_POLYIC_VS_PAM3CSK4_16H_BMDC_DN	3.677	-0.926	1.291	-0.348	-2.256	-0.580	0.437	-0.348	-1.442	0.258	0.424
GSE14908_RESTING_VS_HDM_STIM_CD4_TCELL_NONATOPIC_PATIENT_DN GSE14908_RESTING_VS_HDM_STIM_CD4_TCELL_NONATOPIC_PATIENT_DN	-1.161	0.481	-1.161	-1.728	-0.301	0.302	2.524	2.075	-1.728	-0.301	0.688
GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_DN GSE15930_NAIVE_VS_48H_IN_VITRO_STIM_CD8_TCELL_DN	0.523	1.318	1.318	1.318	-2.020	-0.423	-0.423	-0.423	0.745	-0.651	-2.972
GSE369_SOCS3_KO_VS_WT_LIVER_DN GSE369_SOCS3_KO_VS_WT_LIVER_DN	-2.891	-1.984	-0.943	0.772	1.358	0.543	-0.943	0.543	0.772	0.772	0.526
GSE5589_LPS_VS_LPS_AND_IL6_STIM_IL6_KO_MACROPHAGE_45MIN_UP GSE5589_LPS_VS_LPS_AND_IL6_STIM_IL6_KO_MACROPHAGE_45MIN_UP	-0.704	-1.331	-0.363	-0.363	-1.331	0.481	-0.704	2.804	-0.704	1.662	0.782
GSE20366_TREG_VS_NAIVE_CD4_TCELL_HOMEOSTATIC_CONVERSION_DN GSE20366_TREG_VS_NAIVE_CD4_TCELL_HOMEOSTATIC_CONVERSION_DN	-1.961	-0.732	-1.961	-0.732	-0.432	0.891	-0.241	0.601	0.371	1.641	1.610
