GO	[-33.74 -1.11]	[-1.11 -0.62]	[-0.62 -0.38]	[-0.38 -0.11]	[-0.11 0.00]	[0.00 0.00]	[0.00 0.09]	[0.09 0.39]	[0.39 0.85]	[0.85 1.89]	[1.89 26.18]
GOMF_HORMONE_ACTIVITY GOMF_HORMONE_ACTIVITY	0.253	-3.123	0.364	-3.123	0.364	3.234	4.057	-1.957	-3.945	-0.677	2.870
GOMF_PEPTIDE_RECEPTOR_ACTIVITY GOMF_PEPTIDE_RECEPTOR_ACTIVITY	0.388	-2.853	-1.544	-2.853	0.659	6.193	-0.320	-2.342	-1.544	0.659	4.034
GOCC_TERTIARY_GRANULE GOCC_TERTIARY_GRANULE	-1.804	-0.737	-1.804	0.985	-1.804	-3.835	-1.182	0.645	1.405	3.835	3.490
GOCC_COLLAGEN_TRIMER GOCC_COLLAGEN_TRIMER	1.297	-1.934	-1.420	-1.934	1.023	1.297	-1.420	-1.420	-1.934	2.313	3.156
GOMF_CHEMOKINE_ACTIVITY GOMF_CHEMOKINE_ACTIVITY	-0.431	-0.729	-0.729	-1.948	-0.242	1.620	-0.242	-1.948	-1.192	0.883	5.003
GOMF_EXTRACELLULAR_LIGAND_GATED_ION_CHANNEL_ACTIVITY GOMF_EXTRACELLULAR_LIGAND_GATED_ION_CHANNEL_ACTIVITY	-0.710	-3.028	0.301	-0.301	0.463	0.664	-1.038	-3.028	0.463	1.507	3.153
GOBP_CARDIAC_MUSCLE_CONTRACTION GOBP_CARDIAC_MUSCLE_CONTRACTION	-0.265	-2.897	0.464	-1.873	-0.512	-1.873	-0.512	0.611	0.464	1.698	4.161
GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	-0.940	-1.710	-0.324	-0.678	0.771	-0.940	-0.678	-1.710	0.279	2.205	4.853
GOCC_ANCHORED_COMPONENT_OF_MEMBRANE GOCC_ANCHORED_COMPONENT_OF_MEMBRANE	-0.845	-1.322	-0.285	-2.864	-0.385	1.695	0.318	-1.624	0.691	0.318	4.662
GOBP_NEURAL_CREST_CELL_MIGRATION GOBP_NEURAL_CREST_CELL_MIGRATION	0.416	-0.365	-1.466	-0.949	-1.466	-1.466	-1.466	0.637	1.232	1.232	3.526
GOMF_STEROID_HYDROXYLASE_ACTIVITY GOMF_STEROID_HYDROXYLASE_ACTIVITY	0.339	-0.501	2.222	-0.893	-0.266	0.898	-0.893	-1.575	-0.893	-0.893	2.790
GOMF_SERINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY GOMF_SERINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY	0.290	-1.680	-2.958	-0.919	0.426	1.024	1.579	-0.660	-0.660	0.594	2.263
GOBP_FEVER_GENERATION GOBP_FEVER_GENERATION	-0.414	-0.414	-0.414	-0.414	-0.414	0.640	-0.414	-0.414	-0.414	0.211	5.330
GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	0.749	-0.599	0.749	-1.024	-1.741	-0.336	-0.336	0.269	-1.741	0.749	2.998
GOBP_PROSTATE_GLANDULAR_ACINUS_DEVELOPMENT GOBP_PROSTATE_GLANDULAR_ACINUS_DEVELOPMENT	0.211	-0.414	0.211	-0.414	-0.414	-0.414	-0.414	0.640	-0.414	-0.414	4.076
GOBP_HISTIDINE_CATABOLIC_PROCESS GOBP_HISTIDINE_CATABOLIC_PROCESS	-0.331	-0.331	0.795	0.273	-0.331	-0.331	-0.331	-0.331	-0.331	-0.331	3.569
GOMF_INTERLEUKIN_1_RECEPTOR_ACTIVITY GOMF_INTERLEUKIN_1_RECEPTOR_ACTIVITY	-0.290	-0.290	-0.290	-0.290	0.312	0.312	-0.290	-0.290	-0.290	-0.290	3.961
