GO	[-33.74 -1.11]	[-1.11 -0.62]	[-0.62 -0.38]	[-0.38 -0.11]	[-0.11 0.00]	[0.00 0.00]	[0.00 0.09]	[0.09 0.39]	[0.39 0.85]	[0.85 1.89]	[1.89 26.18]
GOCC_IMMUNOGLOBULIN_COMPLEX GOCC_IMMUNOGLOBULIN_COMPLEX	-5.263	-6.487	-3.596	-5.263	6.388	31.412	7.893	-6.487	-5.263	-5.263	-2.001
GOBP_MITOCHONDRIAL_GENE_EXPRESSION GOBP_MITOCHONDRIAL_GENE_EXPRESSION	5.782	16.811	1.140	5.342	-1.512	-6.862	-3.261	-2.716	-4.671	-4.671	-6.842
GOCC_T_CELL_RECEPTOR_COMPLEX GOCC_T_CELL_RECEPTOR_COMPLEX	-2.607	-3.906	-3.194	-4.795	6.783	21.510	3.274	-3.906	-3.906	-2.118	-0.828
GOMF_ODORANT_BINDING GOMF_ODORANT_BINDING	-1.788	-3.715	-2.288	-2.914	4.907	19.026	2.077	-2.288	-2.288	-3.715	-0.786
GOCC_SPLICEOSOMAL_COMPLEX GOCC_SPLICEOSOMAL_COMPLEX	-0.484	6.358	4.328	7.739	-0.621	-5.636	-2.976	1.185	-1.468	-6.642	-6.619
GOBP_VIRAL_GENE_EXPRESSION GOBP_VIRAL_GENE_EXPRESSION	-1.096	1.899	3.324	16.785	-0.712	-8.242	-1.336	0.875	-3.179	-2.707	-4.319
GOCC_KERATIN_FILAMENT GOCC_KERATIN_FILAMENT	-2.920	-2.198	-3.944	-2.198	2.298	11.345	7.900	-2.920	-2.920	-2.198	-0.298
GOCC_PRERIBOSOME GOCC_PRERIBOSOME	3.756	18.883	-0.820	0.558	-2.290	-3.236	-0.820	-1.171	-2.290	-3.236	-3.227
GOBP_REGULATION_OF_TRANSLATION_NCRNA_MEDIATED GOBP_REGULATION_OF_TRANSLATION_NCRNA_MEDIATED	-2.696	-3.694	-1.477	-1.477	2.602	6.676	10.734	-1.477	-1.078	-1.999	-3.683
GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX	0.509	8.557	4.576	3.370	-0.454	-4.717	-1.657	-0.609	-3.127	-3.127	-4.700
GOBP_SPINDLE_ORGANIZATION GOBP_SPINDLE_ORGANIZATION	-1.573	0.409	0.409	2.115	-0.392	-7.573	-2.282	7.419	2.115	-0.293	-3.792
GOBP_DNA_DEPENDENT_DNA_REPLICATION GOBP_DNA_DEPENDENT_DNA_REPLICATION	-0.368	2.706	2.096	3.388	-0.268	-6.528	-1.339	1.111	-0.268	-1.068	-5.283
GOMF_HORMONE_ACTIVITY GOMF_HORMONE_ACTIVITY	0.253	-3.123	0.364	-3.123	0.364	3.234	4.057	-1.957	-3.945	-0.677	2.870
GOMF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY GOMF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY	-0.326	0.278	-1.317	1.256	-2.680	-6.880	-2.680	3.697	2.183	2.183	0.373
GOMF_PEPTIDE_RECEPTOR_ACTIVITY GOMF_PEPTIDE_RECEPTOR_ACTIVITY	0.388	-2.853	-1.544	-2.853	0.659	6.193	-0.320	-2.342	-1.544	0.659	4.034
GOCC_ENDOPLASMIC_RETICULUM_PROTEIN_CONTAINING_COMPLEX GOCC_ENDOPLASMIC_RETICULUM_PROTEIN_CONTAINING_COMPLEX	-0.412	0.749	0.432	5.570	-0.761	-3.299	-0.566	3.364	-0.292	-1.662	-4.122
GOCC_TERTIARY_GRANULE GOCC_TERTIARY_GRANULE	-1.804	-0.737	-1.804	0.985	-1.804	-3.835	-1.182	0.645	1.405	3.835	3.490
GOBP_PROTEIN_METHYLATION GOBP_PROTEIN_METHYLATION	0.706	1.259	1.055	2.872	0.327	-4.040	-0.829	2.558	-0.498	-2.834	-3.373
GOCC_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX GOCC_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX	-0.569	2.475	1.405	1.185	-0.940	-3.835	-2.198	2.475	1.185	-0.569	-3.182
GOCC_COLLAGEN_TRIMER GOCC_COLLAGEN_TRIMER	1.297	-1.934	-1.420	-1.934	1.023	1.297	-1.420	-1.420	-1.934	2.313	3.156
GOCC_HISTONE_DEACETYLASE_COMPLEX GOCC_HISTONE_DEACETYLASE_COMPLEX	-1.144	0.253	-0.355	0.798	-0.355	-3.195	-0.541	6.724	0.798	-0.355	-2.245
GOBP_VACUOLE_ORGANIZATION GOBP_VACUOLE_ORGANIZATION	-1.137	-0.558	-1.137	4.042	-1.137	-3.549	-0.910	2.097	2.097	0.632	-0.552
GOMF_CHEMOKINE_ACTIVITY GOMF_CHEMOKINE_ACTIVITY	-0.431	-0.729	-0.729	-1.948	-0.242	1.620	-0.242	-1.948	-1.192	0.883	5.003
GOMF_EXTRACELLULAR_LIGAND_GATED_ION_CHANNEL_ACTIVITY GOMF_EXTRACELLULAR_LIGAND_GATED_ION_CHANNEL_ACTIVITY	-0.710	-3.028	0.301	-0.301	0.463	0.664	-1.038	-3.028	0.463	1.507	3.153
GOMF_ISOMERASE_ACTIVITY GOMF_ISOMERASE_ACTIVITY	0.475	2.165	2.787	0.954	-2.427	-0.807	-2.946	1.156	-0.807	-0.470	-1.022
GOBP_CARDIAC_MUSCLE_CONTRACTION GOBP_CARDIAC_MUSCLE_CONTRACTION	-0.265	-2.897	0.464	-1.873	-0.512	-1.873	-0.512	0.611	0.464	1.698	4.161
GOMF_TYPE_I_INTERFERON_RECEPTOR_BINDING GOMF_TYPE_I_INTERFERON_RECEPTOR_BINDING	-0.704	-0.704	-0.704	-0.704	3.361	2.541	0.706	-0.704	-0.704	-0.272	-0.702
GOBP_MYELOID_CELL_HOMEOSTASIS GOBP_MYELOID_CELL_HOMEOSTASIS	-1.362	-2.118	0.628	1.964	-0.835	-3.194	-1.074	0.985	0.985	1.964	0.634
GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	-0.940	-1.710	-0.324	-0.678	0.771	-0.940	-0.678	-1.710	0.279	2.205	4.853
GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	1.957	3.426	0.233	0.233	0.612	-1.501	-1.501	-0.382	-2.322	0.397	-0.973
GOCC_ANCHORED_COMPONENT_OF_MEMBRANE GOCC_ANCHORED_COMPONENT_OF_MEMBRANE	-0.845	-1.322	-0.285	-2.864	-0.385	1.695	0.318	-1.624	0.691	0.318	4.662
GOBP_NEURAL_CREST_CELL_MIGRATION GOBP_NEURAL_CREST_CELL_MIGRATION	0.416	-0.365	-1.466	-0.949	-1.466	-1.466	-1.466	0.637	1.232	1.232	3.526
GOCC_CILIARY_TRANSITION_ZONE GOCC_CILIARY_TRANSITION_ZONE	0.581	3.080	2.174	0.388	-2.779	-1.302	-1.302	0.388	0.238	-0.586	-0.880
GOBP_COPII_COATED_VESICLE_BUDDING GOBP_COPII_COATED_VESICLE_BUDDING	-1.487	0.463	0.664	2.680	-1.038	-3.028	-1.038	0.906	1.507	-0.710	0.304
GOCC_EXTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE GOCC_EXTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE	0.560	-2.359	-0.498	-0.498	-2.834	-1.601	1.482	0.706	1.259	1.984	0.439
GOBP_POSITIVE_REGULATION_OF_NEURON_DEATH GOBP_POSITIVE_REGULATION_OF_NEURON_DEATH	-0.833	-0.833	-0.833	-0.589	-1.152	-1.152	-0.833	-0.268	4.207	1.732	1.429
GOBP_HISTONE_DEUBIQUITINATION GOBP_HISTONE_DEUBIQUITINATION	-0.953	0.821	-0.434	0.457	0.457	-0.953	-0.953	2.472	1.282	-0.953	-0.950
GOMF_G_PROTEIN_COUPLED_AMINE_RECEPTOR_ACTIVITY GOMF_G_PROTEIN_COUPLED_AMINE_RECEPTOR_ACTIVITY	-0.301	-1.328	-0.837	-2.114	0.750	1.818	2.768	-0.837	-0.837	0.301	0.502
GOMF_NAD_BINDING GOMF_NAD_BINDING	1.319	2.139	1.319	0.272	-1.397	-1.397	-0.893	-2.198	0.691	-0.332	-0.330
GOMF_STEROID_HYDROXYLASE_ACTIVITY GOMF_STEROID_HYDROXYLASE_ACTIVITY	0.339	-0.501	2.222	-0.893	-0.266	0.898	-0.893	-1.575	-0.893	-0.893	2.790
GOMF_CALCIUM_DEPENDENT_PROTEIN_KINASE_ACTIVITY GOMF_CALCIUM_DEPENDENT_PROTEIN_KINASE_ACTIVITY	-0.204	-0.462	-0.994	0.426	-0.462	-0.994	-0.994	-0.994	3.048	1.744	0.428
