GO	[-33.74 -1.11]	[-1.11 -0.62]	[-0.62 -0.37]	[-0.37 -0.11]	[-0.11 0.00]	[0.00 0.00]	[0.00 0.09]	[0.09 0.39]	[0.39 0.85]	[0.85 1.91]	[1.91 26.18]
GOBP_CORNIFICATION GOBP_CORNIFICATION	-2.194	-3.599	-2.808	-1.703	1.878	7.274	2.925	-0.737	-1.703	-1.703	2.191
GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION	-0.756	-0.945	-0.756	0.707	-2.464	-4.038	-1.725	1.908	2.168	1.230	3.028
GOBP_MONONUCLEAR_CELL_MIGRATION GOBP_MONONUCLEAR_CELL_MIGRATION	-0.451	-3.407	-0.742	-0.929	-0.451	-1.149	-0.583	-0.583	2.774	0.263	7.455
GOBP_NEURAL_CREST_CELL_MIGRATION GOBP_NEURAL_CREST_CELL_MIGRATION	0.638	-0.600	-1.466	-0.948	-1.466	-0.948	-2.280	0.638	1.233	1.233	3.505
GOBP_CARDIAC_MUSCLE_CONTRACTION GOBP_CARDIAC_MUSCLE_CONTRACTION	-0.265	-2.896	0.465	-1.871	-0.265	-0.902	-1.871	0.612	0.465	1.701	4.127
GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	-0.525	-3.617	-0.273	-0.525	-0.384	-0.525	-0.384	-1.510	1.171	1.669	3.665
GOBP_POSITIVE_REGULATION_OF_PRI_MIRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_II GOBP_POSITIVE_REGULATION_OF_PRI_MIRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_II	-0.549	-0.300	-0.957	-0.549	0.302	-1.657	-0.300	-1.657	2.071	0.820	2.593
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_HORMONE GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_HORMONE	0.647	-1.491	-0.828	-1.491	0.647	0.647	-0.234	-1.491	-0.453	0.985	2.384
GOBP_EPOXYGENASE_P450_PATHWAY GOBP_EPOXYGENASE_P450_PATHWAY	0.256	-0.828	2.150	-0.828	0.566	-0.828	0.256	-0.828	-0.351	-0.828	2.144
GOBP_AMINE_CATABOLIC_PROCESS GOBP_AMINE_CATABOLIC_PROCESS	0.794	-0.702	-0.702	-0.363	-1.325	1.648	-1.325	-0.363	0.480	-0.363	2.172
GOBP_PROSTATE_GLANDULAR_ACINUS_DEVELOPMENT GOBP_PROSTATE_GLANDULAR_ACINUS_DEVELOPMENT	0.212	-0.414	0.212	-0.414	-0.414	-0.414	-0.414	0.641	-0.414	-0.414	4.064
