GO	[-5.47 -0.71]	[-0.71 -0.36]	[-0.36 -0.18]	[-0.18 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.12]	[0.12 0.29]	[0.29 0.56]	[0.56 1.06]	[1.06 5.50]
KEGG_SPLICEOSOME KEGG_SPLICEOSOME	-2.662	1.704	8.442	12.334	-1.676	-5.321	0.434	-0.568	-5.321	-4.174	-2.689
KEGG_RIBOSOME KEGG_RIBOSOME	-1.978	-1.456	-0.523	3.120	-0.351	-2.674	13.484	1.581	-2.674	-2.674	-2.696
KEGG_CELL_CYCLE KEGG_CELL_CYCLE	0.474	6.990	4.459	0.815	-2.032	-4.057	-0.263	-0.377	-2.564	-1.241	-2.056
KEGG_OXIDATIVE_PHOSPHORYLATION KEGG_OXIDATIVE_PHOSPHORYLATION	-1.404	-0.462	-1.404	1.575	-0.462	-2.793	4.032	4.925	0.683	-1.782	-2.822
KEGG_LYSOSOME KEGG_LYSOSOME	-2.467	-1.173	-1.945	1.098	-1.520	-3.939	-0.664	1.617	4.655	1.914	0.862
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	6.103	4.667	-1.177	-1.500	-0.691	0.466	-1.500	-3.618	-0.264	-0.909	-0.272
KEGG_HEMATOPOIETIC_CELL_LINEAGE KEGG_HEMATOPOIETIC_CELL_LINEAGE	-0.313	-0.693	-0.693	-3.546	0.618	-0.693	-1.879	0.436	-0.693	1.702	5.924
KEGG_STEROID_HORMONE_BIOSYNTHESIS KEGG_STEROID_HORMONE_BIOSYNTHESIS	0.914	-1.471	-0.951	-0.601	0.914	6.111	-2.288	-0.365	-1.471	-0.601	0.631
KEGG_PYRIMIDINE_METABOLISM KEGG_PYRIMIDINE_METABOLISM	-1.750	4.328	2.963	0.399	-0.967	-2.313	0.269	0.561	-0.492	-0.967	-0.981
KEGG_PROTEASOME KEGG_PROTEASOME	-1.912	-0.703	1.687	3.218	-0.228	-1.160	1.687	0.390	-0.703	-1.912	-0.711
KEGG_STEROID_BIOSYNTHESIS KEGG_STEROID_BIOSYNTHESIS	-0.704	-0.704	-0.704	-0.704	-0.704	-0.272	-0.704	-0.272	4.293	1.826	0.329
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	3.104	0.786	0.786	0.285	-0.574	-1.703	-0.318	0.285	0.502	-1.703	-1.714
KEGG_REGULATION_OF_AUTOPHAGY KEGG_REGULATION_OF_AUTOPHAGY	-1.453	-1.453	1.034	-0.797	1.455	3.100	-0.218	-0.797	-0.430	0.404	-0.805
KEGG_RENAL_CELL_CARCINOMA KEGG_RENAL_CELL_CARCINOMA	-0.648	-0.964	1.004	2.903	-0.648	-2.916	0.741	1.004	0.343	-0.648	-0.658
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	3.573	-0.341	-1.286	-1.286	0.509	-1.286	-0.341	-0.341	0.509	0.838	-0.346
KEGG_BASAL_CELL_CARCINOMA KEGG_BASAL_CELL_CARCINOMA	1.612	-0.601	-1.471	0.245	0.640	-2.288	0.640	-0.951	-0.365	1.612	0.410
KEGG_LYSINE_DEGRADATION KEGG_LYSINE_DEGRADATION	-1.093	1.808	1.377	1.377	-0.651	-1.828	0.431	-0.373	0.239	-1.093	-0.378
