GO	[-4.37 -0.82]	[-0.82 -0.48]	[-0.48 -0.25]	[-0.25 -0.11]	[-0.11 0.00]	[0.00 0.15]	[0.15 0.40]	[0.40 0.82]	[0.82 1.34]	[1.34 2.47]	[2.47 9.04]
PID_MYC_ACTIV_PATHWAY PID_MYC_ACTIV_PATHWAY	8.089	2.382	1.003	-0.387	-0.856	-0.856	-1.220	-1.220	-2.367	-1.220	-0.816
PID_FANCONI_PATHWAY PID_FANCONI_PATHWAY	-0.415	2.157	1.692	1.692	-0.415	0.387	0.625	-1.926	-1.926	-1.926	-1.135
PID_ATM_PATHWAY PID_ATM_PATHWAY	-1.420	1.520	1.520	2.595	-0.771	-0.410	1.082	-0.410	-1.420	-1.420	-1.388
PID_MTOR_4PATHWAY PID_MTOR_4PATHWAY	-0.241	3.583	2.153	-1.956	-0.923	-0.241	0.794	-0.241	-0.394	-1.956	-1.306
PID_BARD1_PATHWAY PID_BARD1_PATHWAY	-0.614	1.888	1.888	1.370	-0.614	0.571	0.301	-1.210	-1.210	-1.210	-1.182
PID_P53_REGULATION_PATHWAY PID_P53_REGULATION_PATHWAY	-0.262	0.344	5.012	-0.262	-0.439	0.787	0.540	-0.700	-1.628	-0.700	-2.421
PID_ATR_PATHWAY PID_ATR_PATHWAY	0.900	1.733	2.810	0.583	-0.505	-0.268	-0.505	-0.901	-1.588	-1.588	-0.873
PID_INTEGRIN4_PATHWAY PID_INTEGRIN4_PATHWAY	1.148	-0.457	-0.457	-0.457	-0.457	-0.457	-0.457	0.577	-0.457	-0.457	3.830
PID_VEGFR1_2_PATHWAY PID_VEGFR1_2_PATHWAY	-0.635	-0.949	-0.949	-0.253	-0.949	1.705	2.999	1.037	-0.253	-0.253	-1.936
PID_TELOMERASE_PATHWAY PID_TELOMERASE_PATHWAY	1.752	0.794	1.752	0.560	0.370	-0.614	-0.394	-0.923	-0.394	-0.923	-2.795
PID_NECTIN_PATHWAY PID_NECTIN_PATHWAY	-1.252	1.306	-0.645	-0.322	-1.252	-0.322	2.378	-0.645	0.882	0.538	-0.624
PID_DNA_PK_PATHWAY PID_DNA_PK_PATHWAY	-0.666	3.576	0.361	-0.248	-0.666	0.361	-0.666	0.761	-0.248	-0.666	-0.651
PID_VEGFR1_PATHWAY PID_VEGFR1_PATHWAY	-0.524	-0.242	-1.084	-1.084	-0.524	2.161	0.683	1.585	0.370	-0.242	-1.059
PID_PLK1_PATHWAY PID_PLK1_PATHWAY	-0.395	0.224	1.752	1.752	-0.683	0.654	0.654	0.224	-1.884	-1.136	-1.102
PID_INTEGRIN1_PATHWAY PID_INTEGRIN1_PATHWAY	0.604	-1.291	-0.872	-1.291	0.604	-1.291	0.403	0.247	0.403	-0.363	3.859
PID_INSULIN_PATHWAY PID_INSULIN_PATHWAY	-0.376	-0.376	-0.376	1.002	-0.376	2.302	1.814	-1.102	-0.376	-1.841	-0.631
