GO	[-5.47 -0.67]	[-0.67 -0.35]	[-0.35 -0.18]	[-0.18 -0.05]	[-0.05 0.00]	[0.00 0.00]	[0.00 0.10]	[0.10 0.27]	[0.27 0.53]	[0.53 1.06]	[1.06 6.41]
GOMF_SERINE_HYDROLASE_ACTIVITY GOMF_SERINE_HYDROLASE_ACTIVITY	-0.572	-1.682	-2.863	-2.022	2.814	2.234	0.361	-2.863	-1.133	0.738	4.917
GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT	2.528	-0.284	-1.977	-2.865	-0.385	1.460	-1.064	-4.077	-0.661	1.239	4.243
GOMF_CYTOKINE_RECEPTOR_ACTIVITY GOMF_CYTOKINE_RECEPTOR_ACTIVITY	-0.324	-2.265	-0.677	-4.027	-0.940	-0.476	0.279	-0.476	0.576	5.915	2.202
GOMF_IMMUNE_RECEPTOR_ACTIVITY GOMF_IMMUNE_RECEPTOR_ACTIVITY	-0.352	-1.819	-0.867	-4.370	-0.656	-0.656	0.256	-0.656	0.822	4.266	3.838
GOMF_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY GOMF_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY	3.055	-1.317	-1.908	-1.317	-1.317	1.691	0.368	-0.551	-2.681	1.068	2.741
GOMF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1.985	0.284	-1.910	-1.910	-1.235	1.985	-1.235	0.388	-1.544	0.829	2.269
GOMF_HEPARIN_BINDING GOMF_HEPARIN_BINDING	0.789	-0.957	-1.829	-2.688	-0.441	0.967	-1.490	0.375	-0.328	1.383	3.786
GOMF_SEMAPHORIN_RECEPTOR_BINDING GOMF_SEMAPHORIN_RECEPTOR_BINDING	1.283	-0.434	-0.953	-0.434	-0.953	-0.953	0.200	0.457	-0.434	-0.953	4.845
GOMF_IMMUNOGLOBULIN_BINDING GOMF_IMMUNOGLOBULIN_BINDING	-0.462	-0.994	-0.462	-0.994	-0.462	0.426	-0.994	-0.462	-0.462	1.745	4.647
GOMF_POTASSIUM_CHANNEL_ACTIVITY GOMF_POTASSIUM_CHANNEL_ACTIVITY	1.927	-0.332	-1.901	-2.415	-1.142	1.927	-0.645	0.388	-1.142	0.530	2.240
GOMF_CARGO_RECEPTOR_ACTIVITY GOMF_CARGO_RECEPTOR_ACTIVITY	-0.327	-0.753	-0.327	-1.091	-1.549	-0.505	-1.091	0.277	0.429	0.429	6.957
GOMF_AMYLOID_BETA_BINDING GOMF_AMYLOID_BETA_BINDING	0.289	-0.313	-1.869	-1.869	0.832	-1.869	-0.473	0.289	0.435	0.435	4.755
GOMF_CYTOKINE_BINDING GOMF_CYTOKINE_BINDING	0.596	-2.367	-0.921	-1.900	-0.274	-1.188	-0.525	0.596	0.330	2.258	3.289
GOMF_RAGE_RECEPTOR_BINDING GOMF_RAGE_RECEPTOR_BINDING	-0.414	1.257	-0.414	-0.414	-0.414	-0.414	-0.414	-0.414	-0.414	-0.414	5.320
GOMF_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY GOMF_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	1.328	-0.751	-1.584	-2.457	-0.566	1.328	0.301	-0.301	-1.584	1.328	2.138
GOMF_GROWTH_FACTOR_ACTIVITY GOMF_GROWTH_FACTOR_ACTIVITY	1.210	-1.163	-1.163	-1.781	-0.310	2.836	0.518	-1.163	-0.555	-0.555	2.211
GOMF_COLLAGEN_BINDING GOMF_COLLAGEN_BINDING	1.377	-0.389	-0.606	-0.606	-1.332	-0.389	-1.332	-0.910	-0.389	1.377	3.504
GOMF_EXTRACELLULAR_MATRIX_BINDING GOMF_EXTRACELLULAR_MATRIX_BINDING	0.246	-0.949	0.246	-2.280	-0.365	0.911	-1.466	-0.600	0.638	1.233	2.013
GOMF_SCAVENGER_RECEPTOR_ACTIVITY GOMF_SCAVENGER_RECEPTOR_ACTIVITY	-0.431	-0.729	-0.242	-0.729	-0.729	-0.431	-0.729	-0.729	0.370	0.598	5.697
GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY	1.005	-0.738	-1.122	-1.677	-0.287	-0.470	-0.738	-0.470	0.729	0.499	3.542
GOMF_METALLOENDOPEPTIDASE_ACTIVITY GOMF_METALLOENDOPEPTIDASE_ACTIVITY	-1.541	-0.869	-0.869	-0.634	0.291	0.763	0.291	-1.167	0.291	0.763	4.112
GOMF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_ACTIVITY GOMF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_RECEPTOR_ACTIVITY	0.892	-0.580	0.434	-0.580	-0.580	-0.580	-0.580	0.892	-0.580	-0.199	2.210
