GO	[-2.13 -0.33]	[-0.33 -0.22]	[-0.22 -0.15]	[-0.15 -0.10]	[-0.10 -0.04]	[-0.04 0.02]	[0.02 0.07]	[0.07 0.14]	[0.14 0.22]	[0.22 0.39]	[0.39 2.90]
BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES	1.285	2.811	2.244	0.584	-0.267	-0.899	-0.267	-1.586	-1.586	-1.586	-1.566
JISON_SICKLE_CELL_DISEASE_DN JISON_SICKLE_CELL_DISEASE_DN	1.622	4.303	0.365	0.540	-0.584	-0.386	-0.854	-0.245	-0.854	-1.702	-1.669
RHODES_CANCER_META_SIGNATURE RHODES_CANCER_META_SIGNATURE	0.323	4.823	0.323	-0.280	-0.280	0.607	-1.167	-1.167	-0.583	-0.280	-1.151
MUNSHI_MULTIPLE_MYELOMA_UP MUNSHI_MULTIPLE_MYELOMA_UP	2.411	1.131	1.131	-0.748	-0.748	-0.748	0.655	-0.748	-0.299	-0.748	-0.739
ZHONG_SECRETOME_OF_LUNG_CANCER_AND_FIBROBLAST ZHONG_SECRETOME_OF_LUNG_CANCER_AND_FIBROBLAST	1.546	3.752	-0.319	0.786	-0.999	-0.319	-0.578	-0.578	-0.319	-0.999	-1.690
KOKKINAKIS_METHIONINE_DEPRIVATION_48HR_UP KOKKINAKIS_METHIONINE_DEPRIVATION_48HR_UP	-0.832	2.159	0.255	-0.352	-0.352	-0.832	-0.352	-0.832	-0.832	0.255	2.916
IRITANI_MAD1_TARGETS_DN IRITANI_MAD1_TARGETS_DN	0.303	4.086	-0.748	0.303	0.655	-0.748	-0.748	-0.748	0.303	-0.748	-0.293
TIEN_INTESTINE_PROBIOTICS_6HR_UP TIEN_INTESTINE_PROBIOTICS_6HR_UP	0.684	2.814	-0.523	1.092	-0.523	-1.083	-0.241	0.684	-1.083	-0.523	-1.069
ZHONG_SECRETOME_OF_LUNG_CANCER_AND_MACROPHAGE ZHONG_SECRETOME_OF_LUNG_CANCER_AND_MACROPHAGE	0.706	2.553	-0.273	1.827	-0.273	-0.707	-0.707	-0.707	-0.273	-0.707	-0.698
BILANGES_RAPAMYCIN_SENSITIVE_VIA_TSC1_AND_TSC2 BILANGES_RAPAMYCIN_SENSITIVE_VIA_TSC1_AND_TSC2	4.014	0.456	0.198	0.822	-0.957	-0.957	-0.957	-0.436	0.198	-0.436	-0.427
ZHENG_FOXP3_TARGETS_IN_THYMUS_UP ZHENG_FOXP3_TARGETS_IN_THYMUS_UP	-1.107	-1.107	-2.212	-0.511	-0.330	1.132	0.274	-0.511	1.132	0.274	3.131
CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_UP CASORELLI_ACUTE_PROMYELOCYTIC_LEUKEMIA_UP	-0.272	-2.050	-0.272	-0.790	-1.272	-0.272	-0.475	0.546	0.333	0.817	3.602
SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM	0.667	0.667	0.463	1.894	0.667	0.463	-0.719	-0.719	-3.069	0.299	-1.479
LEE_LIVER_CANCER_MYC_UP LEE_LIVER_CANCER_MYC_UP	-0.582	3.067	-0.582	-0.200	0.892	-0.200	-0.582	-0.582	0.892	-0.582	-0.574
DAZARD_UV_RESPONSE_CLUSTER_G6 DAZARD_UV_RESPONSE_CLUSTER_G6	-2.138	-1.508	-1.053	-1.053	-0.303	0.463	0.299	1.201	0.463	1.894	1.233
SHIPP_DLBCL_VS_FOLLICULAR_LYMPHOMA_UP SHIPP_DLBCL_VS_FOLLICULAR_LYMPHOMA_UP	0.526	2.742	0.931	0.235	0.526	-0.380	-0.874	-0.380	-0.874	-0.874	-0.862
HUTTMANN_B_CLL_POOR_SURVIVAL_DN HUTTMANN_B_CLL_POOR_SURVIVAL_DN	-0.748	-0.748	-0.748	-0.748	-0.748	1.131	0.303	-0.299	0.655	2.411	0.309
HARRIS_HYPOXIA HARRIS_HYPOXIA	-0.582	1.492	2.219	-0.200	-0.582	-0.200	-0.582	0.892	-0.582	-0.582	-0.574
GARCIA_TARGETS_OF_FLI1_AND_DAX1_DN GARCIA_TARGETS_OF_FLI1_AND_DAX1_DN	1.398	2.412	-0.235	0.379	-0.456	-0.456	-1.502	-0.456	-0.456	-1.502	0.662
GRABARCZYK_BCL11B_TARGETS_DN GRABARCZYK_BCL11B_TARGETS_DN	0.211	-0.415	0.211	-0.415	-0.415	-0.415	-0.415	-0.415	-0.415	0.640	4.116
MACAEVA_PBMC_RESPONSE_TO_IR MACAEVA_PBMC_RESPONSE_TO_IR	-0.790	-0.325	1.059	2.280	-0.790	-0.790	0.278	1.059	-0.790	-0.325	-0.319
STEIN_ESRRA_TARGETS_DN STEIN_ESRRA_TARGETS_DN	-0.582	-0.582	0.892	-0.582	0.433	0.433	-0.582	2.219	-0.582	0.433	-0.574
NADLER_OBESITY_DN NADLER_OBESITY_DN	-0.415	2.987	0.211	-0.415	-0.415	-0.415	0.640	-0.415	-0.415	0.640	-0.410
