GO	[-6.49 -0.53]	[-0.53 -0.24]	[-0.24 -0.13]	[-0.13 -0.04]	[-0.04 0.00]	[0.00 0.02]	[0.02 0.11]	[0.11 0.24]	[0.24 0.46]	[0.46 0.96]	[0.96 8.92]
MIR5589_3P MIR5589_3P	-0.509	-4.076	-0.661	3.512	0.318	-0.509	0.855	0.424	0.855	1.037	-2.874
MIR199B_5P MIR199B_5P	-1.249	-2.230	0.326	1.917	-0.805	-1.854	3.766	0.851	0.430	0.552	-1.256
MIR4769_3P MIR4769_3P	-0.345	-0.345	1.138	0.380	0.703	-4.568	0.527	-0.345	2.332	0.261	-2.108
MIR6817_5P MIR6817_5P	-0.357	0.252	1.111	0.368	0.683	-4.610	0.512	-0.357	2.289	0.252	-2.139
MIR199A_5P MIR199A_5P	-1.027	-2.256	0.318	1.887	-0.821	-1.878	3.720	0.834	0.420	0.540	-1.276
MIR1183 MIR1183	0.321	-0.551	-2.072	0.446	-0.982	-2.072	1.716	1.716	1.716	0.770	-1.642
MIR5003_5P MIR5003_5P	0.585	-0.437	0.877	-0.562	-0.562	-0.888	-1.095	5.535	0.464	-1.930	-0.567
MIR603 MIR603	-3.518	0.510	-0.309	-0.415	0.510	-1.118	1.866	0.978	2.134	-0.703	-1.124
MIR4255 MIR4255	-1.099	-0.533	-0.689	-0.689	1.409	-1.099	1.194	3.779	0.403	-0.301	-2.035
MIR6881_3P MIR6881_3P	-0.285	-1.551	-0.285	0.834	-1.027	-1.878	2.432	1.412	-0.647	1.641	-1.276
MIR337_3P MIR337_3P	-1.482	-0.332	0.388	2.956	0.699	-1.482	0.272	0.699	1.114	-0.644	-2.422
MIR939_5P MIR939_5P	-0.727	-0.272	0.332	1.220	-2.573	-0.727	-1.609	-0.537	1.220	0.459	2.708
MIR6807_3P MIR6807_3P	-2.062	-1.657	0.661	1.250	-1.035	-1.657	2.342	0.381	0.661	0.661	0.272
MIR652_5P MIR652_5P	0.381	-1.492	-0.828	0.381	0.647	-0.828	1.390	0.985	-0.828	1.390	-1.495
MIR1343_5P MIR1343_5P	-0.727	-0.272	0.459	0.992	-2.573	-0.537	-2.043	-0.388	1.473	0.332	2.363
MIR5697 MIR5697	-2.853	-0.319	0.388	0.388	1.018	0.388	1.228	0.661	0.829	-0.319	-3.472
MIR27B_5P MIR27B_5P	-1.090	-0.650	2.810	0.684	0.431	-1.823	-1.090	-0.650	0.240	0.431	0.995
MIR12126 MIR12126	-0.828	-0.828	-1.492	-0.453	-0.453	0.985	3.622	-0.234	-0.453	-0.453	0.981
MIR302A_5P MIR302A_5P	-1.223	-0.285	-0.633	2.347	0.532	-2.143	1.589	1.369	0.317	-0.633	-1.495
MIR1193 MIR1193	-1.450	-1.450	-0.218	-0.218	0.403	1.450	-0.218	2.480	-0.796	-0.796	0.402
MIR374A_3P MIR374A_3P	0.978	-2.897	-0.512	2.626	-0.512	0.612	0.612	0.465	-0.265	-0.373	-1.880
MIR222_3P MIR222_3P	-0.425	-3.550	0.285	1.836	0.633	-0.717	-0.557	1.150	1.361	0.285	-1.143
MIR217_5P MIR217_5P	-1.132	-2.021	0.898	1.077	-1.132	-1.681	1.967	0.898	0.361	0.898	-0.576
MIR224_5P MIR224_5P	-0.620	-0.479	-0.269	1.047	-0.363	-1.230	0.707	1.047	2.502	-3.134	-0.483
MIR3925_5P MIR3925_5P	-1.234	0.514	-0.580	-0.319	-0.319	0.661	0.661	-0.580	2.276	1.018	-3.472
MIR142_3P MIR142_3P	-0.436	-1.155	0.619	0.619	0.277	-2.524	2.349	1.129	0.486	0.277	-1.746
MIR2277_3P MIR2277_3P	-0.704	0.332	-0.704	-0.272	0.332	-0.704	1.822	0.332	-0.704	-0.704	1.818
