GO	[-5.47 -0.71]	[-0.71 -0.36]	[-0.36 -0.19]	[-0.19 -0.05]	[-0.05 0.00]	[0.00 0.00]	[0.00 0.10]	[0.10 0.28]	[0.28 0.55]	[0.55 1.06]	[1.06 7.81]
KONDO_PROSTATE_CANCER_WITH_H3K27ME3 KONDO_PROSTATE_CANCER_WITH_H3K27ME3	0.635	-0.659	-3.061	-3.592	8.000	6.169	-3.061	-2.597	-1.028	-1.528	2.291
VERHAAK_AML_WITH_NPM1_MUTATED_UP VERHAAK_AML_WITH_NPM1_MUTATED_UP	-0.327	-0.898	-2.831	-0.432	-1.367	-3.345	-3.345	-0.714	-0.432	6.673	11.329
HUANG_GATA2_TARGETS_UP HUANG_GATA2_TARGETS_UP	-3.426	-0.743	-0.310	-1.214	-3.426	-4.158	0.399	1.484	2.621	2.307	3.324
SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN	2.714	-2.051	-4.177	-1.691	3.369	0.801	-2.051	-1.691	0.292	-0.545	4.496
XIE_ST_HSC_S1PR3_OE_UP XIE_ST_HSC_S1PR3_OE_UP	-0.335	-1.386	-3.971	-0.914	-0.335	-2.411	-2.411	0.593	0.896	4.912	5.342
CERVERA_SDHB_TARGETS_1_UP CERVERA_SDHB_TARGETS_1_UP	1.850	-0.354	-3.122	-0.496	0.364	-3.943	-2.477	-0.496	0.254	1.850	4.982
MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3 MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3	1.379	-3.653	-1.209	-2.962	3.240	1.144	-0.940	-1.209	-1.209	1.144	2.550
MIKKELSEN_IPS_LCP_WITH_H3K4ME3 MIKKELSEN_IPS_LCP_WITH_H3K4ME3	0.646	-0.545	-2.468	-4.964	0.392	0.392	-1.691	-0.545	0.801	1.612	4.897
BLANCO_MELO_HUMAN_PARAINFLUENZA_VIRUS_3_INFECTION_A594_CELLS_DN BLANCO_MELO_HUMAN_PARAINFLUENZA_VIRUS_3_INFECTION_A594_CELLS_DN	0.870	-1.164	-0.885	-2.445	-0.343	-1.508	-0.343	-0.483	-0.885	0.870	8.865
STEARMAN_TUMOR_FIELD_EFFECT_UP STEARMAN_TUMOR_FIELD_EFFECT_UP	-1.533	-0.860	-0.860	-0.860	0.359	-1.533	-0.860	-0.250	0.614	0.359	8.318
CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_UP CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_UP	1.559	0.617	-0.436	-1.155	2.343	-2.101	-3.012	-2.101	0.768	-0.327	2.359
ANASTASSIOU_MULTICANCER_INVASIVENESS_SIGNATURE ANASTASSIOU_MULTICANCER_INVASIVENESS_SIGNATURE	0.906	-0.329	-0.810	-1.211	0.274	-1.211	-1.783	-0.329	-1.783	3.302	3.315
ROSS_AML_WITH_PML_RARA_FUSION ROSS_AML_WITH_PML_RARA_FUSION	0.339	-0.614	-1.253	-0.266	-2.400	-2.400	-0.266	0.937	2.635	-0.266	2.240
BEIER_GLIOMA_STEM_CELL_DN BEIER_GLIOMA_STEM_CELL_DN	0.604	-1.271	-0.860	0.405	-1.855	-1.855	-0.566	1.132	0.250	1.132	2.684
BYSTRYKH_HEMATOPOIESIS_STEM_CELL_SCP2_QTL_TRANS BYSTRYKH_HEMATOPOIESIS_STEM_CELL_SCP2_QTL_TRANS	-0.520	-1.077	0.684	-0.241	-1.077	0.684	-1.077	-1.077	0.371	0.684	2.799
MEBARKI_HCC_PROGENITOR_WNT_DN MEBARKI_HCC_PROGENITOR_WNT_DN	-0.268	-0.268	-0.589	-0.833	1.138	-0.404	-2.807	-1.151	0.336	0.672	3.741
GAUSSMANN_MLL_AF4_FUSION_TARGETS_A_DN GAUSSMANN_MLL_AF4_FUSION_TARGETS_A_DN	-0.313	0.793	-0.918	-1.680	0.594	-0.659	-0.659	-0.918	-0.918	1.024	4.421
BORCZUK_MALIGNANT_MESOTHELIOMA_DN BORCZUK_MALIGNANT_MESOTHELIOMA_DN	0.432	-1.514	-0.438	-1.979	0.301	-0.438	-1.514	-0.301	0.783	1.002	3.743
HARRIS_BRAIN_CANCER_PROGENITORS HARRIS_BRAIN_CANCER_PROGENITORS	0.453	-0.354	-0.624	-0.624	0.715	0.715	-1.782	-1.057	-0.354	-0.624	4.135
BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_INFECTION_DN BLANCO_MELO_BRONCHIAL_EPITHELIAL_CELLS_INFLUENZA_A_INFECTION_DN	0.502	1.209	-0.888	-0.888	-0.412	-0.888	-2.400	-0.614	0.701	0.502	3.084
