GO	[-5.99 -0.58]	[-0.58 -0.26]	[-0.26 -0.13]	[-0.13 -0.04]	[-0.04 0.00]	[0.00 0.03]	[0.03 0.10]	[0.10 0.20]	[0.20 0.34]	[0.34 0.69]	[0.69 6.04]
GTGCCAT_MIR183 GTGCCAT_MIR183	-1.343	0.676	0.535	1.016	0.413	-2.415	1.215	4.198	-2.003	-0.522	-1.994
AAGGGAT_MIR188 AAGGGAT_MIR188	-2.181	-0.327	0.276	0.851	0.851	-1.549	4.529	0.428	-0.753	-1.549	-0.325
MIR6768_5P MIR6768_5P	-2.269	0.278	0.597	1.929	-1.318	-4.308	1.465	0.736	0.597	0.474	0.280
MIR4257 MIR4257	-0.566	0.579	-0.566	2.986	-2.102	-1.662	-0.292	1.973	0.946	0.311	-2.095
MIR4755_3P MIR4755_3P	-0.350	-1.708	0.482	4.049	-1.363	-2.119	-0.478	0.628	-1.074	1.433	0.632
MIR4762_5P MIR4762_5P	0.257	-1.708	0.986	3.277	0.257	-2.119	0.986	-0.638	-0.478	1.199	-2.111
MIR1291 MIR1291	0.344	2.550	0.481	-0.381	0.838	-3.602	-0.738	-1.705	-0.992	1.304	0.650
MIR5585_5P MIR5585_5P	0.728	0.310	0.310	2.498	-1.954	-0.959	1.882	-0.292	-1.560	-2.427	0.919
MIR767_5P MIR767_5P	-0.622	-0.622	2.105	0.426	-3.503	-1.468	1.850	0.426	-0.979	1.391	0.328
MIR4255 MIR4255	-1.363	-0.301	-0.301	3.420	-0.690	-1.101	1.408	1.642	-0.690	0.301	-2.433
MIR4724_5P MIR4724_5P	-1.927	0.320	0.934	2.217	0.439	-1.536	0.439	0.934	0.934	-2.964	-0.715
MIR6866_3P MIR6866_3P	-2.108	-0.710	-0.471	1.508	-0.301	-1.487	4.156	0.301	-0.301	0.301	-0.469
MIR4473 MIR4473	-0.731	1.605	0.267	-0.338	-0.505	-0.338	2.314	1.298	-2.622	-1.934	0.269
GTCTTCC_MIR7 GTCTTCC_MIR7	-1.046	0.561	0.872	1.483	-0.648	-0.648	0.872	2.875	-0.830	-1.302	-2.352
MIR6800_5P MIR6800_5P	-0.373	-0.373	3.387	0.684	-0.650	-1.091	-0.650	0.430	1.371	-1.824	-0.648
ATACCTC_MIR202 ATACCTC_MIR202	0.577	-0.469	-0.354	1.975	-0.608	-2.180	1.266	1.720	-2.180	-1.212	0.582
MIR550B_2_5P MIR550B_2_5P	-0.756	-0.256	1.566	-0.756	-1.226	-0.256	-0.756	2.002	-1.990	1.180	0.573
ATGAAGG_MIR205 ATGAAGG_MIR205	-0.494	0.916	-0.268	2.394	-1.068	-2.486	2.099	0.451	-1.661	-0.368	-0.365
MIR10393_5P MIR10393_5P	-0.682	0.583	0.583	-0.275	-2.202	-2.202	1.353	0.742	0.445	2.154	-1.423
MIR5571_5P MIR5571_5P	-2.066	1.090	2.358	0.439	-1.361	0.328	-0.664	0.571	0.723	0.571	-2.505
MIR7975 MIR7975	-1.783	-0.354	2.897	2.354	-0.354	-0.354	0.254	-0.625	0.254	-1.057	-0.622
TAATGTG_MIR323 TAATGTG_MIR323	-1.781	1.209	-0.310	2.216	-1.781	-0.556	1.209	1.431	-0.556	-0.556	-1.157
MIR3679_3P MIR3679_3P	-1.854	-0.768	0.771	2.115	-0.768	-0.452	-0.337	2.713	-1.222	-0.975	0.777
MIR2054 MIR2054	0.602	0.755	0.468	-0.783	-0.993	-3.940	-0.608	1.120	1.563	0.927	-0.604
MIR4753_5P MIR4753_5P	-2.206	-0.621	2.213	1.046	-0.994	-0.270	0.706	1.693	-0.480	-0.270	-1.824
MIR4284 MIR4284	-0.369	1.083	1.915	-1.677	-0.720	-2.776	0.860	1.083	-0.522	-0.522	0.499
MIR6814_5P MIR6814_5P	-0.262	-0.537	0.838	3.740	-0.992	-0.537	-0.738	0.838	-2.196	0.646	-0.734
MIR34C_3P MIR34C_3P	-1.784	0.440	0.651	0.907	-0.329	-0.329	-0.527	2.351	0.907	-1.212	-1.779
MIR6792_5P MIR6792_5P	0.627	-1.147	-0.885	1.220	0.351	-0.499	3.394	0.801	-1.464	-1.147	-0.667
MIR3926 MIR3926	-0.718	0.632	3.332	0.382	-1.404	-2.498	0.958	-0.558	-0.426	-0.426	0.637
MIR181A_2_3P MIR181A_2_3P	-0.774	1.008	0.453	1.512	2.119	-2.258	-0.281	-0.774	0.322	-0.281	-1.754
MIR216B_3P MIR216B_3P	-2.736	-1.064	0.695	-0.448	0.282	-1.741	1.327	0.395	0.695	0.282	1.875
MIR651_5P MIR651_5P	0.515	1.888	0.376	0.680	0.870	-2.447	-0.483	1.329	-0.886	-0.886	-1.502
MIR762 MIR762	-0.336	1.312	2.036	0.753	-2.553	-0.943	-0.447	0.604	-1.446	-0.747	0.927
MIR188_5P MIR188_5P	-1.456	-0.689	-0.454	1.550	-0.288	-1.456	3.710	-0.288	-0.288	0.314	-0.452
MIR7160_5P MIR7160_5P	0.945	0.396	0.636	-0.301	-0.399	-4.208	0.945	0.396	1.537	-1.029	-0.655
MIR520F_3P MIR520F_3P	-1.096	2.426	-0.563	1.236	-1.613	-2.294	0.463	0.722	0.584	0.463	-0.558
MIR320A_5P MIR320A_5P	2.693	0.905	0.905	0.527	-1.238	-0.930	-1.623	-0.685	-1.238	0.702	0.263
