GO	[-4.40 -0.46]	[-0.46 -0.22]	[-0.22 -0.12]	[-0.12 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.09]	[0.09 0.22]	[0.22 0.44]	[0.44 0.92]	[0.92 6.79]
REACTOME_HDACS_DEACETYLATE_HISTONES REACTOME_HDACS_DEACETYLATE_HISTONES	6.307	6.905	-0.607	0.324	-0.418	-2.135	-1.178	-0.855	-2.135	-2.135	-0.857
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS	2.165	5.703	2.165	1.530	-1.516	-2.574	-1.516	-0.618	-1.516	-2.574	-1.148
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS	3.398	-0.893	-1.576	-1.576	-0.266	-1.576	-0.266	-0.893	-1.576	-0.266	7.197
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	4.709	5.948	0.582	0.238	-1.893	-1.303	-1.893	-0.586	-1.893	-1.893	-0.375
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX	3.811	6.504	0.505	0.349	-2.775	-1.537	-2.068	0.349	-1.128	-2.068	-0.574
REACTOME_HATS_ACETYLATE_HISTONES REACTOME_HATS_ACETYLATE_HISTONES	2.428	6.631	0.875	0.695	-0.999	-3.070	0.695	-0.581	-2.013	-2.493	-2.017
REACTOME_GENE_SILENCING_BY_RNA REACTOME_GENE_SILENCING_BY_RNA	2.806	4.790	2.468	1.101	-1.986	-3.037	-1.588	-0.301	-1.588	-1.588	-1.258
REACTOME_HCMV_LATE_EVENTS REACTOME_HCMV_LATE_EVENTS	4.071	6.563	0.612	0.797	-1.763	-2.885	-1.036	-0.775	-1.361	-1.361	-1.038
REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION	3.153	4.098	1.609	0.577	-1.422	-1.936	-2.626	0.577	-1.936	-2.626	-0.507
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS	4.709	-1.303	-0.885	-1.893	-0.374	-0.374	-0.374	-1.893	-1.893	0.238	5.941
REACTOME_DNA_METHYLATION REACTOME_DNA_METHYLATION	5.010	5.010	0.652	-0.329	-1.212	-1.212	-1.785	-1.212	-1.785	-1.212	-0.330
REACTOME_MEIOTIC_RECOMBINATION REACTOME_MEIOTIC_RECOMBINATION	3.216	4.174	1.335	1.055	-1.904	-0.711	-1.904	-0.711	-1.904	-2.588	-0.491
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	3.124	3.551	1.377	0.875	-0.385	-2.437	-1.862	0.347	-1.862	-3.189	-0.774
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	2.424	-0.982	-1.871	-1.871	-0.473	-0.982	-2.551	-0.982	0.435	2.424	4.770
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	4.543	4.543	0.429	0.621	-0.327	-1.551	-1.551	-1.551	-1.551	-2.183	-0.507
REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE	3.153	4.611	1.950	-0.338	-1.422	-1.936	-1.030	-0.338	-1.422	-2.626	-0.507
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3 REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	4.225	4.807	0.405	0.405	-1.273	-0.860	-2.740	-1.273	-0.860	-1.273	-0.360
REACTOME_HCMV_EARLY_EVENTS REACTOME_HCMV_EARLY_EVENTS	3.260	5.378	-0.283	1.385	-1.212	-2.971	-1.539	-0.942	-0.720	-1.539	-0.284
REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA	4.815	4.253	0.938	-0.288	-1.457	-1.457	-1.013	-0.689	-2.074	-1.457	-0.456
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	2.959	3.808	2.209	-0.290	-0.601	-2.540	-0.601	-0.290	-1.953	-2.540	-0.832
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	3.031	3.952	0.738	0.738	-2.700	-1.479	-2.700	-0.364	-0.538	-1.479	0.245
