GO	[-6.85 -0.64]	[-0.64 -0.29]	[-0.29 -0.12]	[-0.12 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.07]	[0.07 0.24]	[0.24 0.54]	[0.54 1.07]	[1.07 24.36]
TOX4_TARGET_GENES TOX4_TARGET_GENES	-2.090	1.410	5.545	2.402	-6.590	-7.894	-0.473	5.137	0.845	-1.745	-2.932
SGCGSSAAA_E2F1DP2_01 SGCGSSAAA_E2F1DP2_01	-2.829	3.905	5.090	8.380	-4.810	-4.810	-2.355	-0.375	1.054	-2.355	-1.941
SETBP1_TARGET_GENES SETBP1_TARGET_GENES	-1.095	1.114	5.417	4.238	-5.402	-7.686	-1.635	2.573	1.767	-2.355	-2.347
SREBP1_01 SREBP1_01	-2.492	-1.712	4.808	5.218	-5.959	-2.977	-0.425	1.829	3.668	-1.401	-2.484
GCGNNANTTCC_UNKNOWN GCGNNANTTCC_UNKNOWN	-1.253	0.990	3.872	2.043	-5.187	-5.187	-0.537	1.469	3.076	-0.962	-4.047
MIR142_3P MIR142_3P	-2.519	0.937	2.061	0.617	-7.269	-5.999	0.768	5.583	0.617	-0.925	0.279
GGAANCGGAANY_UNKNOWN GGAANCGGAANY_UNKNOWN	-3.482	1.678	4.845	1.989	-4.563	-4.563	0.380	1.678	0.527	-0.685	-2.697
GGCNKCCATNK_UNKNOWN GGCNKCCATNK_UNKNOWN	-1.506	0.376	3.685	6.015	-3.084	-3.901	-0.660	3.281	-0.343	-3.901	-1.159
MIR302A_5P MIR302A_5P	-0.993	-0.379	3.233	4.267	-6.669	-5.663	-0.633	1.582	1.582	-0.494	-0.794
MIR217_5P MIR217_5P	-1.384	0.360	2.503	1.959	-6.471	-6.471	-0.571	3.112	0.896	-1.130	1.079
TAATGTG_MIR323 TAATGTG_MIR323	-1.777	0.660	2.823	4.662	-5.489	-5.489	0.395	1.670	0.517	-0.721	-1.156
NR1D1_TARGET_GENES NR1D1_TARGET_GENES	-1.898	0.891	1.626	3.743	-3.049	-4.979	-1.141	3.334	0.891	0.272	-3.042
MCM3_TARGET_GENES MCM3_TARGET_GENES	-3.401	1.247	1.930	4.093	-5.513	-3.401	0.351	1.930	1.247	-0.741	-1.694
ZNF667_TARGET_GENES ZNF667_TARGET_GENES	-1.804	2.417	4.635	1.567	-3.322	-4.943	0.319	2.113	0.319	-1.804	-1.798
HOXD11_TARGET_GENES HOXD11_TARGET_GENES	-1.132	0.582	1.350	1.596	-4.904	-4.008	-0.885	4.694	1.862	0.445	-3.280
MIR7160_5P MIR7160_5P	-0.516	1.319	4.541	-0.301	-5.737	-5.737	-0.659	0.396	3.154	0.635	-1.252
MIR199A_5P MIR199A_5P	-1.025	0.317	4.062	2.142	-5.253	-6.235	0.676	0.419	1.880	0.317	-1.542
MIR504_3P MIR504_3P	-0.652	3.592	2.221	1.655	-4.827	-6.019	-0.258	0.964	-0.851	0.349	-0.847
MIR520F_5P MIR520F_5P	-1.588	-0.326	1.461	0.891	-6.867	-4.296	0.278	4.769	0.278	1.461	-0.323
MIR4436B_5P MIR4436B_5P	-1.294	2.065	0.391	0.676	-5.853	-4.672	1.515	3.799	0.522	-0.783	-0.591
GAGCTGG_MIR337 GAGCTGG_MIR337	-2.167	1.004	0.292	1.670	-6.727	-3.794	-0.922	2.507	1.428	0.822	0.663
TNCATNTCCYR_UNKNOWN TNCATNTCCYR_UNKNOWN	-0.686	1.433	2.288	1.433	-5.603	-3.578	-0.265	2.616	0.611	-0.512	-2.326
GTF3A_TARGET_GENES GTF3A_TARGET_GENES	-2.252	-1.611	-0.797	-1.143	5.478	4.900	1.349	-0.797	-1.143	-2.252	-0.353
ZMYM2_TARGET_GENES ZMYM2_TARGET_GENES	-1.633	-0.400	2.665	2.324	-5.229	-4.093	0.967	2.324	-0.282	-0.282	-0.740
MIR500A_5P MIR500A_5P	-0.974	1.977	0.827	3.254	-3.456	-6.311	0.283	1.455	0.827	-0.435	-1.535
MIR653_3P MIR653_3P	-0.995	-0.429	1.297	1.544	-4.633	-4.633	-0.767	3.852	2.411	-0.767	-0.309
IRX2_TARGET_GENES IRX2_TARGET_GENES	-3.097	0.310	0.543	3.245	-2.566	-4.480	-0.398	3.602	1.994	-0.293	-1.118
MIR10394_5P MIR10394_5P	-1.506	1.939	4.936	0.705	-5.179	-2.630	-1.229	1.939	-0.363	-0.620	0.337
MIR8087 MIR8087	-0.995	0.536	1.544	2.101	-2.005	-5.811	0.403	3.852	0.536	-0.995	-1.600
MIR4768_3P MIR4768_3P	0.293	0.622	3.774	1.508	-2.213	-6.788	-0.528	2.240	0.386	-1.547	-0.667
MIR2355_5P MIR2355_5P	-0.866	0.256	3.832	2.053	-3.507	-5.520	0.361	0.361	0.361	1.020	-0.862
TTGGGAG_MIR150 TTGGGAG_MIR150	-1.101	-0.791	2.165	1.812	-2.731	-3.732	0.362	4.350	0.521	-0.791	-1.098
MIR31_5P MIR31_5P	-1.495	1.767	1.510	3.348	-3.389	-5.021	-0.727	0.691	-0.553	-0.413	1.063
PCGF6_TARGET_GENES PCGF6_TARGET_GENES	-0.909	0.372	3.502	1.727	-2.819	-2.819	-0.240	1.727	0.790	-1.331	-1.922
MIR6512_5P MIR6512_5P	-1.097	-0.613	1.416	1.694	-3.787	-4.896	1.163	1.996	1.163	-0.443	-0.610
MIR4709_3P MIR4709_3P	-2.712	1.139	0.364	5.766	-3.255	-2.712	0.364	1.353	-0.452	0.615	-0.969
MIR125B_2_3P MIR125B_2_3P	-0.686	0.976	2.616	1.982	-2.333	-3.578	-0.686	1.696	1.433	-1.166	-2.326
MIR216A_5P MIR216A_5P	-1.485	0.782	1.982	1.433	-2.333	-4.440	-0.686	2.288	1.982	-0.902	-0.898
PPARGC1A_TARGET_GENES PPARGC1A_TARGET_GENES	-1.006	0.920	2.069	3.655	-3.105	-3.105	-0.360	1.164	0.524	-1.797	-0.730
MIR5087 MIR5087	-0.875	0.632	3.148	-0.432	-3.898	-2.880	-0.623	0.312	3.589	0.312	-0.430
PPARA_TARGET_GENES PPARA_TARGET_GENES	-0.586	1.096	4.118	2.173	-2.777	-1.301	-0.884	0.239	0.817	-1.301	-1.886
MIR299_5P MIR299_5P	-0.712	-1.472	1.299	4.165	-4.080	-3.355	-0.292	1.080	0.421	0.421	0.557
MIR624_3P MIR624_3P	-0.491	1.506	0.558	1.506	-4.065	-4.065	-0.695	1.223	1.506	-0.491	-0.334
MIR3154 MIR3154	-1.033	-0.566	2.115	0.322	-4.771	-2.875	0.795	1.245	2.454	-0.281	-0.403
MIR5587_5P MIR5587_5P	-0.970	-0.522	1.911	2.592	-2.161	-3.558	1.609	1.911	-0.719	-1.675	-0.251
ZNF133_TARGET_GENES ZNF133_TARGET_GENES	-0.758	-0.435	2.268	0.659	-2.848	-5.099	-1.233	2.268	1.015	0.659	0.516
MIR4679 MIR4679	-0.663	1.787	2.060	1.787	-4.407	-3.658	-1.085	0.895	0.723	-0.506	-0.274
MIR589_5P MIR589_5P	-0.338	-1.932	4.076	0.782	-3.608	-2.619	-0.338	0.782	1.297	-0.338	0.268
