GO	[-10.07 -0.88]	[-0.88 -0.52]	[-0.52 -0.26]	[-0.26 -0.05]	[-0.05 0.00]	[0.00 0.11]	[0.11 0.34]	[0.34 0.58]	[0.58 0.81]	[0.81 1.74]	[1.74 26.66]
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	-1.318	-3.155	-3.155	-3.155	9.858	0.738	-3.155	-0.874	0.368	0.475	5.993
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	3.593	2.179	0.389	0.389	-1.302	-0.884	-1.302	-2.780	-1.302	-1.891	2.602
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX	3.345	1.777	0.505	0.505	-2.772	-0.812	-0.571	-2.772	-1.127	-1.535	2.489
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	-0.645	-1.006	-2.364	-0.645	4.503	-0.645	-1.006	-1.006	-0.234	-0.234	4.486
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	2.566	1.430	0.429	1.774	-1.549	-0.753	-2.181	-1.549	-1.549	-1.549	2.140
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3 REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	3.159	1.462	0.405	0.250	-1.271	-0.859	-0.859	-2.738	-1.271	-1.271	3.144
REACTOME_MUSCLE_CONTRACTION REACTOME_MUSCLE_CONTRACTION	1.109	-1.551	-3.632	-2.221	-0.528	-1.046	0.293	-0.407	1.518	2.256	3.115
REACTOME_GENE_SILENCING_BY_RNA REACTOME_GENE_SILENCING_BY_RNA	1.101	3.158	0.895	1.101	-1.585	-1.253	-0.978	-1.982	-2.458	-0.751	2.132
REACTOME_DNA_METHYLATION REACTOME_DNA_METHYLATION	3.310	1.550	0.275	0.275	-1.211	-0.810	-1.784	-1.784	-0.810	-1.211	2.801
NABA_ECM_GLYCOPROTEINS NABA_ECM_GLYCOPROTEINS	1.994	-1.280	-2.221	-2.221	0.624	-1.046	-1.046	-0.528	1.518	0.387	4.131
NABA_ECM_AFFILIATED NABA_ECM_AFFILIATED	-1.625	-1.322	-1.064	-1.625	-0.509	0.318	-1.322	0.693	0.549	2.533	4.631
REACTOME_INTERLEUKIN_10_SIGNALING REACTOME_INTERLEUKIN_10_SIGNALING	-0.392	-1.124	-1.124	-0.676	0.226	-1.865	-0.392	-0.676	0.226	2.727	4.546
REACTOME_CELL_CELL_COMMUNICATION REACTOME_CELL_CELL_COMMUNICATION	-0.610	-0.448	-1.370	-1.064	-2.191	-2.191	-0.321	0.883	1.871	2.504	2.161
REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	2.687	1.190	0.666	0.463	-1.487	-1.038	-0.710	-2.108	-0.710	-1.487	2.247
WP_LUNG_FIBROSIS WP_LUNG_FIBROSIS	-1.181	-0.507	-0.507	-1.748	0.677	-0.507	0.288	-0.315	-1.181	0.459	6.398
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION	1.865	1.547	0.577	-0.476	-1.710	-1.278	-0.940	-0.677	-0.476	-1.710	3.396
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	-0.580	-0.310	-2.489	-3.065	-0.310	-0.429	-0.310	0.538	0.538	1.077	4.262
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	2.982	1.198	-0.373	-0.687	-0.265	-1.874	-1.488	-1.488	0.341	-0.903	2.612
KEGG_STEROID_HORMONE_BIOSYNTHESIS KEGG_STEROID_HORMONE_BIOSYNTHESIS	0.246	-0.949	-2.281	-2.281	0.911	0.246	-0.364	0.246	0.638	0.416	2.966
REACTOME_CELL_JUNCTION_ORGANIZATION REACTOME_CELL_JUNCTION_ORGANIZATION	-0.404	-0.404	-1.152	-0.833	-1.564	-2.099	-0.589	1.423	0.891	1.423	2.837
REACTOME_L1CAM_INTERACTIONS REACTOME_L1CAM_INTERACTIONS	0.872	0.516	-0.886	-1.509	-2.448	-1.930	1.893	0.516	0.263	0.263	2.194
KEGG_ECM_RECEPTOR_INTERACTION KEGG_ECM_RECEPTOR_INTERACTION	0.451	-0.671	-2.512	-0.457	-1.336	-0.457	-0.301	-0.671	2.476	0.451	2.878
REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA	2.749	1.226	0.315	-0.288	-1.455	-0.689	-0.689	-1.012	-0.689	-1.455	2.303
REACTOME_RHO_GTPASES_ACTIVATE_PKNS REACTOME_RHO_GTPASES_ACTIVATE_PKNS	2.035	0.653	0.472	0.325	-2.132	-0.606	-0.606	-2.132	-0.606	-0.418	2.782
WP_SPINAL_CORD_INJURY WP_SPINAL_CORD_INJURY	0.546	-2.384	-1.458	-0.629	0.916	-0.321	-1.873	-0.321	0.546	1.391	2.623
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	0.453	-0.733	0.231	-1.367	-1.367	-1.367	0.231	1.131	-0.385	1.131	2.086
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	0.457	-1.622	-1.622	-1.622	0.842	-0.432	-1.202	0.457	1.355	0.457	2.727
REACTOME_MEIOTIC_SYNAPSIS REACTOME_MEIOTIC_SYNAPSIS	0.749	0.997	1.281	0.539	-1.676	-1.676	-0.842	-1.676	-0.244	-0.577	2.328
KEGG_DILATED_CARDIOMYOPATHY KEGG_DILATED_CARDIOMYOPATHY	-0.247	-2.033	-0.554	-0.791	0.363	-0.791	-0.554	-1.506	1.495	2.173	2.159
REACTOME_REPRODUCTION REACTOME_REPRODUCTION	0.989	0.629	0.629	0.798	-2.120	-1.708	-0.349	-2.610	0.360	0.257	2.253
WP_GLUCURONIDATION WP_GLUCURONIDATION	-1.077	-1.077	-1.077	-0.240	1.580	0.371	-0.520	1.090	-0.520	-0.520	2.143
WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY	-0.266	-0.893	-0.500	-1.575	-0.500	-0.500	-0.266	-0.893	0.584	2.785	2.216
WP_SELECTIVE_EXPRESSION_OF_CHEMOKINE_RECEPTORS_DURING_TCELL_POLARIZATION WP_SELECTIVE_EXPRESSION_OF_CHEMOKINE_RECEPTORS_DURING_TCELL_POLARIZATION	0.929	-1.201	-1.201	-0.610	0.573	-0.610	-1.201	0.303	0.303	0.573	2.454
WP_IL1_AND_MEGAKARYOCYTES_IN_OBESITY WP_IL1_AND_MEGAKARYOCYTES_IN_OBESITY	-0.491	-0.491	-1.035	-1.035	-0.222	-0.491	-0.222	-0.491	-0.222	1.660	3.649
WP_GPCRS_CLASS_B_SECRETINLIKE WP_GPCRS_CLASS_B_SECRETINLIKE	-0.462	-0.994	-0.994	-0.204	-0.204	0.427	-0.994	-0.204	0.773	-0.462	3.806
WP_HUMAN_COMPLEMENT_SYSTEM WP_HUMAN_COMPLEMENT_SYSTEM	0.948	-0.714	-1.769	-3.072	-0.348	-0.348	0.259	0.542	0.948	0.385	2.107
KEGG_HEMATOPOIETIC_CELL_LINEAGE KEGG_HEMATOPOIETIC_CELL_LINEAGE	-1.364	-0.313	-0.981	-1.364	-0.313	-0.473	-0.473	0.290	1.084	0.435	4.225
WP_GPCRS_OTHER WP_GPCRS_OTHER	0.842	-1.202	-1.622	-1.202	1.083	-0.432	-0.875	-0.623	0.842	0.457	2.727
PID_INTEGRIN4_PATHWAY PID_INTEGRIN4_PATHWAY	1.148	-0.455	-0.455	-0.455	-0.455	-0.455	0.579	-0.455	0.187	-0.455	2.743
