GO	[-2.64 -0.21]	[-0.21 -0.13]	[-0.13 -0.08]	[-0.08 -0.05]	[-0.05 -0.01]	[-0.01 0.01]	[0.01 0.05]	[0.05 0.09]	[0.09 0.13]	[0.13 0.22]	[0.22 1.47]
GSE369_PRE_VS_POST_IL6_INJECTION_SOCS3_KO_LIVER_UP GSE369_PRE_VS_POST_IL6_INJECTION_SOCS3_KO_LIVER_UP	-0.227	-1.164	1.286	-1.164	-0.227	-0.412	-0.705	-1.918	0.390	0.390	3.790
FAN_EMBRYONIC_CTX_MICROGLIA_1 FAN_EMBRYONIC_CTX_MICROGLIA_1	-1.344	-1.344	-0.917	-0.609	-1.946	-0.390	0.374	0.565	1.078	1.761	2.537
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP	-0.663	0.765	-0.663	-0.247	0.363	-0.663	-0.663	-0.663	1.298	-0.663	2.678
GNF2_CDC2 GNF2_CDC2	-0.672	-1.289	-0.341	-0.341	-1.289	-0.672	-0.341	0.264	0.511	1.736	2.862
GOCC_GOLGI_CISTERNA_MEMBRANE GOCC_GOLGI_CISTERNA_MEMBRANE	-0.462	-0.203	-0.996	-0.462	-0.996	-0.462	-0.996	0.776	-0.203	1.221	3.031
GOCC_CIS_GOLGI_NETWORK GOCC_CIS_GOLGI_NETWORK	0.256	0.568	-0.351	-0.830	-0.830	-0.351	-0.830	0.256	-0.830	0.568	3.655
GSE360_DC_VS_MAC_M_TUBERCULOSIS_DN GSE360_DC_VS_MAC_M_TUBERCULOSIS_DN	-0.626	1.439	-1.062	0.254	-0.626	0.254	0.254	-0.354	-0.354	-1.792	3.479
GOCC_GOLGI_CISTERNA GOCC_GOLGI_CISTERNA	-0.299	0.303	-1.205	-0.611	-0.611	-0.611	-1.205	0.934	-0.299	0.934	3.095
GNF2_H2AFX GNF2_H2AFX	-0.580	-0.580	-0.199	-0.580	-0.580	-0.580	-0.199	-0.199	-0.199	0.895	3.991
GSE7460_TREG_VS_TCONV_ACT_UP GSE7460_TREG_VS_TCONV_ACT_UP	-0.962	-0.300	0.302	-0.550	-0.962	-0.962	-0.962	1.612	-0.550	1.188	2.583
