GO	[-1.00 -0.89]	[-0.89 -0.73]	[-0.73 -0.55]	[-0.55 -0.35]	[-0.35 -0.15]	[-0.15 0.06]	[0.06 0.30]	[0.30 0.52]	[0.52 0.71]	[0.71 0.88]	[0.88 1.00]
REACTOME_HATS_ACETYLATE_HISTONES REACTOME_HATS_ACETYLATE_HISTONES	2.809	0.328	-1.424	-1.424	-0.668	-0.438	-0.986	-0.276	-2.035	-0.438	6.129
HALLMARK_G2M_CHECKPOINT HALLMARK_G2M_CHECKPOINT	7.376	-1.761	-0.583	-0.583	0.753	-0.583	0.604	-1.761	-1.445	-0.943	1.111
REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY	3.835	2.810	-0.810	-1.211	0.274	-1.211	0.440	0.274	-0.329	-1.211	-1.781
MORF_EIF4A2 MORF_EIF4A2	7.241	-0.641	-0.849	-0.473	-1.105	-1.105	-0.641	0.264	-0.341	0.505	0.265
FOXQ1_TARGET_GENES FOXQ1_TARGET_GENES	2.011	0.427	-1.409	-0.765	-1.409	-1.409	0.216	0.716	0.216	1.512	0.216
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN	4.560	0.256	0.566	-0.828	0.256	-0.351	-0.828	-0.351	0.256	-0.828	-0.827
HP_VENOUS_INSUFFICIENCY HP_VENOUS_INSUFFICIENCY	2.305	-0.477	0.359	-1.533	-0.250	-0.860	-0.250	2.305	-0.250	-0.250	-1.531
GOMF_METAL_CLUSTER_BINDING GOMF_METAL_CLUSTER_BINDING	3.383	0.288	0.676	-0.315	-1.182	-1.182	-1.182	1.983	-0.786	-0.315	-0.784
GOCC_ISWI_TYPE_COMPLEX GOCC_ISWI_TYPE_COMPLEX	4.919	-0.456	0.187	0.187	-0.456	-0.456	-0.456	-0.456	0.187	0.187	-0.455
RAMPON_ENRICHED_LEARNING_ENVIRONMENT_EARLY_UP RAMPON_ENRICHED_LEARNING_ENVIRONMENT_EARLY_UP	4.009	-0.199	-0.580	-0.580	-0.199	-0.580	-0.199	-0.580	-0.199	0.892	-0.579
GOCC_CORE_MEDIATOR_COMPLEX GOCC_CORE_MEDIATOR_COMPLEX	4.875	-0.331	-0.331	-0.331	-0.331	-0.331	0.273	-0.331	-0.331	0.273	-0.331
