GO	[-1.00 -0.89]	[-0.89 -0.73]	[-0.73 -0.55]	[-0.55 -0.35]	[-0.35 -0.15]	[-0.15 0.06]	[0.06 0.30]	[0.30 0.52]	[0.52 0.71]	[0.71 0.88]	[0.88 1.00]
GOBP_MITOCHONDRIAL_GENE_EXPRESSION GOBP_MITOCHONDRIAL_GENE_EXPRESSION	-2.853	-2.342	-0.975	-0.975	-2.342	-0.975	0.388	0.283	1.017	0.513	13.697
REACTOME_HATS_ACETYLATE_HISTONES REACTOME_HATS_ACETYLATE_HISTONES	2.809	0.328	-1.424	-1.424	-0.668	-0.438	-0.986	-0.276	-2.035	-0.438	6.129
HALLMARK_G2M_CHECKPOINT HALLMARK_G2M_CHECKPOINT	7.376	-1.761	-0.583	-0.583	0.753	-0.583	0.604	-1.761	-1.445	-0.943	1.111
MODULE_170 MODULE_170	-2.995	1.543	-1.710	1.256	0.998	0.998	0.576	-1.278	0.771	-2.265	0.280
REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY REACTOME_REGULATION_OF_HMOX1_EXPRESSION_AND_ACTIVITY	3.835	2.810	-0.810	-1.211	0.274	-1.211	0.440	0.274	-0.329	-1.211	-1.781
GSE17721_LPS_VS_GARDIQUIMOD_1H_BMDC_DN GSE17721_LPS_VS_GARDIQUIMOD_1H_BMDC_DN	1.717	0.897	-1.133	-2.022	-0.914	-1.133	-2.862	0.270	1.272	2.511	0.740
ELVIDGE_HIF1A_TARGETS_UP ELVIDGE_HIF1A_TARGETS_UP	-0.344	-0.835	-0.546	2.291	-0.546	2.742	-0.344	-2.696	-0.546	-1.241	1.506
GOBP_CELL_PROLIFERATION_INVOLVED_IN_HEART_MORPHOGENESIS GOBP_CELL_PROLIFERATION_INVOLVED_IN_HEART_MORPHOGENESIS	-0.621	0.396	5.902	-0.223	0.396	-0.621	-0.223	-0.621	-0.621	-0.621	-0.620
GOBP_NCRNA_TRANSCRIPTION GOBP_NCRNA_TRANSCRIPTION	0.456	0.840	-2.883	-2.165	-0.624	0.456	-0.624	1.352	-0.624	-0.290	3.160
KRASNOSELSKAYA_ILF3_TARGETS_UP KRASNOSELSKAYA_ILF3_TARGETS_UP	-1.533	2.305	-0.250	0.614	0.940	0.940	-0.477	0.614	-0.860	-1.533	-1.531
HP_ANTERIOR_OPEN_BITE_MALOCCLUSION HP_ANTERIOR_OPEN_BITE_MALOCCLUSION	1.488	0.434	-0.580	-0.580	-0.580	-0.580	-0.580	-0.199	4.009	-0.580	-0.579
MORF_EIF4A2 MORF_EIF4A2	7.241	-0.641	-0.849	-0.473	-1.105	-1.105	-0.641	0.264	-0.341	0.505	0.265
MODULE_299 MODULE_299	-0.218	-1.450	-1.450	1.030	1.030	-0.796	1.450	-1.450	0.680	-0.796	1.032
HP_ATHETOSIS HP_ATHETOSIS	0.302	-0.958	0.527	1.177	-0.549	2.070	1.594	-1.658	-0.958	-0.300	-1.656
GOBP_THIOESTER_BIOSYNTHETIC_PROCESS GOBP_THIOESTER_BIOSYNTHETIC_PROCESS	-0.256	-0.755	-1.990	-1.225	-0.451	-0.755	0.571	0.571	-0.256	0.351	4.872
HP_ABNORMAL_EPIPHYSEAL_OSSIFICATION HP_ABNORMAL_EPIPHYSEAL_OSSIFICATION	-0.921	-0.578	-1.432	-0.348	0.664	-0.348	2.077	0.945	2.545	-1.432	-1.429
GOBP_PROTEIN_LOCALIZATION_TO_CILIUM GOBP_PROTEIN_LOCALIZATION_TO_CILIUM	1.113	2.277	1.113	-0.668	-0.668	-1.035	-0.247	-1.571	0.564	0.564	-2.402
GSE2770_IL12_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN GSE2770_IL12_VS_IL4_TREATED_ACT_CD4_TCELL_6H_DN	0.664	-1.223	-0.380	-4.140	-0.380	-0.380	-0.800	1.822	0.664	0.317	2.351
MIR5189_5P MIR5189_5P	0.496	0.815	4.520	-1.340	-2.090	-0.623	-0.623	-0.340	0.644	-1.340	0.498
GSE45365_WT_VS_IFNAR_KO_CD8A_DC_UP GSE45365_WT_VS_IFNAR_KO_CD8A_DC_UP	-0.560	-0.715	-0.898	-2.834	0.480	-0.715	1.510	3.842	0.915	-0.715	-0.324
HP_SHUFFLING_GAIT HP_SHUFFLING_GAIT	0.614	0.359	-1.533	0.614	-0.250	0.614	-0.250	-0.477	-1.533	-1.533	2.882
MORF_MAP2K7 MORF_MAP2K7	-1.977	0.423	-1.624	1.954	0.691	0.548	-2.387	1.036	0.318	1.458	-1.060
GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP GSE15659_NAIVE_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP	0.691	1.697	2.835	0.691	0.318	0.423	-0.662	-1.322	-0.845	-2.865	-1.060
PID_IL8_CXCR2_PATHWAY PID_IL8_CXCR2_PATHWAY	1.578	-0.385	0.754	0.453	0.231	0.231	-1.367	-1.367	-1.367	-0.733	2.096
MIR24_1_5P_MIR24_2_5P MIR24_1_5P_MIR24_2_5P	0.883	0.370	1.225	-1.948	-0.242	-1.948	-1.191	-0.242	-0.431	0.370	2.071
GSE21670_UNTREATED_VS_TGFB_TREATED_CD4_TCELL_DN GSE21670_UNTREATED_VS_TGFB_TREATED_CD4_TCELL_DN	-1.151	1.690	-0.452	-0.584	1.690	0.351	-2.046	2.772	-1.407	0.351	-0.926
FOXQ1_TARGET_GENES FOXQ1_TARGET_GENES	2.011	0.427	-1.409	-0.765	-1.409	-1.409	0.216	0.716	0.216	1.512	0.216
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN	4.560	0.256	0.566	-0.828	0.256	-0.351	-0.828	-0.351	0.256	-0.828	-0.827
GOBP_INTERLEUKIN_10_PRODUCTION GOBP_INTERLEUKIN_10_PRODUCTION	-2.281	-0.600	-0.949	2.016	0.910	0.416	-1.466	-0.600	0.910	1.232	-0.364
HP_COMBINED_IMMUNODEFICIENCY HP_COMBINED_IMMUNODEFICIENCY	0.457	-0.953	0.457	0.457	-0.434	-0.434	-0.953	0.821	-0.953	3.189	-0.952
SU_PLACENTA SU_PLACENTA	-1.160	-1.160	-0.279	0.324	-1.160	0.607	0.607	0.607	0.324	2.565	-1.159
GOBP_PHOSPHATIDYLCHOLINE_ACYL_CHAIN_REMODELING GOBP_PHOSPHATIDYLCHOLINE_ACYL_CHAIN_REMODELING	-1.160	-0.279	-1.160	0.607	0.978	-0.580	2.565	0.978	-0.279	-0.580	-1.159
GAUSSMANN_MLL_AF4_FUSION_TARGETS_F_DN GAUSSMANN_MLL_AF4_FUSION_TARGETS_F_DN	-0.218	1.030	2.479	-0.218	-0.218	0.680	-0.430	-1.450	-1.450	0.403	-1.448
GOBP_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY GOBP_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	1.057	3.019	-0.787	-0.787	-0.787	0.279	0.279	-0.787	-0.324	0.609	-0.786
HP_VENOUS_INSUFFICIENCY HP_VENOUS_INSUFFICIENCY	2.305	-0.477	0.359	-1.533	-0.250	-0.860	-0.250	2.305	-0.250	-0.250	-1.531
GOMF_METAL_CLUSTER_BINDING GOMF_METAL_CLUSTER_BINDING	3.383	0.288	0.676	-0.315	-1.182	-1.182	-1.182	1.983	-0.786	-0.315	-0.784
chr4q26 chr4q26	-0.621	0.396	-0.223	4.783	-0.223	-0.621	-0.621	-0.621	-0.621	-0.223	0.397
GSE21033_CTRL_VS_POLYIC_STIM_DC_1H_UP GSE21033_CTRL_VS_POLYIC_STIM_DC_1H_UP	0.902	0.261	-0.959	0.902	2.879	-0.595	1.086	-2.153	-0.595	-2.153	0.355
GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION	0.930	-0.870	-0.870	0.236	-0.378	-0.870	-0.870	0.527	-0.378	0.236	3.503
GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP	1.510	-0.432	-0.715	-1.660	-1.367	0.480	-0.560	-0.715	0.277	-0.326	4.594
RYTAAWNNNTGAY_UNKNOWN RYTAAWNNNTGAY_UNKNOWN	-0.470	0.498	-2.530	0.728	-2.530	0.316	1.325	-0.287	-0.287	1.004	0.500
GSE22601_DOUBLE_NEGATIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_UP GSE22601_DOUBLE_NEGATIVE_VS_CD8_SINGLE_POSITIVE_THYMOCYTE_UP	-1.738	0.486	2.347	-0.732	0.276	0.486	1.805	-0.732	0.939	-2.525	-0.729
WP_NAD_BIOSYNTHETIC_PATHWAYS WP_NAD_BIOSYNTHETIC_PATHWAYS	0.930	-0.870	0.527	-0.870	0.930	-0.870	-0.378	1.436	0.930	-0.870	-0.869
REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	6.255
GSE13738_RESTING_VS_TCR_ACTIVATED_CD4_TCELL_DN GSE13738_RESTING_VS_TCR_ACTIVATED_CD4_TCELL_DN	-0.442	0.270	1.486	-0.914	1.486	0.468	-1.682	-2.413	0.737	1.717	-1.128
JAZAERI_BREAST_CANCER_BRCA1_VS_BRCA2_UP JAZAERI_BREAST_CANCER_BRCA1_VS_BRCA2_UP	-0.228	-1.158	-1.158	-0.411	-0.228	-0.702	0.389	0.625	-0.702	-0.411	5.126
GSE36009_WT_VS_NLRP10_KO_DC_DN GSE36009_WT_VS_NLRP10_KO_DC_DN	1.461	0.880	-2.046	-0.743	-0.584	-0.930	0.581	0.262	-0.930	-0.743	3.419
HP_SENSORIMOTOR_NEUROPATHY HP_SENSORIMOTOR_NEUROPATHY	0.785	0.346	-2.447	-0.691	1.792	-0.691	1.792	-1.064	0.346	-0.691	0.347
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	-1.606	1.792	0.346	1.075	0.785	-0.691	-0.691	0.541	0.541	-0.434	-2.443
DESCARTES_FETAL_KIDNEY_MESANGIAL_CELLS DESCARTES_FETAL_KIDNEY_MESANGIAL_CELLS	-1.907	-0.702	1.678	0.625	1.272	-0.411	1.678	-0.702	-0.411	-0.411	-1.156
ZMYM2_TARGET_GENES ZMYM2_TARGET_GENES	0.783	-1.143	-2.569	0.593	0.301	-0.849	0.433	1.525	0.301	-1.514	1.833
MEBARKI_HCC_PROGENITOR_WNT_DN_CTNNB1_DEPENDENT_BLOCKED_BY_FZD8CRD MEBARKI_HCC_PROGENITOR_WNT_DN_CTNNB1_DEPENDENT_BLOCKED_BY_FZD8CRD	-0.704	0.332	3.362	-0.272	-0.704	-0.704	0.332	0.332	-0.704	0.706	-0.703
REACTOME_DECTIN_2_FAMILY REACTOME_DECTIN_2_FAMILY	-1.077	0.371	4.292	0.684	-0.241	-1.077	-0.520	-0.241	-0.241	-0.520	-0.519
GOCC_ISWI_TYPE_COMPLEX GOCC_ISWI_TYPE_COMPLEX	4.919	-0.456	0.187	0.187	-0.456	-0.456	-0.456	-0.456	0.187	0.187	-0.455
MIR6734_5P MIR6734_5P	-2.821	-0.240	-0.606	2.120	-0.606	-0.606	0.372	0.372	-0.390	-0.390	2.124
RAMPON_ENRICHED_LEARNING_ENVIRONMENT_EARLY_UP RAMPON_ENRICHED_LEARNING_ENVIRONMENT_EARLY_UP	4.009	-0.199	-0.580	-0.580	-0.199	-0.580	-0.199	-0.580	-0.199	0.892	-0.579
WP_HIPPOYAP_SIGNALING_PATHWAY WP_HIPPOYAP_SIGNALING_PATHWAY	0.199	-0.953	0.199	0.457	-0.434	0.199	4.848	-0.434	-0.953	-0.434	-0.433
DESCARTES_FETAL_PANCREAS_DUCTAL_CELLS DESCARTES_FETAL_PANCREAS_DUCTAL_CELLS	-0.324	0.771	2.206	-0.324	1.256	0.771	-0.476	-1.278	-0.324	-0.678	-2.991
KAYO_CALORIE_RESTRICTION_MUSCLE_DN KAYO_CALORIE_RESTRICTION_MUSCLE_DN	1.144	0.313	-0.934	0.313	-0.442	-0.934	1.144	-3.444	0.883	-0.289	0.886
chr7q21 chr7q21	0.519	0.738	-1.999	0.738	0.738	0.738	-0.263	1.637	-0.961	-0.961	-1.996
GOCC_CORE_MEDIATOR_COMPLEX GOCC_CORE_MEDIATOR_COMPLEX	4.875	-0.331	-0.331	-0.331	-0.331	-0.331	0.273	-0.331	-0.331	0.273	-0.331
GSE3982_BCELL_VS_NKCELL_DN GSE3982_BCELL_VS_NKCELL_DN	-2.308	1.157	0.648	0.648	0.399	-0.402	2.361	-0.402	0.399	-2.308	-0.848
GSE28737_FOLLICULAR_VS_MARGINAL_ZONE_BCELL_UP GSE28737_FOLLICULAR_VS_MARGINAL_ZONE_BCELL_UP	-1.488	0.814	-4.140	0.664	1.166	0.531	0.814	-0.634	-0.495	0.531	0.534
HP_ABNORMAL_LEFT_ATRIUM_MORPHOLOGY HP_ABNORMAL_LEFT_ATRIUM_MORPHOLOGY	0.524	-0.497	-0.497	-0.497	-0.497	1.052	-0.497	-0.497	0.524	-0.497	2.550
LHX3_TARGET_GENES LHX3_TARGET_GENES	-0.704	-0.704	-0.272	-0.704	-0.704	2.542	-0.704	0.332	0.332	1.207	0.332
