GO	[-5.24 -0.58]	[-0.58 -0.23]	[-0.23 -0.09]	[-0.09 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.02]	[0.02 0.15]	[0.15 0.36]	[0.36 0.75]	[0.75 8.14]
TMTCGCGANR_UNKNOWN TMTCGCGANR_UNKNOWN	-4.699	0.355	2.987	6.154	-6.894	-5.646	-2.274	9.713	1.808	-2.741	-2.733
SGCGSSAAA_E2F1DP2_01 SGCGSSAAA_E2F1DP2_01	-2.355	0.327	10.567	7.368	-7.019	-4.033	-2.829	1.480	0.870	-2.355	-2.348
SETBP1_TARGET_GENES SETBP1_TARGET_GENES	-1.635	0.491	4.616	5.838	-7.686	-7.686	-0.881	4.616	0.379	-0.881	-2.347
ZBTB5_TARGET_GENES ZBTB5_TARGET_GENES	-3.218	1.176	1.851	4.386	-6.274	-7.561	-0.835	2.681	1.851	1.176	-4.473
TOX4_TARGET_GENES TOX4_TARGET_GENES	-2.487	0.436	5.137	5.137	-5.588	-7.894	-2.090	2.402	0.691	0.555	-1.438
GGCNKCCATNK_UNKNOWN GGCNKCCATNK_UNKNOWN	-3.084	-0.885	8.820	5.023	-3.901	-5.021	-0.885	0.870	0.515	-0.482	-1.159
RUVBL1_TARGET_GENES RUVBL1_TARGET_GENES	-0.633	0.430	3.748	2.456	-6.195	-5.216	-2.226	6.597	0.326	-2.226	-0.275
ZBED4_TARGET_GENES ZBED4_TARGET_GENES	-1.973	1.235	1.454	2.224	-7.060	-5.802	-1.319	5.032	2.224	-0.509	-1.314
HOXA7_TARGET_GENES HOXA7_TARGET_GENES	-2.910	1.217	6.974	3.555	-4.813	-3.711	-2.286	1.478	0.439	-0.791	-1.377
MIR302D_5P MIR302D_5P	-1.333	1.658	2.417	3.644	-3.711	-5.045	-4.329	3.988	1.895	-1.609	-1.327
GCGNNANTTCC_UNKNOWN GCGNNANTTCC_UNKNOWN	-2.570	1.217	3.076	4.301	-5.187	-5.187	-0.962	1.469	2.043	-1.253	-1.603
MCM3_TARGET_GENES MCM3_TARGET_GENES	-4.693	0.351	5.247	0.720	-5.513	-3.401	-1.404	3.397	2.763	0.580	-1.398
ZNF667_TARGET_GENES ZNF667_TARGET_GENES	-1.804	0.724	6.963	5.067	-4.044	-2.725	-2.225	1.324	0.724	-1.804	-2.219
MIR142_3P MIR142_3P	-1.153	0.617	3.622	1.332	-7.269	-7.269	-1.735	1.800	1.332	0.617	0.375
GGAANCGGAANY_UNKNOWN GGAANCGGAANY_UNKNOWN	-2.703	-0.345	1.393	6.960	-4.563	-3.482	-1.236	2.687	1.135	0.380	-2.697
ZZZ3_TARGET_GENES ZZZ3_TARGET_GENES	-1.506	-0.343	1.327	4.557	-5.021	-5.021	-1.163	6.015	0.376	-0.343	-1.159
CREB3L2_TARGET_GENES CREB3L2_TARGET_GENES	-0.321	0.533	4.002	3.594	-5.395	-4.247	-2.731	2.491	0.880	-0.812	-2.180
AAGWWRNYGGC_UNKNOWN AAGWWRNYGGC_UNKNOWN	-1.185	1.061	3.228	4.492	-5.062	-5.062	-2.475	2.159	0.364	-0.354	-1.181
TAATGTG_MIR323 TAATGTG_MIR323	-0.721	0.822	5.513	4.261	-4.553	-5.489	-1.161	1.930	0.292	-0.922	-2.160
MIR4255 MIR4255	-1.666	2.444	2.748	2.444	-7.144	-4.920	-2.023	1.888	0.818	0.301	-0.685
MIR513C_5P MIR513C_5P	-1.401	2.093	3.320	1.829	-3.543	-5.959	-2.492	4.032	0.497	0.284	-2.066
MIR371A_5P MIR371A_5P	-1.191	1.999	1.999	1.286	-6.077	-5.105	-1.781	5.463	0.462	-1.191	0.356
MIR514B_5P MIR514B_5P	-1.464	2.272	3.193	1.506	-3.639	-5.105	-2.575	4.645	0.462	0.261	-2.141
ATACTGT_MIR144 ATACTGT_MIR144	-0.437	0.583	6.342	3.315	-3.711	-5.045	-3.711	0.721	0.721	-1.609	0.466
GCACCTT_MIR18A_MIR18B GCACCTT_MIR18A_MIR18B	0.716	2.281	1.959	2.996	-4.938	-3.825	-3.825	1.137	0.913	-0.847	-1.864
E2F_Q2 E2F_Q2	-1.008	0.430	3.070	1.909	-3.737	-6.195	-0.805	1.431	4.111	-0.277	-3.149
MIR522_3P MIR522_3P	-1.008	1.024	2.755	2.174	-6.195	-6.195	-2.226	1.661	1.661	0.326	-0.370
MIR337_3P MIR337_3P	-0.866	1.921	2.240	4.623	-3.863	-4.979	-0.866	0.891	1.356	-1.481	-2.405
MIR520F_3P MIR520F_3P	-0.562	0.875	3.315	3.644	-5.887	-5.045	-1.926	1.895	1.233	-1.333	-0.558
MIR4768_3P MIR4768_3P	-0.309	3.437	3.115	1.103	-4.939	-3.617	-1.276	4.491	-0.528	-1.276	-2.205
MIR222_5P MIR222_5P	-1.364	1.093	1.989	2.538	-6.432	-3.933	-1.993	3.152	1.291	0.606	-1.650
MIR4753_5P MIR4753_5P	-0.479	1.688	4.540	2.792	-3.704	-5.179	-1.506	1.939	0.705	-2.200	-1.500
MIR4457 MIR4457	-0.509	0.486	2.802	3.990	-5.104	-2.506	-3.978	2.120	1.271	-1.208	-0.919
MIR12135 MIR12135	-0.842	1.103	2.516	1.103	-4.229	-4.229	-1.857	6.093	1.508	-1.857	-1.038
MIR548AV_3P MIR548AV_3P	-2.575	1.506	3.193	4.259	-4.309	-3.639	-2.575	1.506	1.084	-0.958	-0.454
DNMT1_TARGET_GENES DNMT1_TARGET_GENES	-1.464	1.506	1.999	2.562	-4.309	-5.105	-2.575	4.259	0.736	-0.457	-0.756
ACCATTT_MIR522 ACCATTT_MIR522	-0.692	-0.293	8.597	4.368	-3.097	-3.726	-1.123	0.543	-0.398	-0.530	-2.107
MIR224_3P MIR224_3P	-0.835	0.815	3.316	2.111	-6.274	-6.274	-1.570	1.176	1.608	0.309	-0.389
MIR7161_5P MIR7161_5P	-1.465	1.845	3.954	4.316	-4.798	-3.493	-0.484	0.828	0.828	-2.513	-1.197
SREBP1_01 SREBP1_01	-2.073	-0.425	1.583	4.032	-2.073	-5.959	-0.318	4.808	1.147	-1.135	-1.705
MIR4504 MIR4504	-1.316	-0.260	2.741	1.849	-6.477	-2.451	-0.822	5.448	0.934	-1.316	-0.818
GTGTTGA_MIR505 GTGTTGA_MIR505	-1.459	0.323	0.826	1.053	-3.255	-4.314	-1.459	6.953	2.606	-0.809	-1.092
