GO	[-1.00 -0.89]	[-0.89 -0.74]	[-0.74 -0.54]	[-0.54 -0.34]	[-0.34 -0.14]	[-0.14 0.09]	[0.09 0.33]	[0.33 0.55]	[0.55 0.73]	[0.73 0.89]	[0.89 1.00]
HP_ABNORMAL_EPIPHYSEAL_OSSIFICATION HP_ABNORMAL_EPIPHYSEAL_OSSIFICATION	-0.925	-0.580	-1.439	-0.349	0.666	-0.349	3.642	0.435	2.094	-1.439	-1.439
HP_HYPOPLASIA_OF_DENTAL_ENAMEL HP_HYPOPLASIA_OF_DENTAL_ENAMEL	2.174	0.759	-1.099	-0.453	0.520	1.377	-1.651	1.377	-0.453	-1.651	-1.651
HP_ATHETOSIS HP_ATHETOSIS	0.301	-0.961	0.528	1.181	-0.551	2.083	1.603	-1.664	-0.961	-0.301	-1.664
HP_ANTERIOR_OPEN_BITE_MALOCCLUSION HP_ANTERIOR_OPEN_BITE_MALOCCLUSION	1.491	0.434	-0.580	-0.580	-0.580	-0.580	-0.580	0.434	3.062	-0.580	-0.580
HP_METAPHYSEAL_DYSPLASIA HP_METAPHYSEAL_DYSPLASIA	-0.222	-0.492	0.398	-1.038	-0.492	-0.492	1.665	2.931	-1.038	0.398	-1.038
HP_APLASIA_HYPOPLASIA_OF_THE_2ND_FINGER HP_APLASIA_HYPOPLASIA_OF_THE_2ND_FINGER	-0.539	-0.539	-0.539	-0.539	-0.539	-0.539	1.606	-0.176	0.968	2.376	-0.539
HP_HYPERCHOLESTEROLEMIA HP_HYPERCHOLESTEROLEMIA	-2.208	-0.558	1.718	-2.208	0.985	-0.558	0.694	0.272	0.694	0.456	-0.333
HP_IRREGULAR_MENSTRUATION HP_IRREGULAR_MENSTRUATION	0.324	-1.163	-0.581	-0.280	0.608	-0.581	1.971	-0.581	-0.581	2.578	-1.163
HP_RESTING_TREMOR HP_RESTING_TREMOR	0.453	0.453	-1.789	0.453	-0.355	1.431	-0.355	0.253	-1.789	-1.061	1.874
HP_CHORIORETINAL_COLOBOMA HP_CHORIORETINAL_COLOBOMA	0.822	0.301	1.181	0.528	2.618	-0.551	-0.301	-1.664	-0.961	-0.961	-0.961
HP_METAPHYSEAL_CUPPING HP_METAPHYSEAL_CUPPING	-0.664	-0.247	1.294	-0.664	-0.664	-0.664	2.705	-0.247	-0.247	0.763	-0.664
HP_DENTAL_CROWDING HP_DENTAL_CROWDING	-0.637	0.326	-0.428	-3.429	3.053	0.682	0.326	-0.428	0.326	-0.278	-0.278
HP_WEAK_VOICE HP_WEAK_VOICE	0.256	0.993	-0.830	0.566	-0.351	2.878	-0.351	-0.830	-0.830	-0.830	0.256
HP_APLASTIC_HYPOPLASTIC_TOENAIL HP_APLASTIC_HYPOPLASTIC_TOENAIL	0.256	-0.756	0.559	0.559	-2.682	-0.352	-1.984	-0.352	1.584	0.764	1.277
HP_ABNORMALITY_OF_THE_SELLA_TURCICA HP_ABNORMALITY_OF_THE_SELLA_TURCICA	-0.463	-0.463	0.773	1.217	-0.463	2.367	-0.996	0.426	-0.204	-0.996	-0.996
HP_ABNORMAL_LEFT_ATRIUM_MORPHOLOGY HP_ABNORMAL_LEFT_ATRIUM_MORPHOLOGY	0.524	-0.497	-0.497	-0.497	-0.497	1.053	-0.497	-0.497	0.524	-0.497	2.553
HP_ALACRIMA HP_ALACRIMA	-0.223	1.388	-0.622	-0.622	-0.622	2.875	-0.223	-0.622	-0.223	0.396	-0.622
HP_DEFORMED_SELLA_TURCICA HP_DEFORMED_SELLA_TURCICA	-0.622	-0.223	-0.223	2.074	-0.622	2.074	-0.622	0.396	-0.223	-0.622	-0.622
HP_ABNORMAL_BLOOD_CHLORIDE_CONCENTRATION HP_ABNORMAL_BLOOD_CHLORIDE_CONCENTRATION	0.187	-0.456	0.579	-0.456	-0.456	-0.456	-0.456	3.772	0.187	0.187	-0.456
