GO	[-4.16 -0.18]	[-0.18 -0.11]	[-0.11 -0.07]	[-0.07 -0.04]	[-0.04 -0.02]	[-0.02 0.00]	[0.00 0.03]	[0.03 0.06]	[0.06 0.10]	[0.10 0.18]	[0.18 2.76]
GOBP_NOTCH_SIGNALING_PATHWAY GOBP_NOTCH_SIGNALING_PATHWAY	0.427	0.427	-1.418	-1.418	-0.769	1.084	-1.418	0.215	2.028	-0.769	1.540
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	0.490	-0.915	-0.915	0.216	-0.407	-0.407	-0.915	1.943	0.490	-0.915	1.960
GOBP_STEROL_BIOSYNTHETIC_PROCESS GOBP_STEROL_BIOSYNTHETIC_PROCESS	-0.790	-0.790	-0.790	0.278	0.278	-0.325	-0.790	-0.325	-0.325	1.620	3.060
GOBP_STEROID_BIOSYNTHETIC_PROCESS GOBP_STEROID_BIOSYNTHETIC_PROCESS	-1.250	-0.644	-0.644	-0.321	0.282	-0.644	0.282	-0.644	-0.321	0.883	4.527
GOBP_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS GOBP_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS	-0.873	-0.873	-0.873	-0.379	0.235	-0.379	0.235	-0.379	0.235	0.526	4.419
GOBP_T_CELL_PROLIFERATION GOBP_T_CELL_PROLIFERATION	-1.124	-0.552	-0.552	0.645	0.346	-0.260	-1.124	2.067	0.346	-1.124	1.527
GOCC_GOLGI_CISTERNA_MEMBRANE GOCC_GOLGI_CISTERNA_MEMBRANE	-0.464	-0.464	-0.999	-0.204	-0.999	-0.204	1.753	-0.464	1.753	1.218	-0.990
GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS	-0.915	-0.915	-0.915	-0.407	0.216	-0.407	0.216	0.216	0.216	0.490	4.226
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION GOBP_POSITIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION	-0.407	0.216	-0.915	0.216	4.197	0.490	-0.915	-0.915	0.216	0.216	-0.402
GOBP_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS GOBP_REGULATION_OF_ALCOHOL_BIOSYNTHETIC_PROCESS	-0.790	-0.790	-0.790	0.278	-0.325	-0.325	-0.325	-0.325	-0.325	1.059	3.912
GOBP_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION GOBP_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION	-0.540	-0.540	-0.540	-0.177	-0.540	-0.177	-0.540	1.607	0.476	-0.540	2.395
GOBP_MITOCHONDRION_LOCALIZATION GOBP_MITOCHONDRION_LOCALIZATION	-0.223	-0.623	-0.623	2.077	-0.223	2.077	-0.623	0.396	-0.623	-0.223	-0.618
GOCC_COPII_COATED_ER_TO_GOLGI_TRANSPORT_VESICLE GOCC_COPII_COATED_ER_TO_GOLGI_TRANSPORT_VESICLE	-0.748	-0.748	-0.748	0.303	0.303	-0.299	-0.748	1.720	-0.299	-0.299	2.431
GOBP_REGULATION_OF_BONE_REMODELING GOBP_REGULATION_OF_BONE_REMODELING	0.578	0.187	1.149	-0.457	-0.457	-0.457	-0.457	2.758	-0.457	-0.457	-0.453
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	-0.581	-0.581	-0.581	2.220	0.892	0.433	-0.581	-0.581	0.892	-0.200	-0.576
GOBP_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS GOBP_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS	-0.665	-0.665	-0.665	-0.248	0.362	-0.248	-0.665	-0.248	-0.248	0.762	3.601
GOBP_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS GOBP_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS	-0.623	-0.623	-0.623	-0.223	-0.223	-0.223	-0.623	-0.223	-0.223	0.824	3.817
GOMF_14_3_3_PROTEIN_BINDING GOMF_14_3_3_PROTEIN_BINDING	-0.415	0.211	-0.415	2.988	-0.415	-0.415	0.211	-0.415	1.258	-0.415	-0.411
GOBP_HISTONE_MONOUBIQUITINATION GOBP_HISTONE_MONOUBIQUITINATION	-0.457	0.578	1.880	1.149	0.578	-0.457	-0.457	-0.457	-0.457	-0.457	-0.453
